,Tamb,HR,mv,Tv,qc,Tc_in,Tc_out,Tcond,Qc_released,Qc_absorbed,Qc_transfered,Ce_c,Rp,Rs,wdc,qdc,Tdc_in,Tdc_out,Ce_dc,Qdc,wwct,qwct,qwct_s,qwct_p,Twct_in,Twct_out,Ce_wct,Cw_wct,Qwct,Tcc_out,Cw_s1,Cw_s2,Pw,Pw_s1,Pw_s2,Pe,Vavail,deltaV,qdc_only,Tcc_in,Ce_cc,Cw_cc,Qcc,Ce,Cw,qcc,Vavail_s1,Je,Jw,J,Je_c,Je_dc,Je_wct,Jw_wct,Jw_s1,Jw_s2
2022-01-03 00:00:00+00:00,9.06,73.0,148.8870826829679,35.0,8.29603473612866,23.807679628048515,34.19232037195148,35.0,100.00000000000001,100.03259664697626,69.41247302675389,0.38994817816674227,0.0,0.0,41.011955888180445,8.29603473612866,34.19232037195148,24.29088450436003,0.5949103622388772,95.37627171277425,0.0,0.0,0.0,0.0,24.29088450436003,24.29088450436003,0.0,0.0,0.0,24.29088450436003,0,0,0.0290538951,0.0290538951,0.581077902,0.16072,18.969516390221436,-1.0304836097785635,8.29603473612866,34.19232037195148,0.5949103622388772,0.0,95.37627171277425,0.9848585404056194,0.0,8.29603473612866,18.969516390221436,0.15828646461399115,0.0,0.15828646461399115,0.06267247119495882,0.09561399341903234,0.0,0.0,0.0,0.0
2022-01-03 01:00:00+00:00,9.06,79.0,148.8870826829679,35.0,8.60055457485183,23.99152411720379,34.008475882796205,35.0,100.00000000000001,100.03259664697623,74.11989685040946,0.4174589621480532,0.0,0.0,40.03138910141109,8.60055457485183,34.008475882796205,24.489647810136113,0.5555269642817835,95.05638608519799,0.0,0.0,0.0,0.0,24.489647810136113,24.489647810136113,0.0,0.0,0.0,24.489647810136113,0,0,0.0290538951,0.0290538951,0.581077902,0.15464,18.926988296589673,-1.073011703410327,8.60055457485183,34.008475882796205,0.5555269642817835,0.0,95.05638608519799,0.9729859264298367,0.0,8.60055457485183,18.926988296589673,0.15046254366310996,0.0,0.15046254366310996,0.06455585390657495,0.085906689756535,0.0,0.0,0.0,0.0
2022-01-03 02:00:00+00:00,9.06,82.0,148.8870826829679,35.0,8.72999513937574,24.065785320712305,33.93421467928769,35.0,100.00000000000001,100.03259664697626,75.92751947914614,0.4296868494525639,0.0,0.0,39.84695323179654,8.72999513937574,33.93421467928769,24.53808458984505,0.5483743413964618,95.2433801814368,0.0,0.0,0.0,0.0,24.53808458984505,24.53808458984505,0.0,0.0,0.0,24.53808458984505,0,0,0.0290538951,0.0290538951,0.581077902,0.14986000000000002,18.91120201821222,-1.0887979817877818,8.72999513937574,33.93421467928769,0.5483743413964618,0.0,95.2433801814368,0.9780611908490258,0.0,8.72999513937574,18.91120201821222,0.146572250060635,0.0,0.146572250060635,0.06439287125896123,0.08217937880167378,0.0,0.0,0.0,0.0
2022-01-03 03:00:00+00:00,9.06,84.0,148.8870826829679,35.0,9.074157405123533,24.25292892291066,33.747071077089345,35.0,100.00000000000001,100.0325966469763,80.3108955947919,0.4637670362803872,0.0,0.0,38.8317578902399,9.074157405123533,33.747071077089345,24.752434738262046,0.5104262178474795,94.76789967708291,0.0,0.0,0.0,0.0,24.752434738262046,24.752434738262046,0.0,0.0,0.0,24.752434738262046,0,0,0.0290538951,0.0290538951,0.581077902,0.14449,19.05092132059383,-0.9490786794061721,9.074157405123533,33.747071077089345,0.5104262178474795,0.0,94.76789967708291,0.9741932541278667,0.0,9.074157405123533,19.05092132059383,0.14076118328893547,0.0,0.14076118328893547,0.06700969907215315,0.07375148421678232,0.0,0.0,0.0,0.0
2022-01-03 04:00:00+00:00,9.06,87.0,148.8870826829679,35.0,8.833691970472165,24.123707017314576,33.87629298268543,35.0,100.00000000000001,100.0325966469763,77.30795417931269,0.4397145360359153,0.0,0.0,39.53206227492898,8.833691970472165,33.87629298268543,24.6038020587309,0.5363471572242972,95.10652628673627,0.0,0.0,0.0,0.0,24.6038020587309,24.6038020587309,0.0,0.0,0.0,24.6038020587309,0,0,0.0290538951,0.0290538951,0.581077902,0.14886000000000002,18.96262102626858,-1.0373789737314218,8.833691970472165,33.87629298268543,0.5363471572242972,0.0,95.10652628673627,0.9760616932602124,0.0,8.833691970472165,18.96262102626858,0.14529654365871525,0.0,0.14529654365871525,0.06545590583430637,0.07984063782440888,0.0,0.0,0.0,0.0
2022-01-03 05:00:00+00:00,9.06,87.0,148.8870826829679,35.0,9.193282354838779,24.314440642177644,33.685559357822356,35.0,100.00000000000001,100.03259664697624,81.70952167444412,0.4760989559668253,0.0,0.0,38.62133212241828,9.193282354838779,33.685559357822356,24.804691005434243,0.5028582582725695,94.7976384232286,0.0,0.0,0.0,0.0,24.804691005434243,24.804691005434243,0.0,0.0,0.0,24.804691005434243,0,0,0.0290538951,0.0290538951,0.581077902,0.15377000000000002,18.939955457735746,-1.0600445422642553,9.193282354838779,33.685559357822356,0.5028582582725695,0.0,94.7976384232286,0.9789572142393947,0.0,9.193282354838779,18.939955457735746,0.15053425083359176,0.0,0.15053425083359176,0.07320973645901874,0.07732451437457302,0.0,0.0,0.0,0.0
2022-01-03 06:00:00+00:00,9.06,84.0,148.8870826829679,35.0,8.91436188489567,24.16783470056285,33.83216529943715,35.0,100.00000000000001,100.03259664697629,78.3444416115362,0.44765872169758264,0.0,0.0,39.210301650834566,8.91436188489567,33.83216529943715,24.667375512821046,0.5242966060928167,94.86021528250635,0.0,0.0,0.0,0.0,24.667375512821046,24.667375512821046,0.0,0.0,0.0,24.667375512821046,0,0,0.0290538951,0.0290538951,0.581077902,0.16072,19.016802215678993,-0.9831977843210051,8.91436188489567,33.83216529943715,0.5242966060928167,0.0,94.86021528250635,0.9719553277903994,0.0,8.91436188489567,19.016802215678993,0.156212660282473,0.0,0.156212660282473,0.07194770975123549,0.0842649505312375,0.0,0.0,0.0,0.0
2022-01-03 07:00:00+00:00,9.06,85.0,148.8870826829679,35.0,9.140202403813992,24.28723016583927,33.71276983416073,35.0,100.00000000000001,100.03259664697624,81.09296980164267,0.4705698319665552,0.0,0.0,38.85952276885122,9.140202403813992,33.71276983416073,24.758349370454845,0.5114323542209476,95.03095475861177,0.0,0.0,0.0,0.0,24.758349370454845,24.758349370454845,0.0,0.0,0.0,24.758349370454845,0,0,0.0290538951,0.0290538951,0.581077902,0.18925999999999998,18.98410151447606,-1.0158984855239392,9.140202403813992,33.71276983416073,0.5114323542209476,0.0,95.03095475861177,0.9820021861875028,0.0,9.140202403813992,18.98410151447606,0.18585373375784675,0.0,0.18585373375784675,0.08906004639799023,0.09679368735985652,0.0,0.0,0.0,0.0
2022-01-03 08:00:00+00:00,9.06,86.0,74.44354134148395,35.0,5.38069259572573,24.997200230223513,33.00279976977649,35.0,50.00000000000001,50.01629832348815,78.91940290575047,0.21122099450275195,0.0,0.0,23.219139937307148,5.38069259572573,33.00279976977649,25.492087565209395,0.17279154121765225,46.92353415193497,0.0,0.0,0.0,0.0,25.492087565209395,25.492087565209395,0.0,0.0,0.0,25.492087565209395,0,0,0.0290538951,0.0290538951,0.581077902,0.18354,18.990969077770433,-1.0090309222295666,5.38069259572573,33.00279976977649,0.17279154121765225,0.0,46.92353415193497,0.38401253572040417,0.0,5.38069259572573,18.990969077770433,0.07048166080612299,0.0,0.07048166080612299,0.03876750133103509,0.0317141594750879,0.0,0.0,0.0,0.0
2022-01-03 09:00:00+00:00,9.06,77.0,74.44354134148395,35.0,6.754108854451498,26.622301461957086,33.0,35.0,50.00000000000001,50.01333255104208,76.3540357791829,0.2768937068217243,0.0,0.0,18.457564696567175,6.754108854451498,33.0,27.114432865597074,0.12365551252916965,46.15329871563151,0.0,0.0,0.0,0.0,27.114432865597074,27.114432865597074,0.0,0.0,0.0,27.114432865597074,0,0,0.0290538951,0.0290538951,0.581077902,0.16072,18.980250243425846,-1.0197497565741527,6.754108854451498,33.0,0.12365551252916965,0.0,46.15329871563151,0.40054921935089394,0.0,6.754108854451498,18.980250243425846,0.06437627053407567,0.0,0.06437627053407567,0.044502356560387535,0.019873913973688147,0.0,0.0,0.0,0.0
