,Tamb,HR,mv,Tv,qc,Tc_in,Tc_out,Tcond,Qc_released,Qc_absorbed,Qc_transfered,Ce_c,Rp,Rs,wdc,qdc,Tdc_in,Tdc_out,Ce_dc,Qdc,wwct,qwct,qwct_s,qwct_p,Twct_in,Twct_out,Ce_wct,Cw_wct,Qwct,Tcc_out,Cw_s1,Cw_s2,Pw,Pw_s1,Pw_s2,Pe,Vavail,deltaV,qdc_only,Tcc_in,Ce_cc,Cw_cc,Qcc,Ce,Cw,qcc,Vavail_s1,Je,Jw,J,Je_c,Je_dc,Je_wct,Jw_wct,Jw_s1,Jw_s2
2022-01-03 10:00:00+00:00,10.6,69.0,74.44354134148395,35.0,5.5652686254616865,25.259911773217503,33.0,35.0,50.00000000000001,50.01580592424405,98.69449231486658,0.21821484702987126,0.0,0.0,22.779662504222486,5.5652686254616865,33.0,25.750119036623538,0.16788841332878077,46.84727439235987,0.0,0.0,0.0,0.0,25.750119036623538,25.750119036623538,0.0,0.0,0.0,25.750119036623538,0.0,0,2.90538951e-05,2.90538951e-05,0.000581077902,0.1522,18.9782891043358,-1.021710895664198,5.5652686254616865,33.0,0.16788841332878077,0.0,46.84727439235987,0.38610326035865206,0.0,5.5652686254616865,18.9782891043358,0.05876491622658685,0.0,0.05876491622658685,0.033212299717946404,0.025552616508640432,0.0,0.0,0.0,0.0
2022-01-03 11:00:00+00:00,12.8,56.0,74.44354134148395,35.0,5.867345175718971,25.65840531334692,33.0,35.0,50.00000000000001,50.01506384948653,97.214575159623,0.23086927148570244,0.0,0.0,22.378007586780797,5.867345175718971,33.0,26.14756339730021,0.1635078210951316,46.681813912462694,0.0,0.0,0.0,0.0,26.14756339730021,26.14756339730021,0.0,0.0,0.0,26.14756339730021,0.0,0,2.90538951e-05,2.90538951e-05,0.000581077902,0.14886000000000002,19.04153590439279,-0.9584640956072076,5.867345175718971,33.0,0.1635078210951316,0.0,46.681813912462694,0.39437709258083403,0.0,5.867345175718971,19.04153590439279,0.058706974001582965,0.0,0.058706974001582965,0.03436719975336167,0.024339774248221292,0.0,0.0,0.0,0.0
2022-01-03 12:00:00+00:00,14.6,50.0,74.44354134148395,35.0,6.227201050540398,26.082659477795424,33.0,35.0,50.00000000000001,50.01429078997424,95.66290208828498,0.2479314840189334,0.0,0.0,22.014124982207647,6.227201050540398,33.0,26.575694540593496,0.15961349759792018,46.448696420315066,0.0,0.0,0.0,0.0,26.575694540593496,26.575694540593496,0.0,0.0,0.0,26.575694540593496,0.0,0,2.90538951e-05,2.90538951e-05,0.000581077902,0.14204,19.010024090125818,-0.9899759098741816,6.227201050540398,33.0,0.15961349759792018,0.0,46.448696420315066,0.4075449816168536,0.0,6.227201050540398,19.010024090125818,0.05788768918885789,0.0,0.05788768918885789,0.035216187990049296,0.02267150119880858,0.0,0.0,0.0,0.0
2022-01-03 13:00:00+00:00,15.8,48.0,74.44354134148395,35.0,6.025432627144894,25.85102451021362,33.0,35.0,50.00000000000001,50.014710703888206,96.50626373999044,0.23809656784972574,0.0,0.0,23.766452887901487,6.025432627144894,33.0,26.338373240834436,0.17907742144005306,46.60436873715271,0.0,0.0,0.0,0.0,26.338373240834436,26.338373240834436,0.0,0.0,0.0,26.338373240834436,0.0,0,2.90538951e-05,2.90538951e-05,0.000581077902,0.12738,18.97152062839341,-1.0284793716065903,6.025432627144894,33.0,0.17907742144005306,0.0,46.60436873715271,0.4171739892897788,0.0,6.025432627144894,18.97152062839341,0.053139622755732016,0.0,0.053139622755732016,0.030328740812698065,0.022810881943033958,0.0,0.0,0.0,0.0
2022-01-03 14:00:00+00:00,16.5,44.0,74.44354134148395,35.0,6.018563687534907,25.842865440465083,33.0,35.0,50.00000000000001,50.014725589561955,96.53614881691205,0.23777383576330072,0.0,0.0,24.376340549118336,6.018563687534907,33.0,26.342709440208374,0.18634460762660626,46.52093177862422,0.0,0.0,0.0,0.0,26.342709440208374,26.342709440208374,0.0,0.0,0.0,26.342709440208374,0.0,0,2.90538951e-05,2.90538951e-05,0.000581077902,0.11287000000000001,19.010554059416673,-0.9894459405833265,6.018563687534907,33.0,0.18634460762660626,0.0,46.52093177862422,0.424118443389907,0.0,6.018563687534907,19.010554059416673,0.04787024870541881,0.0,0.04787024870541881,0.026837532842603755,0.021032715862815052,0.0,0.0,0.0,0.0
2022-01-03 15:00:00+00:00,16.6,42.0,74.44354134148395,35.0,5.703598152602897,25.447632351665597,33.0,35.0,50.00000000000001,50.015454416877,97.99533561212507,0.22382242421870585,0.0,0.0,25.99880421223892,5.703598152602897,33.0,25.941987692676513,0.20726612221593677,46.74074302188238,0.0,0.0,0.0,0.0,25.941987692676513,25.941987692676513,0.0,0.0,0.0,25.941987692676513,0.0,0,2.90538951e-05,2.90538951e-05,0.000581077902,0.1268,18.93504972475849,-1.0649502752415114,5.703598152602897,33.0,0.20726612221593677,0.0,46.74074302188238,0.4310885464346426,0.0,5.703598152602897,18.93504972475849,0.05466202768791268,0.0,0.05466202768791268,0.0283806833909319,0.026281344296980782,0.0,0.0,0.0,0.0
2022-01-03 16:00:00+00:00,15.8,44.0,74.44354134148395,35.0,6.052593194632615,25.88310501273783,33.0,35.0,50.00000000000001,50.01465223773931,96.38886900807822,0.23938045735817642,0.0,0.0,23.59433161183147,6.052593194632615,33.0,26.38113486955782,0.17707781832647243,46.51386806562729,0.0,0.0,0.0,0.0,26.38113486955782,26.38113486955782,0.0,0.0,0.0,26.38113486955782,0.0,0,2.90538951e-05,2.90538951e-05,0.000581077902,0.14849,18.957485897800584,-1.0425141021994164,6.052593194632615,33.0,0.17707781832647243,0.0,46.51386806562729,0.4164582756846489,0.0,6.052593194632615,18.957485897800584,0.06183988935641352,0.0,0.06183988935641352,0.03554560411311562,0.026294285243297893,0.0,0.0,0.0,0.0
2022-01-03 17:00:00+00:00,14.1,47.0,74.44354134148395,35.0,6.171214158592924,26.019903529544738,33.0,35.0,50.00000000000001,50.01440404324572,95.89036402324862,0.2451334759961589,0.0,0.0,21.975924133478614,6.171214158592924,33.0,26.497731902008773,0.15920844387777777,46.589831568587016,0.0,0.0,0.0,0.0,26.497731902008773,26.497731902008773,0.0,0.0,0.0,26.497731902008773,0.0,0,2.90538951e-05,2.90538951e-05,0.000581077902,0.17506,19.092859168884896,-0.9071408311151039,6.171214158592924,33.0,0.15920844387777777,0.0,46.589831568587016,0.40434191987393664,0.0,6.171214158592924,19.092859168884896,0.07078409649313135,0.0,0.07078409649313135,0.042913066307887576,0.027871030185243777,0.0,0.0,0.0,0.0
2022-01-03 18:00:00+00:00,13.3,57.0,148.8870826829679,35.0,9.33041729913928,24.383307221340285,33.61669277865971,35.0,100.00000000000001,100.03259664697623,99.45050840728872,0.4906395055143671,0.0,0.0,42.59833384880145,9.33041729913928,33.61669277865971,24.87607084927705,0.6635471674592076,94.69234027087651,0.0,0.0,0.0,0.0,24.87607084927705,24.87607084927705,0.0,0.0,0.0,24.87607084927705,0.0,0,2.90538951e-05,2.90538951e-05,0.000581077902,0.18,18.940366788015986,-1.0596332119840137,9.33041729913928,33.61669277865971,0.6635471674592076,0.0,94.69234027087651,1.1541866729735748,0.0,9.33041729913928,18.940366788015986,0.20775360113524347,0.0,0.20775360113524347,0.08831511099258607,0.11943849014265737,0.0,0.0,0.0,0.0
2022-01-03 19:00:00+00:00,12.6,59.0,148.8870826829679,35.0,9.84342196935292,24.62391307606925,33.37608692393075,35.0,100.00000000000001,100.03259664697626,105.03257465777263,0.5483382566260019,0.0,0.0,40.30538950090555,9.84342196935292,33.37608692393075,25.123163917321754,0.5663013469766862,94.32465783130506,0.0,0.0,0.0,0.0,25.123163917321754,25.123163917321754,0.0,0.0,0.0,25.123163917321754,0.0,0,2.90538951e-05,2.90538951e-05,0.000581077902,0.15377000000000002,19.051916354037438,-0.9480836459625621,9.84342196935292,33.37608692393075,0.5663013469766862,0.0,94.32465783130506,1.1146396036026882,0.0,9.84342196935292,19.051916354037438,0.17139813184598537,0.0,0.17139813184598537,0.08431797372138032,0.08708015812460505,0.0,0.0,0.0,0.0
2022-01-03 20:00:00+00:00,11.6,58.0,148.8870826829679,35.0,9.220620827313239,24.328332986080543,33.67166701391946,35.0,100.00000000000001,100.0325966469763,98.12710669736121,0.47896821469138906,0.0,0.0,40.80592954062007,9.220620827313239,33.67166701391946,24.802291150797565,0.586444855491881,94.95656006629036,0.0,0.0,0.0,0.0,24.802291150797565,24.802291150797565,0.0,0.0,0.0,24.802291150797565,0.0,0,2.90538951e-05,2.90538951e-05,0.000581077902,0.14194,19.045259227190293,-0.954740772809706,9.220620827313239,33.67166701391946,0.586444855491881,0.0,94.95656006629036,1.06541307018327,0.0,9.220620827313239,19.045259227190293,0.15122473118181337,0.0,0.15122473118181337,0.06798474839329577,0.08323998278851759,0.0,0.0,0.0,0.0
2022-01-03 21:00:00+00:00,10.7,61.0,148.8870826829679,35.0,9.092565566392487,24.262539505237964,33.73746049476203,35.0,100.00000000000001,100.03259664697626,96.51470926688667,0.46565456964724605,0.0,0.0,40.07749427591776,9.092565566392487,33.73746049476203,24.757359726445166,0.5573275052051982,94.80670762914072,0.0,0.0,0.0,0.0,24.757359726445166,24.757359726445166,0.0,0.0,0.0,24.757359726445166,0.0,0,2.90538951e-05,2.90538951e-05,0.000581077902,0.11411,18.94618747803169,-1.0538125219683119,9.092565566392487,33.73746049476203,0.5573275052051982,0.0,94.80670762914072,1.0229820748524443,0.0,9.092565566392487,18.94618747803169,0.11673248456141243,0.0,0.11673248456141243,0.05313584294244725,0.06359664161896518,0.0,0.0,0.0,0.0
2022-01-03 22:00:00+00:00,9.7,65.0,148.8870826829679,35.0,8.690010393273432,24.043081858663708,33.95691814133629,35.0,100.00000000000001,100.03259664697626,90.86306368005908,0.42587539123964097,0.0,0.0,40.28835496416322,8.690010393273432,33.95691814133629,24.537144433528475,0.5656263199834137,95.04563826078298,0.0,0.0,0.0,0.0,24.537144433528475,24.537144433528475,0.0,0.0,0.0,24.537144433528475,0.0,0,2.90538951e-05,2.90538951e-05,0.000581077902,0.10036,19.027122632679802,-0.9728773673201965,8.690010393273432,33.95691814133629,0.5656263199834137,0.0,95.04563826078298,0.9915017112230546,0.0,8.690010393273432,19.027122632679802,0.09950711173834577,0.0,0.09950711173834577,0.04274085426481037,0.056766257473535406,0.0,0.0,0.0,0.0
2022-01-03 23:00:00+00:00,9.06,70.0,148.8870826829679,35.0,9.118208626620238,24.275862624917316,33.724137375082684,35.0,100.00000000000001,100.03259664697633,96.84388207801193,0.46829496695355227,0.0,0.0,38.73530562717994,9.118208626620238,33.724137375082684,24.774705800249386,0.5069447391087561,94.74936874718223,0.0,0.0,0.0,0.0,24.774705800249386,24.774705800249386,0.0,0.0,0.0,24.774705800249386,0.0,0,2.90538951e-05,2.90538951e-05,0.000581077902,0.12547,19.019649831369172,-0.9803501686308269,9.118208626620238,33.724137375082684,0.5069447391087561,0.0,94.74936874718223,0.9752397060623084,0.0,9.118208626620238,19.019649831369172,0.12236332591963783,0.0,0.12236332591963783,0.0587569695036622,0.06360635641597563,0.0,0.0,0.0,0.0
