,Tamb,HR,mv,Tv,qc,Tc_in,Tc_out,Tcond,Qc_released,Qc_absorbed,Qc_transfered,Ce_c,Rp,Rs,wdc,qdc,Tdc_in,Tdc_out,Ce_dc,Qdc,wwct,qwct,qwct_s,qwct_p,Twct_in,Twct_out,Ce_wct,Cw_wct,Qwct,Tcc_out,Cw_s1,Cw_s2,Pw,Pw_s1,Pw_s2,Pe,Vavail,deltaV,qdc_only,Tcc_in,Ce_cc,Cw_cc,Qcc,Ce,Cw,qcc,Vavail_s1,Je,Jw,J,Je_c,Je_dc,Je_wct,Jw_wct,Jw_s1,Jw_s2
2022-01-03 00:00:00+00:00,9.06,73.0,148.8870826829679,35.0,12.59462645344904,26.05178060491039,33.0,35.0,100.00000000000001,101.60647148737365,111.2258306759382,0.9512087508902671,1.0,0.0,0.0,0.0,33.0,33.0,0.0,0.0,24.097476584393682,12.59462645344904,0.0,12.59462645344904,33.0,26.01654408667796,0.15044259416753536,115.03387240177733,102.12187853958159,26.01654408667796,115.03387240177733,0.0,2.90538951e-05,2.90538951e-05,0.0032144,0.16072,1.0,-1.0767903686424538,0.0,33.0,0.15044259416753536,115.03387240177733,102.12187853958159,1.1016513450578025,115.03387240177733,12.59462645344904,1.0,0.17705740417769003,0.0033421820617080236,0.18039958623939806,0.15287827044308375,0.0,0.024179133734606284,0.0033421820617080236,0.0033421820617080236,0.0
2022-01-03 01:00:00+00:00,9.06,79.0,148.8870826829679,35.0,10.807598013456401,25.0,33.0,35.0,100.00000000000001,100.39189998585766,113.36534234904205,0.6712279357634271,1.0,0.0,0.0,0.0,33.0,33.0,0.0,0.0,25.66289260429565,10.807598013456401,0.0,10.807598013456401,33.0,24.902733517660046,0.16445513394474456,114.28621735513923,101.61287369703014,24.902733517660046,114.28621735513923,0.0,2.90538951e-05,2.90538951e-05,0.0030928,0.15464,0.8849661275982227,-1.026897739160991,0.0,33.0,0.16445513394474456,114.28621735513923,101.61287369703014,0.8356830697081716,114.28621735513923,10.807598013456401,0.8849661275982227,0.12923002989967167,0.0033204597704120146,0.13255048967008368,0.10379868798645636,0.0,0.025431341913215298,0.0033204597704120146,0.0033204597704120146,0.0
2022-01-03 02:00:00+00:00,9.06,82.0,148.8870826829679,35.0,10.958448477412965,25.004625611843828,33.0,35.0,100.00000000000001,101.73427675517024,113.6482317324768,0.6922008107084816,1.0,0.0,0.0,0.0,33.0,33.0,0.0,0.0,26.166843078019376,10.958448477412965,0.0,10.958448477412965,33.0,24.910791669982565,0.169395604932235,116.31876938018729,102.92860223397442,24.910791669982565,116.31876938018729,0.0,2.90538951e-05,2.90538951e-05,0.0029972000000000006,0.14986000000000002,0.7706799102430835,-0.9765964536831246,0.0,33.0,0.169395604932235,116.31876938018729,102.92860223397442,0.8615964156407165,116.31876938018729,10.958448477412965,0.7706799102430835,0.1291188388479178,0.0033795133237330536,0.13249835217165085,0.10373321349277306,0.0,0.02538562535514474,0.0033795133237330536,0.0033795133237330536,0.0
2022-01-03 03:00:00+00:00,9.06,84.0,148.8870826829679,35.0,11.700440832344297,25.516896107068398,33.0,35.0,100.00000000000001,101.66115911075002,112.44895204801787,0.8024177362642185,1.0,0.0,0.0,0.0,33.0,33.0,0.0,0.0,25.573091770821907,11.700440832344297,0.0,11.700440832344297,33.0,25.5190849447416,0.16359672972034967,115.99486856136252,101.63141456013439,25.5190849447416,115.99486856136252,0.0,2.90538951e-05,2.90538951e-05,0.0028898,0.14449,0.6543611408628962,-0.951215809223583,0.0,33.0,0.16359672972034967,115.99486856136252,101.63141456013439,0.9660144659845682,115.99486856136252,11.700440832344297,0.6543611408628962,0.13957943019011027,0.003370102743320115,0.14294953293343038,0.11594133871281694,0.0,0.023638091477293323,0.003370102743320115,0.003370102743320115,0.0
2022-01-03 04:00:00+00:00,9.06,87.0,148.8870826829679,35.0,11.108225626583788,25.1137838232722,33.0,35.0,100.00000000000001,101.71640331669954,113.39088997736555,0.7135002154726066,1.0,0.0,0.0,0.0,33.0,33.0,0.0,0.0,26.621868643170007,11.108225626583788,0.0,11.108225626583788,33.0,25.040293314474503,0.17403613378213706,117.11443900523489,102.66457034446655,25.040293314474503,117.11443900523489,0.0,2.90538951e-05,2.90538951e-05,0.0029772000000000006,0.14886000000000002,0.5383662723015337,-0.941290847402644,0.0,33.0,0.17403613378213706,117.11443900523489,102.66457034446655,0.8875363492547437,117.11443900523489,11.108225626583788,0.5383662723015337,0.13211866095006117,0.003402630625553443,0.1355212915756146,0.10621164207525223,0.0,0.025907018874808927,0.003402630625553443,0.003402630625553443,0.0
2022-01-03 05:00:00+00:00,9.06,87.0,148.8870826829679,35.0,10.871370173906918,25.0,33.0,35.0,100.00000000000001,100.98428030439459,113.49538062037614,0.6800357540143128,1.0,0.0,0.0,0.0,33.0,33.0,0.0,0.0,26.178457840144137,10.871370173906918,0.0,10.871370173906918,33.0,25.067633547645393,0.16951193600769912,114.33108957574484,100.13028186818703,25.067633547645393,114.33108957574484,0.0,2.90538951e-05,2.90538951e-05,0.0030754000000000003,0.15377000000000002,0.4212518332962988,-0.921691512018884,0.0,33.0,0.16951193600769912,114.33108957574484,100.13028186818703,0.8495476900220119,114.33108957574484,10.871370173906918,0.4212518332962988,0.13063494829468478,0.003321763483202394,0.13395671177788718,0.10456909789478089,0.0,0.026065850399903896,0.003321763483202394,0.003321763483202394,0.0
2022-01-03 06:00:00+00:00,9.06,84.0,148.8870826829679,35.0,11.458808976087813,25.35764086071404,33.0,35.0,100.00000000000001,101.68117539675657,112.81932692126736,0.765225873606008,1.0,0.0,0.0,0.0,33.0,33.0,0.0,0.0,25.623334554021575,11.458808976087813,0.0,11.458808976087813,33.0,25.391898059419283,0.1640761809427918,115.37225503355046,101.2252555369097,25.391898059419283,115.37225503355046,0.0,2.90538951e-05,2.90538951e-05,0.0032144,0.16072,0.30692074372055395,-1.0556844124276528,0.0,33.0,0.1640761809427918,115.37225503355046,101.2252555369097,0.9293020545487998,115.37225503355046,11.458808976087813,0.30692074372055395,0.1493574262070831,0.003352013395195222,0.1527094396022783,0.12298710240595762,0.0,0.0263703238011255,0.003352013395195222,0.003352013395195222,0.0
2022-01-03 07:00:00+00:00,9.06,85.0,148.8870826829679,35.0,10.79982352340669,25.0,33.0,35.0,100.00000000000001,100.31968265999674,113.34943997033095,0.6701600160945052,1.0,0.0,0.0,0.0,33.0,33.0,0.0,0.0,26.31854142146515,10.79982352340669,0.0,10.79982352340669,33.0,24.903162286848648,0.17092373536377276,115.38603821952609,101.5343996216302,24.903162286848648,115.38603821952609,0.0,2.90538951e-05,2.90538951e-05,0.0037852,0.18925999999999998,0.19154848868700347,-1.0605301420380657,0.0,33.0,0.17092373536377276,115.38603821952609,101.5343996216302,0.8410837514582779,115.38603821952609,10.79982352340669,0.19154848868700347,0.15918351080099366,0.0033524138504347017,0.16253592465142835,0.12683448464604605,0.0,0.03234902615494763,0.0033524138504347017,0.0033524138504347017,0.0
2022-01-03 08:00:00+00:00,9.06,86.0,74.44354134148395,35.0,5.61791752179957,25.332448812274535,33.0,35.0,50.00000000000001,50.015669689065774,98.42398040683409,0.22031199223393397,1.0,0.0,0.0,0.0,33.0,33.0,0.0,0.0,19.03956252668011,5.61791752179957,0.0,5.61791752179957,33.0,25.408201292376226,0.11896298323130301,54.58040713445996,49.52139363297577,25.408201292376226,54.58040713445996,0.0,2.90538951e-05,2.90538951e-05,0.0036708,0.18354,0.07616245046747738,-0.9480256104519531,0.0,33.0,0.11896298323130301,54.58040713445996,49.52139363297577,0.339274975465237,54.58040713445996,5.61791752179957,0.07616245046747738,0.062270528996889604,0.0015857734233998913,0.0638563024202895,0.04043606305461624,0.0,0.021834465942273357,0.0015857734233998913,0.0015857734233998913,0.0
2022-01-03 09:00:00+00:00,9.06,77.0,74.44354134148395,35.0,13.209749327621918,29.739100107165115,33.0,35.0,50.00000000000001,50.008332825923645,86.28647693588202,1.0640017925096286,1.0,0.0,0.0,0.0,33.0,33.0,0.0,0.0,13.918379900520895,13.209749327621918,0.0,13.209749327621918,33.0,29.76720519741034,0.10855632689893015,54.36194152824362,49.57727961812047,29.76720519741034,21.58204333301742,32.779898195226195,2.90538951e-05,2.90538951e-05,0.0032144,0.16072,0.02158204333301742,-1.0136279885824369,0.0,33.0,0.10855632689893015,54.36194152824362,49.57727961812047,1.1725581194085588,54.36194152824362,13.209749327621918,0.02158204333301742,0.18845354095134356,0.10599474718177622,0.2944482881331198,0.1710063680921475,0.0,0.017447172859196055,0.10599474718177622,0.0006270424230411426,0.10536770475873508
