Tamb,HR,Tin,q,w_fan,Tout,m_w_lost
3,99.9,26.25,24,35.1335697048934,21.7853121256243,129.796622161173
3,99.9,26.25,24,31.4052581020886,22.1402964406349,119.978008900565
3,99.9,26.25,24,28.6056231599992,22.4244338632368,112.066339375274
3,99.9,26.25,24,26.4234385529301,22.6570745736489,105.553387836287
8.22222222222222,38.3051311606622,26.25,6,62.0121913732938,11.5657997922328,109.316265021429
8.22222222222222,38.3051311606622,26.25,6,31.4052581020886,15.4814542048397,79.6286289669198
8.22222222222222,38.3051311606622,26.25,6,23.2382967464497,17.3621439887574,66.168573893668
8.22222222222222,38.3051311606622,26.25,8,93.4161,11.8566265847337,142.727945756835
8.22222222222222,38.3051311606622,26.25,8,40.3612493038513,15.8352484425106,102.673385957258
8.22222222222222,38.3051311606622,26.25,8,28.6056231599992,17.8053684092111,83.9102416012397
8.22222222222222,38.3051311606622,26.25,8,23.2382967464497,18.9712108455425,72.5529203190908
8.22222222222222,38.3051311606622,26.25,8,21,19.5220221435316,67.177641330776
8.22222222222222,38.3051311606622,26.25,10,50.3917831240113,16.0513131566287,125.675367681209
8.22222222222222,38.3051311606622,26.25,10,34.2917384082745,18.0803980393679,101.540704349185
8.22222222222222,38.3051311606622,26.25,10,27.2360202717847,19.2833925701502,86.8842307385822
8.22222222222222,38.3051311606622,26.25,10,23.2382967464497,20.0804933334112,77.1478683453249
8.22222222222222,38.3051311606622,26.25,10,21,20.5702384968622,71.1517629215565
8.22222222222222,38.3051311606622,26.25,12,62.0121913732938,16.1940559769866,148.698399522223
8.22222222222222,38.3051311606622,26.25,12,40.3612493038513,18.2669431791588,119.123946889684
8.22222222222222,38.3051311606622,26.25,12,31.4052581020886,19.4963852197189,101.142021054619
8.22222222222222,38.3051311606622,26.25,12,26.4234385529301,20.3117352159081,89.1818138709686
8.22222222222222,38.3051311606622,26.25,12,23.2382967464497,20.8926245261783,80.6374354508691
8.22222222222222,38.3051311606622,26.25,12,21.0232041055043,21.3277166545019,74.222580583173
8.22222222222222,38.3051311606622,26.25,14,76.3603632187827,16.2909923451302,171.809016417982
8.22222222222222,38.3051311606622,26.25,14,46.9040702333747,18.4010276905464,136.692439525783
8.22222222222222,38.3051311606622,26.25,14,35.7701844416653,19.6506567725507,115.361890300048
8.22222222222222,38.3051311606622,26.25,14,29.7155535786059,20.4797220685283,101.165248496085
8.22222222222222,38.3051311606622,26.25,14,25.8854370281542,21.0706648581966,91.0164700724101
8.22222222222222,38.3051311606622,26.25,14,23.2382967464497,21.5134789680564,83.392713353942
8.22222222222222,38.3051311606622,26.25,14,21.2974905868153,21.8577971036911,77.4523541846581
8.22222222222222,38.3051311606622,26.25,14,21,21.9121335089747,76.5138679521826
8.22222222222222,38.3051311606622,26.25,16,93.4161,16.4613316670504,192.996272142977
8.22222222222222,38.3051311606622,26.25,16,54.051953234437,18.5012282188812,154.2676576292
8.22222222222222,38.3051311606622,26.25,16,40.3612493038513,19.7672390877205,129.563598700204
8.22222222222222,38.3051311606622,26.25,16,33.1262037143921,20.6071222315521,113.119504139447
8.22222222222222,38.3051311606622,26.25,16,28.6056231599992,21.2059269321286,101.359463064977
8.22222222222222,38.3051311606622,26.25,16,25.5029403061798,21.6547558167711,92.5219366897809
8.22222222222222,38.3051311606622,26.25,16,23.2382967464497,22.0038492957457,85.6332643759916
8.22222222222222,38.3051311606622,26.25,16,21.511329508524,22.2832073900194,80.1105822376075
8.22222222222222,38.3051311606622,26.25,16,21,22.3682158267729,78.4281723468809
8.22222222222222,38.3051311606622,26.25,18,62.0121913732938,18.5779621397419,171.868928015029
8.22222222222222,38.3051311606622,26.25,18,45.2177283181504,19.8581305474488,143.759850638555
8.22222222222222,38.3051311606622,26.25,18,36.6691966609859,20.7069053671811,125.057361409555
