,Tamb,HR,Twct_in,qwct,wwct,Twb,mw_ma_ratio
0,3.0,99.9,6.0,6.0,62.012191306045466,2.9933841732537307,0.5000000023570436
1,3.0,99.9,6.0,6.0,24.36421619134305,2.9933841732537307,1.4000000118977323
2,3.0,99.9,6.0,9.0,33.250370281663436,2.9933841732537307,1.4000000070724807
3,3.0,99.9,6.0,9.0,22.8981020058563,2.9933841732537307,2.3000000176547704
4,3.0,99.9,6.0,12.0,43.10089270140438,2.9933841732537307,1.4000000088819045
5,3.0,99.9,6.0,12.0,28.127031954101053,2.9933841732537307,2.3000000028730905
6,3.0,99.9,6.0,12.0,22.26328812581973,2.9933841732537307,3.2000000180084336
7,3.0,99.9,6.0,15.0,54.32069842731196,2.9933841732537307,1.4000000025500754
8,3.0,99.9,6.0,15.0,33.6564404439645,2.9933841732537307,2.3000000157206824
9,3.0,99.9,6.0,15.0,25.96930604651797,2.9933841732537307,3.2000000274452276
10,3.0,99.9,6.0,15.0,21.908892911244028,2.9933841732537307,4.100000005629739
11,3.0,99.9,6.0,18.0,67.71572295555512,2.9933841732537307,1.400000005189949
12,3.0,99.9,6.0,18.0,39.54497900996696,2.9933841732537307,2.3000000005016976
13,3.0,99.9,6.0,18.0,29.82027657206155,2.9933841732537307,3.200000020350608
14,3.0,99.9,6.0,18.0,24.77931420444089,2.9933841732537307,4.100000022053947
15,3.0,99.9,6.0,18.0,21.682720894947067,2.9933841732537307,5.00000004449112
16,3.0,99.9,6.0,21.0,85.46445431167419,2.9933841732537307,1.4000000020769996
17,3.0,99.9,6.0,21.0,45.873293624821216,2.9933841732537307,2.3000000167323975
18,3.0,99.9,6.0,21.0,33.83466816803783,2.9933841732537307,3.200000009368022
19,3.0,99.9,6.0,21.0,27.734845766229082,2.9933841732537307,4.100000010092316
20,3.0,99.9,6.0,21.0,24.025115573919376,2.9933841732537307,5.000000029222817
21,3.0,99.9,6.0,24.0,52.7576678017077,2.9933841732537307,2.300000003868492
22,3.0,99.9,6.0,24.0,38.035239508809894,2.9933841732537307,3.200000024135072
23,3.0,99.9,6.0,24.0,30.783539435741528,2.9933841732537307,4.100000008585394
24,3.0,99.9,6.0,24.0,26.423438536901166,2.9933841732537307,5.000000004807816
25,8.222222222222221,38.305131160662164,6.0,6.0,62.012191306045466,3.000280285539546,0.5000000023570436
26,8.222222222222221,38.305131160662164,6.0,6.0,24.36421619134305,3.000280285539546,1.4000000118977323
27,8.222222222222221,38.305131160662164,6.0,9.0,33.250370281663436,3.000280285539546,1.4000000070724807
28,8.222222222222221,38.305131160662164,6.0,9.0,22.8981020058563,3.000280285539546,2.3000000176547704
29,8.222222222222221,38.305131160662164,6.0,12.0,43.10089270140438,3.000280285539546,1.4000000088819045
30,8.222222222222221,38.305131160662164,6.0,12.0,28.127031954101053,3.000280285539546,2.3000000028730905
31,8.222222222222221,38.305131160662164,6.0,12.0,22.26328812581973,3.000280285539546,3.2000000180084336
32,8.222222222222221,38.305131160662164,6.0,15.0,54.32069842731196,3.000280285539546,1.4000000025500754
33,8.222222222222221,38.305131160662164,6.0,15.0,33.6564404439645,3.000280285539546,2.3000000157206824
34,8.222222222222221,38.305131160662164,6.0,15.0,25.96930604651797,3.000280285539546,3.2000000274452276
35,8.222222222222221,38.305131160662164,6.0,15.0,21.908892911244028,3.000280285539546,4.100000005629739
36,8.222222222222221,38.305131160662164,6.0,18.0,67.71572295555512,3.000280285539546,1.400000005189949
37,8.222222222222221,38.305131160662164,6.0,18.0,39.54497900996696,3.000280285539546,2.3000000005016976
38,8.222222222222221,38.305131160662164,6.0,18.0,29.82027657206155,3.000280285539546,3.200000020350608
39,8.222222222222221,38.305131160662164,6.0,18.0,24.77931420444089,3.000280285539546,4.100000022053947
40,8.222222222222221,38.305131160662164,6.0,18.0,21.682720894947067,3.000280285539546,5.00000004449112
41,8.222222222222221,38.305131160662164,6.0,21.0,85.46445431167419,3.000280285539546,1.4000000020769996
42,8.222222222222221,38.305131160662164,6.0,21.0,45.873293624821216,3.000280285539546,2.3000000167323975
43,8.222222222222221,38.305131160662164,6.0,21.0,33.83466816803783,3.000280285539546,3.200000009368022
44,8.222222222222221,38.305131160662164,6.0,21.0,27.734845766229082,3.000280285539546,4.100000010092316
45,8.222222222222221,38.305131160662164,6.0,21.0,24.025115573919376,3.000280285539546,5.000000029222817
46,8.222222222222221,38.305131160662164,6.0,24.0,52.7576678017077,3.000280285539546,2.300000003868492
47,8.222222222222221,38.305131160662164,6.0,24.0,38.035239508809894,3.000280285539546,3.200000024135072
48,8.222222222222221,38.305131160662164,6.0,24.0,30.783539435741528,3.000280285539546,4.100000008585394
49,8.222222222222221,38.305131160662164,6.0,24.0,26.423438536901166,3.000280285539546,5.000000004807816
50,13.444444444444445,4.976598708205848,6.0,6.0,62.012191306045466,3.0001441942880476,0.5000000023570436
51,13.444444444444445,4.976598708205848,6.0,6.0,24.36421619134305,3.0001441942880476,1.4000000118977323
52,13.444444444444445,4.976598708205848,6.0,9.0,33.250370281663436,3.0001441942880476,1.4000000070724807
53,13.444444444444445,4.976598708205848,6.0,9.0,22.8981020058563,3.0001441942880476,2.3000000176547704
54,13.444444444444445,4.976598708205848,6.0,12.0,43.10089270140438,3.0001441942880476,1.4000000088819045
55,13.444444444444445,4.976598708205848,6.0,12.0,28.127031954101053,3.0001441942880476,2.3000000028730905
56,13.444444444444445,4.976598708205848,6.0,12.0,22.26328812581973,3.0001441942880476,3.2000000180084336
