Tamb,Tdc_in,qdc,wdc,Tdc_out
10.3333333333333,40.3333333333333,24,63.908,63.908
10.3333333333333,40.3333333333333,24,81.544,81.544
10.3333333333333,40.3333333333333,24,99.18,99.18
17.6666666666667,25.1666666666667,6,11,11
17.6666666666667,25.1666666666667,6,28.636,28.636
17.6666666666667,25.1666666666667,6,46.272,46.272
17.6666666666667,25.1666666666667,6,63.908,63.908
17.6666666666667,25.1666666666667,6,81.544,81.544
17.6666666666667,25.1666666666667,6,99.18,99.18
17.6666666666667,25.1666666666667,9,11,11
17.6666666666667,25.1666666666667,9,28.636,28.1706772453456
17.6666666666667,25.1666666666667,9,46.272,45.0471207019449
17.6666666666667,25.1666666666667,9,63.908,63.908
17.6666666666667,25.1666666666667,9,81.544,81.544
17.6666666666667,25.1666666666667,9,99.18,99.18
17.6666666666667,25.1666666666667,12,11,11
17.6666666666667,25.1666666666667,12,28.636,27.9438566895178
17.6666666666667,25.1666666666667,12,46.272,44.4489371576166
17.6666666666667,25.1666666666667,12,63.908,63.908
17.6666666666667,25.1666666666667,12,81.544,81.544
17.6666666666667,25.1666666666667,12,99.18,99.18
17.6666666666667,25.1666666666667,15,11,11
17.6666666666667,25.1666666666667,15,28.636,27.7263243391414
17.6666666666667,25.1666666666667,15,46.272,43.8761285617067
17.6666666666667,25.1666666666667,15,63.908,63.908
17.6666666666667,25.1666666666667,15,81.544,81.544
17.6666666666667,25.1666666666667,15,99.18,99.18
17.6666666666667,25.1666666666667,18,11,11
17.6666666666667,25.1666666666667,18,28.636,27.5168157251502
17.6666666666667,25.1666666666667,18,46.272,43.3245294790624
17.6666666666667,25.1666666666667,18,63.908,63.908
17.6666666666667,25.1666666666667,18,81.544,81.544
17.6666666666667,25.1666666666667,18,99.18,99.18
17.6666666666667,25.1666666666667,21,11,11
17.6666666666667,25.1666666666667,21,28.636,27.31576599239
17.6666666666667,25.1666666666667,21,46.272,42.7926784298459
17.6666666666667,25.1666666666667,21,63.908,63.908
17.6666666666667,25.1666666666667,21,81.544,81.544
17.6666666666667,25.1666666666667,21,99.18,99.18
17.6666666666667,25.1666666666667,24,11,11
17.6666666666667,25.1666666666667,24,28.636,27.1210127676387
17.6666666666667,25.1666666666667,24,46.272,42.2796136264733
17.6666666666667,25.1666666666667,24,63.908,63.908
17.6666666666667,25.1666666666667,24,81.544,81.544
17.6666666666667,25.1666666666667,24,99.18,99.18
17.6666666666667,29.6666666666667,6,11,11
17.6666666666667,29.6666666666667,6,28.636,28.636
17.6666666666667,29.6666666666667,6,46.272,46.272
17.6666666666667,29.6666666666667,6,63.908,63.908
17.6666666666667,29.6666666666667,6,81.544,81.544
17.6666666666667,29.6666666666667,6,99.18,99.18
17.6666666666667,29.6666666666667,9,11,11
17.6666666666667,29.6666666666667,9,28.636,28.636
17.6666666666667,29.6666666666667,9,46.272,46.272
17.6666666666667,29.6666666666667,9,63.908,63.908
17.6666666666667,29.6666666666667,9,81.544,81.544
17.6666666666667,29.6666666666667,9,99.18,99.18
17.6666666666667,29.6666666666667,12,11,11
17.6666666666667,29.6666666666667,12,28.636,28.636
17.6666666666667,29.6666666666667,12,46.272,46.272
17.6666666666667,29.6666666666667,12,63.908,63.908
17.6666666666667,29.6666666666667,12,81.544,81.544
17.6666666666667,29.6666666666667,12,99.18,99.18
17.6666666666667,29.6666666666667,15,11,11
17.6666666666667,29.6666666666667,15,28.636,28.636
17.6666666666667,29.6666666666667,15,46.272,46.272
17.6666666666667,29.6666666666667,15,63.908,63.908
17.6666666666667,29.6666666666667,15,81.544,81.544
17.6666666666667,29.6666666666667,15,99.18,99.18
17.6666666666667,29.6666666666667,18,11,11
