,Tamb,HR,mv,Tv,qc,Tc_in,Tc_out,Tcond,Qc_released,Qc_absorbed,Qc_transfered,Ce_c,Rp,Rs,wdc,qdc,Tdc_in,Tdc_out,Ce_dc,Qdc,wwct,qwct,qwct_s,qwct_p,Twct_in,Twct_out,Ce_wct,Cw_wct,Qwct,Tcc_out,Cw_s1,Cw_s2,Pw,Pw_s1,Pw_s2,Pe,Vavail,deltaV,qdc_only,Tcc_in,Ce_cc,Cw_cc,Qcc,Ce,Cw,qcc,Vavail_s1,Je,Jw,J,Je_c,Je_dc,Je_wct,Jw_wct,Jw_s1,Jw_s2
2022-06-15 10:00:00+00:00,23.5,37.0,74.44354134148395,35.0,7.746888586499924,27.439616668570192,33.0,35.0,50.00000000000001,50.01193407277817,75.20868104813131,0.3447269318601937,0.0,0.0,29.56077132015193,7.746888586499924,33.0,27.93245423644995,0.2636952221718476,45.57844848630377,0.0,0.0,0.0,0.0,27.93245423644995,27.93245423644995,0.0,0.0,0.0,27.93245423644995,0,0,0.0290538951,0.0290538951,0.581077902,0.15455000000000002,19.043629815330537,-0.9563701846694626,7.746888586499924,33.0,0.2636952221718476,0.0,45.57844848630377,0.6084221540320414,0.0,7.746888586499924,19.043629815330537,0.09403164390565201,0.0,0.09403164390565201,0.053277547318992945,0.04075409658665905,0.0,0.0,0.0,0.0
2022-06-15 11:00:00+00:00,24.6,37.0,74.44354134148395,35.0,7.853224173668667,27.51490633474493,33.0,35.0,50.00000000000001,50.01180841774091,75.11420355628523,0.35304773625255836,0.0,0.0,32.37544852589783,7.853224173668667,33.0,28.013844016331596,0.32140422621313164,45.46186588610393,0.0,0.0,0.0,0.0,28.013844016331596,28.013844016331596,0.0,0.0,0.0,28.013844016331596,0,0,0.0290538951,0.0290538951,0.581077902,0.1554,18.926689315658226,-1.073310684341774,7.853224173668667,33.0,0.32140422621313164,0.0,45.46186588610393,0.67445196246569,0.0,7.853224173668667,18.926689315658226,0.10480983496716823,0.0,0.10480983496716823,0.054863618213647575,0.04994621675352066,0.0,0.0,0.0,0.0
2022-06-15 12:00:00+00:00,25.6,36.0,74.44354134148395,35.0,8.25170438595053,27.77978510231665,33.0,35.0,50.00000000000001,50.01137056552301,74.80169693894386,0.3860892495868683,0.0,0.0,34.78600113358578,8.25170438595053,33.0,28.271152965800603,0.3820013763724479,45.30318518581142,0.0,0.0,0.0,0.0,28.271152965800603,28.271152965800603,0.0,0.0,0.0,28.271152965800603,0,0,0.0290538951,0.0290538951,0.581077902,0.153,19.02913326712373,-0.9708667328762708,8.25170438595053,33.0,0.3820013763724479,0.0,45.30318518581142,0.7680906259593162,0.0,8.25170438595053,19.02913326712373,0.11751786577177538,0.0,0.11751786577177538,0.05907165518679085,0.05844621058498453,0.0,0.0,0.0,0.0
2022-06-15 13:00:00+00:00,26.3,37.0,74.44354134148395,35.0,8.407714326705996,27.87664917086992,33.0,35.0,50.00000000000001,50.01121208226996,74.69607659791535,0.39983374902336644,0.0,0.0,37.4183404460254,8.407714326705996,33.0,28.370486225585147,0.46151464053447183,45.18994014774577,0.0,0.0,0.0,0.0,28.370486225585147,28.370486225585147,0.0,0.0,0.0,28.370486225585147,0,0,0.0290538951,0.0290538951,0.581077902,0.14417,18.961278760196354,-1.0387212398036447,8.407714326705996,33.0,0.46151464053447183,0.0,45.18994014774577,0.8613483895578382,0.0,8.407714326705996,18.961278760196354,0.12418059732255353,0.0,0.12418059732255353,0.05764403159669874,0.0665365657258548,0.0,0.0,0.0,0.0
2022-06-15 14:00:00+00:00,26.8,37.0,74.44354134148395,35.0,8.736391963618566,28.06939817418903,33.0,35.0,50.00000000000001,50.01089931453417,74.50182262239642,0.43029945634757355,0.0,0.0,39.084847999429336,8.736391963618566,33.0,28.556142023305902,0.5196631929295296,45.07317764826191,0.0,0.0,0.0,0.0,28.556142023305902,28.556142023305902,0.0,0.0,0.0,28.556142023305902,0,0,0.0290538951,0.0290538951,0.581077902,0.148,18.96655423918648,-1.0334457608135206,8.736391963618566,33.0,0.5196631929295296,0.0,45.07317764826191,0.9499626492771032,0.0,8.736391963618566,18.96655423918648,0.14059447209301126,0.0,0.14059447209301126,0.06368431953944088,0.07691015255357037,0.0,0.0,0.0,0.0
2022-06-15 15:00:00+00:00,27.0,37.0,74.44354134148395,35.0,8.849647870540606,28.132498965273903,33.0,35.0,50.00000000000001,50.010797672176004,74.44327256248798,0.44127587279341945,0.0,0.0,39.72190445246527,8.849647870540606,33.0,28.631089540079948,0.5435703233113756,44.8873545640913,0.0,0.0,0.0,0.0,28.631089540079948,28.631089540079948,0.0,0.0,0.0,28.631089540079948,0,0,0.0290538951,0.0290538951,0.581077902,0.14599,19.061989329799168,-0.9380106702008335,8.849647870540606,33.0,0.5435703233113756,0.0,44.8873545640913,0.984846196104795,0.0,8.849647870540606,19.061989329799168,0.14377769616933903,0.0,0.14377769616933903,0.0644218646691113,0.07935583150022772,0.0,0.0,0.0,0.0
2022-06-15 16:00:00+00:00,27.0,37.0,74.44354134148395,35.0,10.032584483216828,28.706423380846896,33.0,35.0,50.00000000000001,50.009890077902796,74.05336090581636,0.5709460055934019,0.0,0.0,36.52762981686984,10.032584483216828,33.0,29.20491483174893,0.43296482437102224,44.20298279278473,0.0,0.0,0.0,0.0,29.20491483174893,29.20491483174893,0.0,0.0,0.0,29.20491483174893,0,0,0.0290538951,0.0290538951,0.581077902,0.145,19.086823569039883,-0.9131764309601171,10.032584483216828,33.0,0.43296482437102224,0.0,44.20298279278473,1.0039108299644242,0.0,10.032584483216828,19.086823569039883,0.14556707034484148,0.0,0.14556707034484148,0.08278717081104327,0.06277989953379821,0.0,0.0,0.0,0.0
2022-06-15 17:00:00+00:00,26.7,36.0,74.44354134148395,35.0,8.736078374016165,28.06922118568229,33.0,35.0,50.00000000000001,50.01089960014531,74.50199052158352,0.4302694064063996,0.0,0.0,38.41117204578888,8.736078374016165,33.0,28.562149448894807,0.4954006739396376,45.01062133293735,0.0,0.0,0.0,0.0,28.562149448894807,28.562149448894807,0.0,0.0,0.0,28.562149448894807,0,0,0.0290538951,0.0290538951,0.581077902,0.15707,18.987824424523915,-1.0121755754760837,8.736078374016165,33.0,0.4954006739396376,0.0,45.01062133293735,0.9256700803460371,0.0,8.736078374016165,18.987824424523915,0.14539499951995205,0.0,0.14539499951995205,0.06758241566425317,0.07781258385569888,0.0,0.0,0.0,0.0
2022-06-15 18:00:00+00:00,26.1,36.0,74.44354134148395,35.0,8.233208116742382,27.76805765674466,33.0,35.0,50.00000000000001,50.01138981263109,74.81482011536521,0.3844900653708066,0.0,0.0,37.306405176238,8.233208116742382,33.0,28.243819142656967,0.4578317121555971,45.46295321518048,0.0,0.0,0.0,0.0,28.243819142656967,28.243819142656967,0.0,0.0,0.0,28.243819142656967,0,0,0.0290538951,0.0290538951,0.581077902,0.17891,19.01424416324746,-0.9857558367525384,8.233208116742382,33.0,0.4578317121555971,0.0,45.46295321518048,0.8423217775264037,0.0,8.233208116742382,19.01424416324746,0.1506997892172489,0.0,0.1506997892172489,0.06878911759549101,0.08191067162175789,0.0,0.0,0.0,0.0
2022-06-15 19:00:00+00:00,25.1,37.0,74.44354134148395,35.0,7.983139474741634,27.604169161379698,33.0,35.0,50.00000000000001,50.01166013059601,75.00528328319562,0.36349629642859865,0.0,0.0,33.75634751596928,7.983139474741634,33.0,28.09512970196348,0.3547615117201236,45.460426474769974,0.0,0.0,0.0,0.0,28.09512970196348,28.09512970196348,0.0,0.0,0.0,28.09512970196348,0,0,0.0290538951,0.0290538951,0.581077902,0.18003,19.079150182987846,-0.9208498170121544,7.983139474741634,33.0,0.3547615117201236,0.0,45.460426474769974,0.7182578081487223,0.0,7.983139474741634,19.079150182987846,0.12930795320101449,0.0,0.12930795320101449,0.06544023824604062,0.06386771495497386,0.0,0.0,0.0,0.0
2022-06-15 20:00:00+00:00,24.1,39.0,148.8870826829679,35.0,18.4606376115407,28.227908202333605,32.89466718729406,35.0,100.00000000000001,100.0216343566328,100.00001750757676,2.403549051352058,0.0,0.0,69.57257471417611,18.4606376115407,32.89466718729406,28.72115346927668,2.7763004820375805,89.4486161850875,0.0,0.0,0.0,0.0,28.72115346927668,28.72115346927668,0.0,0.0,0.0,28.72115346927668,0,0,0.0290538951,0.0290538951,0.581077902,0.17556,18.909391172723176,-1.0906088272768235,18.4606376115407,32.89466718729406,2.7763004820375805,0.0,89.4486161850875,5.179849533389639,0.0,18.4606376115407,18.909391172723176,0.909374384081885,0.0,0.909374384081885,0.4219670714553673,0.4874073126265176,0.0,0.0,0.0,0.0
2022-06-15 21:00:00+00:00,23.1,41.0,148.8870826829679,35.0,16.60979964695299,27.67867558621889,32.86545372019161,35.0,100.00000000000001,100.02352571409024,100.00001554686266,1.85072921880152,0.0,0.0,63.55053920164345,16.60979964695299,32.86545372019161,28.175782610666566,2.164184835547107,90.43567752544625,0.0,0.0,0.0,0.0,28.175782610666566,28.175782610666566,0.0,0.0,0.0,28.175782610666566,0,0,0.0290538951,0.0290538951,0.581077902,0.148,19.04296245838763,-0.95703754161237,16.60979964695299,32.86545372019161,2.164184835547107,0.0,90.43567752544625,4.014914054348627,0.0,16.60979964695299,19.04296245838763,0.5942072800435968,0.0,0.5942072800435968,0.27390792438262496,0.32029935566097184,0.0,0.0,0.0,0.0
2022-06-15 22:00:00+00:00,22.0,46.0,148.8870826829679,35.0,15.38063211849647,27.248896071875855,32.85018374479072,35.0,100.00000000000001,100.02502366379595,100.0000142920131,1.5333166759936154,0.0,0.0,56.73263998976593,15.38063211849647,32.85018374479072,27.74767719435541,1.5576001283719407,91.1165095393,0.0,0.0,0.0,0.0,27.74767719435541,27.74767719435541,0.0,0.0,0.0,27.74767719435541,0,0,0.0290538951,0.0290538951,0.581077902,0.19552000000000003,18.923947715734382,-1.0760522842656166,15.38063211849647,32.85018374479072,1.5576001283719407,0.0,91.1165095393,3.0909168043655564,0.0,15.38063211849647,18.923947715734382,0.6043360535895537,0.0,0.6043360535895537,0.29979407649027173,0.3045419770992819,0.0,0.0,0.0,0.0
2022-06-15 23:00:00+00:00,21.0,50.0,148.8870826829679,35.0,13.762754232864578,26.57801404235353,32.8377599446108,35.0,100.00000000000001,100.02739669877694,100.00001271093129,1.1728615092771488,0.0,0.0,54.70430514075013,13.762754232864578,32.8377599446108,27.073274969867917,1.3980144668574521,92.11179898248491,0.0,0.0,0.0,0.0,27.073274969867917,27.073274969867917,0.0,0.0,0.0,27.073274969867917,0,0,0.0290538951,0.0290538951,0.581077902,0.16505,18.98941138001298,-1.0105886199870202,13.762754232864578,32.8377599446108,1.3980144668574521,0.0,92.11179898248491,2.5708759761346007,0.0,13.762754232864578,18.98941138001298,0.42432307986101586,0.0,0.42432307986101586,0.19358079210619342,0.23074228775482247,0.0,0.0,0.0,0.0
