,Tamb,HR,mv,Tv,qc,Tc_in,Tc_out,Tcond,Qc_released,Qc_absorbed,Qc_transfered,Ce_c,Rp,Rs,wdc,qdc,Tdc_in,Tdc_out,Ce_dc,Qdc,wwct,qwct,qwct_s,qwct_p,Twct_in,Twct_out,Ce_wct,Cw_wct,Qwct,Tcc_out,Cw_s1,Cw_s2,Pw,Pw_s1,Pw_s2,Pe,Vavail,deltaV,qdc_only,Tcc_in,Ce_cc,Cw_cc,Qcc,Ce,Cw,qcc,Vavail_s1,Je,Jw,J,Je_c,Je_dc,Je_wct,Jw_wct,Jw_s1,Jw_s2
2022-06-15 10:00:00+00:00,23.5,37.0,74.44354134148395,35.0,5.2211,28.874847238434622,33.0,35.0,25.000000000000004,25.004814739275687,61.0845531995277,0.20562008077770694,1.0,0.0,0.0,0.0,33.0,33.0,0.0,0.0,13.705560265489343,5.2211,0.0,5.2211,33.0,29.334983035308916,0.10859132752249044,18.1553056630936,22.215368740634528,29.334983035308916,0,0,0.0290538951,0.0290538951,0.581077902,0.15455000000000002,19.043629815330537,-0.9563701846694626,0.0,33.0,0.10859132752249044,18.1553056630936,22.215368740634528,0.3142114083001974,18.1553056630936,5.2211,19.043629815330537,0.04856137315279551,0.0,0.04856137315279551,0.031778583484194614,0.0,0.0167827896686009,0.0,0.0,0.0
2022-06-15 11:00:00+00:00,24.6,37.0,74.44354134148395,35.0,5.2211,28.874847238434622,33.0,35.0,25.000000000000004,25.004814739275687,61.0845531995277,0.20562008077770694,1.0,0.0,0.0,0.0,33.0,33.0,0.0,0.0,14.282823514189493,5.2211,0.0,5.2211,33.0,29.350213793708328,0.10858302442218931,19.823821293858487,22.12303795869364,29.350213793708328,0,0,0.0290538951,0.0290538951,0.581077902,0.1554,18.926689315658226,-1.073310684341774,0.0,33.0,0.10858302442218931,19.823821293858487,22.12303795869364,0.31420310519989625,19.823821293858487,5.2211,18.926689315658226,0.04882716254806388,0.0,0.04882716254806388,0.03195336055285566,0.0,0.01687380199520822,0.0,0.0,0.0
2022-06-15 12:00:00+00:00,25.6,36.0,74.44354134148395,35.0,5.2211,28.874847238434622,33.0,35.0,25.000000000000004,25.004814739275687,61.0845531995277,0.20562008077770694,1.0,0.0,0.0,0.0,33.0,33.0,0.0,0.0,14.672721224124125,5.2211,0.0,5.2211,33.0,29.36303226236746,0.10873270354977882,20.920491299329,22.04533085438703,29.36303226236746,0,0,0.0290538951,0.0290538951,0.581077902,0.153,19.02913326712373,-0.9708667328762708,0.0,33.0,0.10873270354977882,20.920491299329,22.04533085438703,0.31435278432748576,20.920491299329,5.2211,19.02913326712373,0.04809597600210532,0.0,0.04809597600210532,0.03145987235898916,0.0,0.01663610364311616,0.0,0.0,0.0
2022-06-15 13:00:00+00:00,26.3,37.0,74.44354134148395,35.0,5.2211,28.874847238434622,33.0,35.0,25.000000000000004,25.004814739275687,61.0845531995277,0.20562008077770694,1.0,0.0,0.0,0.0,33.0,33.0,0.0,0.0,15.238131684297501,5.2211,0.0,5.2211,33.0,29.374153713201714,0.10917219100969372,22.172905377547863,21.977911330545588,29.374153713201714,0,0,0.0290538951,0.0290538951,0.581077902,0.14417,18.961278760196354,-1.0387212398036447,0.0,33.0,0.10917219100969372,22.172905377547863,21.977911330545588,0.31479227178740066,22.172905377547863,5.2211,18.961278760196354,0.04538360182358955,0.0,0.04538360182358955,0.029644247045722008,0.0,0.015739354777867542,0.0,0.0,0.0
2022-06-15 14:00:00+00:00,26.8,37.0,74.44354134148395,35.0,5.2211,28.874847238434622,33.0,35.0,25.000000000000004,25.004814739275687,61.0845531995277,0.20562008077770694,1.0,0.0,0.0,0.0,33.0,33.0,0.0,0.0,15.565302601655299,5.2211,0.0,5.2211,33.0,29.37251605593415,0.10954675402129371,22.888009426852364,21.987838995569696,29.37251605593415,0,0,0.0290538951,0.0290538951,0.581077902,0.148,18.96655423918648,-1.0334457608135206,0.0,33.0,0.10954675402129371,22.888009426852364,21.987838995569696,0.31516683479900065,22.888009426852364,5.2211,18.96655423918648,0.046644691550252096,0.0,0.046644691550252096,0.030431771955100627,0.0,0.01621291959515147,0.0,0.0,0.0
2022-06-15 15:00:00+00:00,27.0,37.0,74.44354134148395,35.0,5.2211,28.874847238434622,33.0,35.0,25.000000000000004,25.004814739275687,61.0845531995277,0.20562008077770694,1.0,0.0,0.0,0.0,33.0,33.0,0.0,0.0,15.775524098102524,5.2211,0.0,5.2211,33.0,29.349706932155506,0.10983394863054606,23.370884020782682,22.126110615969033,29.349706932155506,0,0,0.0290538951,0.0290538951,0.581077902,0.14599,19.061989329799168,-0.9380106702008335,0.0,33.0,0.10983394863054606,23.370884020782682,22.126110615969033,0.315454029408253,23.370884020782682,5.2211,19.061989329799168,0.04605313375331086,0.0,0.04605313375331086,0.03001847559273744,0.0,0.01603465816057342,0.0,0.0,0.0
2022-06-15 16:00:00+00:00,27.0,37.0,74.44354134148395,35.0,5.2211,28.874847238434622,33.0,35.0,25.000000000000004,25.004814739275687,61.0845531995277,0.20562008077770694,1.0,0.0,0.0,0.0,33.0,33.0,0.0,0.0,15.735038693067974,5.2211,0.0,5.2211,33.0,29.36135637991888,0.1097758095744678,23.2632503066842,22.05549025232481,29.36135637991888,0,0,0.0290538951,0.0290538951,0.581077902,0.145,19.086823569039883,-0.9131764309601171,0.0,33.0,0.1097758095744678,23.2632503066842,22.05549025232481,0.31539589035217475,23.2632503066842,5.2211,19.086823569039883,0.045732404101065334,0.0,0.045732404101065334,0.029814911712767504,0.0,0.01591749238829783,0.0,0.0,0.0
2022-06-15 17:00:00+00:00,26.7,36.0,74.44354134148395,35.0,5.2211,28.874847238434622,33.0,35.0,25.000000000000004,25.004814739275687,61.0845531995277,0.20562008077770694,1.0,0.0,0.0,0.0,33.0,33.0,0.0,0.0,15.365599337260653,5.2211,0.0,5.2211,33.0,29.359630649026123,0.10930764023262213,22.619859546625662,22.065951838617718,29.359630649026123,0,0,0.0290538951,0.0290538951,0.581077902,0.15707,18.987824424523915,-1.0121755754760837,0.0,33.0,0.10930764023262213,22.619859546625662,22.065951838617718,0.31492772101032906,22.619859546625662,5.2211,18.987824424523915,0.04946569713909238,0.0,0.04946569713909238,0.03229674608775442,0.0,0.017168951051337956,0.0,0.0,0.0
2022-06-15 18:00:00+00:00,26.1,36.0,74.44354134148395,35.0,5.2211,28.874847238434622,33.0,35.0,25.000000000000004,25.004814739275687,61.0845531995277,0.20562008077770694,1.0,0.0,0.0,0.0,33.0,33.0,0.0,0.0,14.93738644474336,5.2211,0.0,5.2211,33.0,29.374693616527885,0.10890564701033802,21.585917577117357,21.97463837527786,29.374693616527885,0,0,0.0290538951,0.0290538951,0.581077902,0.17891,19.01424416324746,-0.9857558367525384,0.0,33.0,0.10890564701033802,21.585917577117357,21.97463837527786,0.31452572778804494,21.585917577117357,5.2211,19.01424416324746,0.056271797958559126,0.0,0.056271797958559126,0.03678748865193955,0.0,0.019484309306619575,0.0,0.0,0.0
2022-06-15 19:00:00+00:00,25.1,37.0,74.44354134148395,35.0,5.2211,28.874847238434622,33.0,35.0,25.000000000000004,25.004814739275687,61.0845531995277,0.20562008077770694,1.0,0.0,0.0,0.0,33.0,33.0,0.0,0.0,14.541094554804957,5.2211,0.0,5.2211,33.0,29.36151483302988,0.10866817366231316,20.503723268134195,22.054529690746325,29.36151483302988,0,0,0.0290538951,0.0290538951,0.581077902,0.18003,19.079150182987846,-0.9208498170121544,0.0,33.0,0.10866817366231316,20.503723268134195,22.054529690746325,0.31428825444002007,20.503723268134195,5.2211,19.079150182987846,0.05658131444683681,0.0,0.05658131444683681,0.03701778314241058,0.0,0.019563531304426236,0.0,0.0,0.0
2022-06-15 20:00:00+00:00,24.1,39.0,148.8870826829679,35.0,5.2211,24.874847238434622,33.125152761565374,35.0,50.00000000000001,50.01629832348811,77.04330733744926,0.20562008077770694,1.0,0.0,0.0,0.0,33.125152761565374,33.125152761565374,0.0,0.0,27.7022202907347,5.2211,0.0,5.2211,33.125152761565374,25.371922238390518,0.1857370549661084,52.483155791850436,47.00197263864401,25.371922238390518,0,0,0.0290538951,0.0290538951,0.581077902,0.17556,18.909391172723176,-1.0906088272768235,0.0,33.125152761565374,0.1857370549661084,52.483155791850436,47.00197263864401,0.39135713574381537,52.483155791850436,5.2211,18.909391172723176,0.06870665875118423,0.0,0.06870665875118423,0.036098661381334225,0.0,0.03260799736984999,0.0,0.0,0.0
2022-06-15 21:00:00+00:00,23.1,41.0,148.8870826829679,35.0,5.66742494445258,25.39942820787039,33.0,35.0,50.00000000000001,50.01554434994531,78.301252467685,0.2223256014769449,1.0,0.0,0.0,0.0,33.0,33.0,0.0,0.0,25.437185669099858,5.66742494445258,0.0,5.66742494445258,33.0,25.87276789604207,0.16231023817850954,53.39954538943027,46.89991477483816,25.87276789604207,0,0,0.0290538951,0.0290538951,0.581077902,0.148,19.04296245838763,-0.95703754161237,0.0,33.0,0.16231023817850954,53.39954538943027,46.89991477483816,0.38463583965545445,53.39954538943027,5.66742494445258,19.04296245838763,0.05692610426900725,0.0,0.05692610426900725,0.03290418901858785,0.0,0.02402191525041941,0.0,0.0,0.0
2022-06-15 22:00:00+00:00,22.0,46.0,148.8870826829679,35.0,5.770477365894833,25.53516348207039,33.0,35.0,50.00000000000001,50.015291693289356,78.07813915624313,0.22664681983405158,1.0,0.0,0.0,0.0,33.0,33.0,0.0,0.0,24.421130361413994,5.770477365894833,0.0,5.770477365894833,33.0,25.986184477488543,0.15317421985687735,55.493638891230944,46.99262073432199,25.986184477488543,0,0,0.0290538951,0.0290538951,0.581077902,0.19552000000000003,18.923947715734382,-1.0760522842656166,0.0,33.0,0.15317421985687735,55.493638891230944,46.99262073432199,0.37982103969092895,55.493638891230944,5.770477365894833,18.923947715734382,0.07426260968037043,0.0,0.07426260968037043,0.04431398621395377,0.0,0.029948623466416663,0.0,0.0,0.0
2022-06-15 23:00:00+00:00,21.0,50.0,148.8870826829679,35.0,5.86063964420494,25.650005326737386,33.0,35.0,50.00000000000001,50.015079331997164,77.8902202953118,0.23057194861841782,1.0,0.0,0.0,0.0,33.0,33.0,0.0,0.0,23.70411843671477,5.86063964420494,0.0,5.86063964420494,33.0,26.018610905741163,0.14723881130920125,57.452264698657814,47.506161130605896,26.018610905741163,0,0,0.0290538951,0.0290538951,0.581077902,0.16505,18.98941138001298,-1.0105886199870202,0.0,33.0,0.14723881130920125,57.452264698657814,47.506161130605896,0.37781075992761903,57.452264698657814,5.86063964420494,18.98941138001298,0.062357665926053525,0.0,0.062357665926053525,0.03805590011946986,0.0,0.024301765806583667,0.0,0.0,0.0
