,water_price_morocco_eur_m3,water_price_morocco_alternative_eur_m3,water_price_egypt_eur_m3,water_price_egypt_alternative_eur_m3,water_price_morocco_eur_l,water_price_morocco_alternative_eur_l,water_price_egypt_eur_l,water_price_egypt_alternative_eur_l,Vavail_m3,Vavail_l
2022-01-01 00:00:00+00:00,0.0290538951,2.298,0.06047057835,2.298,2.90538951e-05,0.002298,6.047057835e-05,0.002298,0.0,0.0
2022-01-01 01:00:00+00:00,0.0290538951,2.2774,0.06047057835,2.2774,2.90538951e-05,0.0022774,6.047057835e-05,0.0022774,0.0,0.0
2022-01-01 02:00:00+00:00,0.0290538951,1.956,0.06047057835,1.956,2.90538951e-05,0.001956,6.047057835e-05,0.001956,0.0,0.0
2022-01-01 03:00:00+00:00,0.0290538951,1.956,0.06047057835,1.956,2.90538951e-05,0.001956,6.047057835e-05,0.001956,0.0,0.0
2022-01-01 04:00:00+00:00,0.0290538951,1.9147999999999998,0.06047057835,1.9147999999999998,2.90538951e-05,0.0019148,6.047057835e-05,0.0019148,0.0,0.0
2022-01-01 05:00:00+00:00,0.0290538951,1.956,0.06047057835,1.956,2.90538951e-05,0.001956,6.047057835e-05,0.001956,0.0,0.0
2022-01-01 06:00:00+00:00,0.0290538951,1.956,0.06047057835,1.956,2.90538951e-05,0.001956,6.047057835e-05,0.001956,0.0,0.0
2022-01-01 07:00:00+00:00,0.0290538951,1.956,0.06047057835,1.956,2.90538951e-05,0.001956,6.047057835e-05,0.001956,0.0,0.0
2022-01-01 08:00:00+00:00,0.0290538951,1.401,0.06047057835,1.401,2.90538951e-05,0.0014010000000000001,6.047057835e-05,0.0014010000000000001,1.2,1200.0
2022-01-01 09:00:00+00:00,0.0290538951,1.5358000000000003,0.06047057835,1.5358000000000003,2.90538951e-05,0.0015358000000000004,6.047057835e-05,0.0015358000000000004,1.2,1200.0
2022-01-01 10:00:00+00:00,0.0290538951,1.682,0.06047057835,1.682,2.90538951e-05,0.001682,6.047057835e-05,0.001682,1.2,1200.0
2022-01-01 11:00:00+00:00,0.0290538951,1.8947999999999998,0.06047057835,1.8947999999999998,2.90538951e-05,0.0018947999999999999,6.047057835e-05,0.0018947999999999999,1.2,1200.0
2022-01-01 12:00:00+00:00,0.0290538951,1.936,0.06047057835,1.936,2.90538951e-05,0.001936,6.047057835e-05,0.001936,1.2,1200.0
2022-01-01 13:00:00+00:00,0.0290538951,1.956,0.06047057835,1.956,2.90538951e-05,0.001956,6.047057835e-05,0.001956,1.2,1200.0
2022-01-01 14:00:00+00:00,0.0290538951,1.9704,0.06047057835,1.9704,2.90538951e-05,0.0019703999999999998,6.047057835e-05,0.0019703999999999998,1.2,1200.0
2022-01-01 15:00:00+00:00,0.0290538951,2.29,0.06047057835,2.29,2.90538951e-05,0.00229,6.047057835e-05,0.00229,1.2,1200.0
2022-01-01 16:00:00+00:00,0.0290538951,2.9993999999999996,0.06047057835,2.9993999999999996,2.90538951e-05,0.0029993999999999997,6.047057835e-05,0.0029993999999999997,1.2,1200.0
2022-01-01 17:00:00+00:00,0.0290538951,3.5444000000000004,0.06047057835,3.5444000000000004,2.90538951e-05,0.0035444000000000005,6.047057835e-05,0.0035444000000000005,1.2,1200.0
2022-01-01 18:00:00+00:00,0.0290538951,3.7504000000000004,0.06047057835,3.7504000000000004,2.90538951e-05,0.0037504000000000005,6.047057835e-05,0.0037504000000000005,1.2,1200.0
2022-01-01 19:00:00+00:00,0.0290538951,3.7851999999999997,0.06047057835,3.7851999999999997,2.90538951e-05,0.0037852,6.047057835e-05,0.0037852,1.2,1200.0
2022-01-01 20:00:00+00:00,0.0290538951,3.8162000000000003,0.06047057835,3.8162000000000003,2.90538951e-05,0.0038162,6.047057835e-05,0.0038162,1.2,1200.0
2022-01-01 21:00:00+00:00,0.0290538951,3.7678000000000003,0.06047057835,3.7678000000000003,2.90538951e-05,0.0037678000000000004,6.047057835e-05,0.0037678000000000004,1.2,1200.0
2022-01-01 22:00:00+00:00,0.0290538951,3.3451999999999997,0.06047057835,3.3451999999999997,2.90538951e-05,0.0033451999999999996,6.047057835e-05,0.0033451999999999996,1.2,1200.0
2022-01-01 23:00:00+00:00,0.0290538951,2.6642000000000006,0.06047057835,2.6642000000000006,2.90538951e-05,0.0026642000000000007,6.047057835e-05,0.0026642000000000007,1.2,1200.0
2022-01-02 00:00:00+00:00,0.0290538951,2.3174,0.06047057835,2.3174,2.90538951e-05,0.0023174000000000003,6.047057835e-05,0.0023174000000000003,0.0,0.0
2022-01-02 01:00:00+00:00,0.0290538951,2.2104,0.06047057835,2.2104,2.90538951e-05,0.0022104,6.047057835e-05,0.0022104,0.0,0.0
2022-01-02 02:00:00+00:00,0.0290538951,2.2600000000000002,0.06047057835,2.2600000000000002,2.90538951e-05,0.0022600000000000003,6.047057835e-05,0.0022600000000000003,0.0,0.0
2022-01-02 03:00:00+00:00,0.0290538951,2.3174,0.06047057835,2.3174,2.90538951e-05,0.0023174000000000003,6.047057835e-05,0.0023174000000000003,0.0,0.0
2022-01-02 04:00:00+00:00,0.0290538951,2.2104,0.06047057835,2.2104,2.90538951e-05,0.0022104,6.047057835e-05,0.0022104,0.0,0.0
2022-01-02 05:00:00+00:00,0.0290538951,2.3174,0.06047057835,2.3174,2.90538951e-05,0.0023174000000000003,6.047057835e-05,0.0023174000000000003,0.0,0.0
2022-01-02 06:00:00+00:00,0.0290538951,2.5919999999999996,0.06047057835,2.5919999999999996,2.90538951e-05,0.0025919999999999997,6.047057835e-05,0.0025919999999999997,0.0,0.0
2022-01-02 07:00:00+00:00,0.0290538951,2.3174,0.06047057835,2.3174,2.90538951e-05,0.0023174000000000003,6.047057835e-05,0.0023174000000000003,0.0,0.0
2022-01-02 08:00:00+00:00,0.0290538951,2.3174,0.06047057835,2.3174,2.90538951e-05,0.0023174000000000003,6.047057835e-05,0.0023174000000000003,1.2,1200.0
2022-01-02 09:00:00+00:00,0.0290538951,2.2600000000000002,0.06047057835,2.2600000000000002,2.90538951e-05,0.0022600000000000003,6.047057835e-05,0.0022600000000000003,1.2,1200.0
2022-01-02 10:00:00+00:00,0.0290538951,2.074,0.06047057835,2.074,2.90538951e-05,0.002074,6.047057835e-05,0.002074,1.2,1200.0
2022-01-02 11:00:00+00:00,0.0290538951,2.074,0.06047057835,2.074,2.90538951e-05,0.002074,6.047057835e-05,0.002074,1.2,1200.0
2022-01-02 12:00:00+00:00,0.0290538951,2.2104,0.06047057835,2.2104,2.90538951e-05,0.0022104,6.047057835e-05,0.0022104,1.2,1200.0
2022-01-02 13:00:00+00:00,0.0290538951,2.3174,0.06047057835,2.3174,2.90538951e-05,0.0023174000000000003,6.047057835e-05,0.0023174000000000003,1.2,1200.0
2022-01-02 14:00:00+00:00,0.0290538951,2.19,0.06047057835,2.19,2.90538951e-05,0.00219,6.047057835e-05,0.00219,1.2,1200.0
2022-01-02 15:00:00+00:00,0.0290538951,2.3174,0.06047057835,2.3174,2.90538951e-05,0.0023174000000000003,6.047057835e-05,0.0023174000000000003,1.2,1200.0
2022-01-02 16:00:00+00:00,0.0290538951,3.1957999999999998,0.06047057835,3.1957999999999998,2.90538951e-05,0.0031958,6.047057835e-05,0.0031958,1.2,1200.0
2022-01-02 17:00:00+00:00,0.0290538951,3.8850000000000002,0.06047057835,3.8850000000000002,2.90538951e-05,0.0038850000000000004,6.047057835e-05,0.0038850000000000004,1.2,1200.0
2022-01-02 18:00:00+00:00,0.0290538951,3.96,0.06047057835,3.96,2.90538951e-05,0.00396,6.047057835e-05,0.00396,1.2,1200.0
2022-01-02 19:00:00+00:00,0.0290538951,4.1676,0.06047057835,4.1676,2.90538951e-05,0.0041676000000000005,6.047057835e-05,0.0041676000000000005,1.2,1200.0
2022-01-02 20:00:00+00:00,0.0290538951,4.182,0.06047057835,4.182,2.90538951e-05,0.004182,6.047057835e-05,0.004182,1.2,1200.0
2022-01-02 21:00:00+00:00,0.0290538951,3.8272000000000004,0.06047057835,3.8272000000000004,2.90538951e-05,0.0038272000000000002,6.047057835e-05,0.0038272000000000002,1.2,1200.0
2022-01-02 22:00:00+00:00,0.0290538951,3.5599999999999996,0.06047057835,3.5599999999999996,2.90538951e-05,0.00356,6.047057835e-05,0.00356,1.2,1200.0
2022-01-02 23:00:00+00:00,0.0290538951,3.63,0.06047057835,3.63,2.90538951e-05,0.00363,6.047057835e-05,0.00363,1.2,1200.0
2022-01-03 00:00:00+00:00,0.0290538951,3.2144,0.06047057835,3.2144,2.90538951e-05,0.0032144,6.047057835e-05,0.0032144,0.0,0.0
2022-01-03 01:00:00+00:00,0.0290538951,3.0928,0.06047057835,3.0928,2.90538951e-05,0.0030928,6.047057835e-05,0.0030928,0.0,0.0
2022-01-03 02:00:00+00:00,0.0290538951,2.9972000000000003,0.06047057835,2.9972000000000003,2.90538951e-05,0.0029972,6.047057835e-05,0.0029972,0.0,0.0
2022-01-03 03:00:00+00:00,0.0290538951,2.8898,0.06047057835,2.8898,2.90538951e-05,0.0028898,6.047057835e-05,0.0028898,0.0,0.0
2022-01-03 04:00:00+00:00,0.0290538951,2.9772000000000003,0.06047057835,2.9772000000000003,2.90538951e-05,0.0029772,6.047057835e-05,0.0029772,0.0,0.0
2022-01-03 05:00:00+00:00,0.0290538951,3.0754,0.06047057835,3.0754,2.90538951e-05,0.0030754000000000003,6.047057835e-05,0.0030754000000000003,0.0,0.0
2022-01-03 06:00:00+00:00,0.0290538951,3.2144,0.06047057835,3.2144,2.90538951e-05,0.0032144,6.047057835e-05,0.0032144,0.0,0.0
2022-01-03 07:00:00+00:00,0.0290538951,3.7851999999999997,0.06047057835,3.7851999999999997,2.90538951e-05,0.0037852,6.047057835e-05,0.0037852,0.0,0.0
2022-01-03 08:00:00+00:00,0.0290538951,3.6708000000000003,0.06047057835,3.6708000000000003,2.90538951e-05,0.0036708,6.047057835e-05,0.0036708,1.2,1200.0
2022-01-03 09:00:00+00:00,0.0290538951,3.2144,0.06047057835,3.2144,2.90538951e-05,0.0032144,6.047057835e-05,0.0032144,1.2,1200.0
2022-01-03 10:00:00+00:00,0.0290538951,3.044,0.06047057835,3.044,2.90538951e-05,0.003044,6.047057835e-05,0.003044,1.2,1200.0
2022-01-03 11:00:00+00:00,0.0290538951,2.9772000000000003,0.06047057835,2.9772000000000003,2.90538951e-05,0.0029772,6.047057835e-05,0.0029772,1.2,1200.0
2022-01-03 12:00:00+00:00,0.0290538951,2.8407999999999998,0.06047057835,2.8407999999999998,2.90538951e-05,0.0028407999999999997,6.047057835e-05,0.0028407999999999997,1.2,1200.0
2022-01-03 13:00:00+00:00,0.0290538951,2.5476,0.06047057835,2.5476,2.90538951e-05,0.0025476,6.047057835e-05,0.0025476,1.2,1200.0
2022-01-03 14:00:00+00:00,0.0290538951,2.2574,0.06047057835,2.2574,2.90538951e-05,0.0022574,6.047057835e-05,0.0022574,1.2,1200.0
2022-01-03 15:00:00+00:00,0.0290538951,2.536,0.06047057835,2.536,2.90538951e-05,0.002536,6.047057835e-05,0.002536,1.2,1200.0
2022-01-03 16:00:00+00:00,0.0290538951,2.9698,0.06047057835,2.9698,2.90538951e-05,0.0029698000000000003,6.047057835e-05,0.0029698000000000003,1.2,1200.0
2022-01-03 17:00:00+00:00,0.0290538951,3.5012,0.06047057835,3.5012,2.90538951e-05,0.0035012,6.047057835e-05,0.0035012,1.2,1200.0
2022-01-03 18:00:00+00:00,0.0290538951,3.5999999999999996,0.06047057835,3.5999999999999996,2.90538951e-05,0.0035999999999999995,6.047057835e-05,0.0035999999999999995,1.2,1200.0
2022-01-03 19:00:00+00:00,0.0290538951,3.0754,0.06047057835,3.0754,2.90538951e-05,0.0030754000000000003,6.047057835e-05,0.0030754000000000003,1.2,1200.0
2022-01-03 20:00:00+00:00,0.0290538951,2.8388,0.06047057835,2.8388,2.90538951e-05,0.0028388,6.047057835e-05,0.0028388,1.2,1200.0
2022-01-03 21:00:00+00:00,0.0290538951,2.2822,0.06047057835,2.2822,2.90538951e-05,0.0022822,6.047057835e-05,0.0022822,1.2,1200.0
2022-01-03 22:00:00+00:00,0.0290538951,2.0072,0.06047057835,2.0072,2.90538951e-05,0.0020072,6.047057835e-05,0.0020072,1.2,1200.0
2022-01-03 23:00:00+00:00,0.0290538951,2.5094,0.06047057835,2.5094,2.90538951e-05,0.0025093999999999997,6.047057835e-05,0.0025093999999999997,1.2,1200.0
2022-01-04 00:00:00+00:00,0.0290538951,2.311,0.06047057835,2.311,2.90538951e-05,0.002311,6.047057835e-05,0.002311,0.0,0.0
2022-01-04 01:00:00+00:00,0.0290538951,2.2658,0.06047057835,2.2658,2.90538951e-05,0.0022658,6.047057835e-05,0.0022658,0.0,0.0
2022-01-04 02:00:00+00:00,0.0290538951,2.1162,0.06047057835,2.1162,2.90538951e-05,0.0021162,6.047057835e-05,0.0021162,0.0,0.0
2022-01-04 03:00:00+00:00,0.0290538951,2.1,0.06047057835,2.1,2.90538951e-05,0.0021000000000000003,6.047057835e-05,0.0021000000000000003,0.0,0.0
2022-01-04 04:00:00+00:00,0.0290538951,2.3022,0.06047057835,2.3022,2.90538951e-05,0.0023022,6.047057835e-05,0.0023022,0.0,0.0
2022-01-04 05:00:00+00:00,0.0290538951,3.0754,0.06047057835,3.0754,2.90538951e-05,0.0030754000000000003,6.047057835e-05,0.0030754000000000003,0.0,0.0
2022-01-04 06:00:00+00:00,0.0290538951,3.2206,0.06047057835,3.2206,2.90538951e-05,0.0032206,6.047057835e-05,0.0032206,0.0,0.0
2022-01-04 07:00:00+00:00,0.0290538951,3.5782000000000003,0.06047057835,3.5782000000000003,2.90538951e-05,0.0035782,6.047057835e-05,0.0035782,0.0,0.0
2022-01-04 08:00:00+00:00,0.0290538951,3.8,0.06047057835,3.8,2.90538951e-05,0.0038,6.047057835e-05,0.0038,1.2,1200.0
2022-01-04 09:00:00+00:00,0.0290538951,3.7976,0.06047057835,3.7976,2.90538951e-05,0.0037976,6.047057835e-05,0.0037976,1.2,1200.0
2022-01-04 10:00:00+00:00,0.0290538951,3.6484,0.06047057835,3.6484,2.90538951e-05,0.0036484,6.047057835e-05,0.0036484,1.2,1200.0
2022-01-04 11:00:00+00:00,0.0290538951,3.6492000000000004,0.06047057835,3.6492000000000004,2.90538951e-05,0.0036492000000000004,6.047057835e-05,0.0036492000000000004,1.2,1200.0
2022-01-04 12:00:00+00:00,0.0290538951,3.5918,0.06047057835,3.5918,2.90538951e-05,0.0035918,6.047057835e-05,0.0035918,1.2,1200.0
2022-01-04 13:00:00+00:00,0.0290538951,3.264,0.06047057835,3.264,2.90538951e-05,0.003264,6.047057835e-05,0.003264,1.2,1200.0
2022-01-04 14:00:00+00:00,0.0290538951,3.1460000000000004,0.06047057835,3.1460000000000004,2.90538951e-05,0.0031460000000000004,6.047057835e-05,0.0031460000000000004,1.2,1200.0
2022-01-04 15:00:00+00:00,0.0290538951,3.1460000000000004,0.06047057835,3.1460000000000004,2.90538951e-05,0.0031460000000000004,6.047057835e-05,0.0031460000000000004,1.2,1200.0
2022-01-04 16:00:00+00:00,0.0290538951,3.2756000000000003,0.06047057835,3.2756000000000003,2.90538951e-05,0.0032756000000000005,6.047057835e-05,0.0032756000000000005,1.2,1200.0
2022-01-04 17:00:00+00:00,0.0290538951,3.6988,0.06047057835,3.6988,2.90538951e-05,0.0036988,6.047057835e-05,0.0036988,1.2,1200.0
2022-01-04 18:00:00+00:00,0.0290538951,3.5798,0.06047057835,3.5798,2.90538951e-05,0.0035798,6.047057835e-05,0.0035798,1.2,1200.0
2022-01-04 19:00:00+00:00,0.0290538951,3.1224000000000003,0.06047057835,3.1224000000000003,2.90538951e-05,0.0031224000000000004,6.047057835e-05,0.0031224000000000004,1.2,1200.0
2022-01-04 20:00:00+00:00,0.0290538951,2.973,0.06047057835,2.973,2.90538951e-05,0.002973,6.047057835e-05,0.002973,1.2,1200.0
2022-01-04 21:00:00+00:00,0.0290538951,2.7584,0.06047057835,2.7584,2.90538951e-05,0.0027584,6.047057835e-05,0.0027584,1.2,1200.0
2022-01-04 22:00:00+00:00,0.0290538951,2.1,0.06047057835,2.1,2.90538951e-05,0.0021000000000000003,6.047057835e-05,0.0021000000000000003,1.2,1200.0
2022-01-04 23:00:00+00:00,0.0290538951,2.4022,0.06047057835,2.4022,2.90538951e-05,0.0024022,6.047057835e-05,0.0024022,1.2,1200.0
2022-01-05 00:00:00+00:00,0.0290538951,2.102,0.06047057835,2.102,2.90538951e-05,0.0021019999999999997,6.047057835e-05,0.0021019999999999997,0.0,0.0
2022-01-05 01:00:00+00:00,0.0290538951,1.6900000000000002,0.06047057835,1.6900000000000002,2.90538951e-05,0.00169,6.047057835e-05,0.00169,0.0,0.0
2022-01-05 02:00:00+00:00,0.0290538951,1.5076,0.06047057835,1.5076,2.90538951e-05,0.0015076,6.047057835e-05,0.0015076,0.0,0.0
2022-01-05 03:00:00+00:00,0.0290538951,1.5822,0.06047057835,1.5822,2.90538951e-05,0.0015822,6.047057835e-05,0.0015822,0.0,0.0
2022-01-05 04:00:00+00:00,0.0290538951,1.8958000000000004,0.06047057835,1.8958000000000004,2.90538951e-05,0.0018958000000000004,6.047057835e-05,0.0018958000000000004,0.0,0.0
2022-01-05 05:00:00+00:00,0.0290538951,3.3808,0.06047057835,3.3808,2.90538951e-05,0.0033807999999999998,6.047057835e-05,0.0033807999999999998,0.0,0.0
2022-01-05 06:00:00+00:00,0.0290538951,4.1214,0.06047057835,4.1214,2.90538951e-05,0.004121400000000001,6.047057835e-05,0.004121400000000001,0.0,0.0
2022-01-05 07:00:00+00:00,0.0290538951,4.2226,0.06047057835,4.2226,2.90538951e-05,0.0042226,6.047057835e-05,0.0042226,0.0,0.0
2022-01-05 08:00:00+00:00,0.0290538951,4.277200000000001,0.06047057835,4.277200000000001,2.90538951e-05,0.004277200000000001,6.047057835e-05,0.004277200000000001,1.2,1200.0
2022-01-05 09:00:00+00:00,0.0290538951,4.182,0.06047057835,4.182,2.90538951e-05,0.004182,6.047057835e-05,0.004182,1.2,1200.0
2022-01-05 10:00:00+00:00,0.0290538951,4.056,0.06047057835,4.056,2.90538951e-05,0.004056,6.047057835e-05,0.004056,1.2,1200.0
2022-01-05 11:00:00+00:00,0.0290538951,3.9978,0.06047057835,3.9978,2.90538951e-05,0.0039978,6.047057835e-05,0.0039978,1.2,1200.0
2022-01-05 12:00:00+00:00,0.0290538951,3.9468000000000005,0.06047057835,3.9468000000000005,2.90538951e-05,0.0039468,6.047057835e-05,0.0039468,1.2,1200.0
2022-01-05 13:00:00+00:00,0.0290538951,3.912,0.06047057835,3.912,2.90538951e-05,0.003912,6.047057835e-05,0.003912,1.2,1200.0
2022-01-05 14:00:00+00:00,0.0290538951,4.0,0.06047057835,4.0,2.90538951e-05,0.004,6.047057835e-05,0.004,1.2,1200.0
2022-01-05 15:00:00+00:00,0.0290538951,4.1214,0.06047057835,4.1214,2.90538951e-05,0.004121400000000001,6.047057835e-05,0.004121400000000001,1.2,1200.0
2022-01-05 16:00:00+00:00,0.0290538951,4.2246,0.06047057835,4.2246,2.90538951e-05,0.004224599999999999,6.047057835e-05,0.004224599999999999,1.2,1200.0
2022-01-05 17:00:00+00:00,0.0290538951,4.5,0.06047057835,4.5,2.90538951e-05,0.0045,6.047057835e-05,0.0045,1.2,1200.0
2022-01-05 18:00:00+00:00,0.0290538951,5.0068,0.06047057835,5.0068,2.90538951e-05,0.0050068000000000005,6.047057835e-05,0.0050068000000000005,1.2,1200.0
2022-01-05 19:00:00+00:00,0.0290538951,4.8386000000000005,0.06047057835,4.8386000000000005,2.90538951e-05,0.0048386,6.047057835e-05,0.0048386,1.2,1200.0
2022-01-05 20:00:00+00:00,0.0290538951,4.3790000000000004,0.06047057835,4.3790000000000004,2.90538951e-05,0.004379,6.047057835e-05,0.004379,1.2,1200.0
2022-01-05 21:00:00+00:00,0.0290538951,4.1492,0.06047057835,4.1492,2.90538951e-05,0.0041492000000000005,6.047057835e-05,0.0041492000000000005,1.2,1200.0
2022-01-05 22:00:00+00:00,0.0290538951,4.0,0.06047057835,4.0,2.90538951e-05,0.004,6.047057835e-05,0.004,1.2,1200.0
2022-01-05 23:00:00+00:00,0.0290538951,4.143,0.06047057835,4.143,2.90538951e-05,0.004143,6.047057835e-05,0.004143,1.2,1200.0
2022-01-06 00:00:00+00:00,0.0290538951,4.0844000000000005,0.06047057835,4.0844000000000005,2.90538951e-05,0.0040844,6.047057835e-05,0.0040844,0.0,0.0
2022-01-06 01:00:00+00:00,0.0290538951,3.8364,0.06047057835,3.8364,2.90538951e-05,0.0038364,6.047057835e-05,0.0038364,0.0,0.0
2022-01-06 02:00:00+00:00,0.0290538951,3.614,0.06047057835,3.614,2.90538951e-05,0.003614,6.047057835e-05,0.003614,0.0,0.0
2022-01-06 03:00:00+00:00,0.0290538951,3.402,0.06047057835,3.402,2.90538951e-05,0.003402,6.047057835e-05,0.003402,0.0,0.0
2022-01-06 04:00:00+00:00,0.0290538951,3.8876,0.06047057835,3.8876,2.90538951e-05,0.0038875999999999997,6.047057835e-05,0.0038875999999999997,0.0,0.0
2022-01-06 05:00:00+00:00,0.0290538951,4.0844000000000005,0.06047057835,4.0844000000000005,2.90538951e-05,0.0040844,6.047057835e-05,0.0040844,0.0,0.0
2022-01-06 06:00:00+00:00,0.0290538951,4.3228,0.06047057835,4.3228,2.90538951e-05,0.0043228,6.047057835e-05,0.0043228,0.0,0.0
2022-01-06 07:00:00+00:00,0.0290538951,4.3884,0.06047057835,4.3884,2.90538951e-05,0.0043884,6.047057835e-05,0.0043884,0.0,0.0
2022-01-06 08:00:00+00:00,0.0290538951,4.4,0.06047057835,4.4,2.90538951e-05,0.0044,6.047057835e-05,0.0044,1.2,1200.0
2022-01-06 09:00:00+00:00,0.0290538951,4.298,0.06047057835,4.298,2.90538951e-05,0.004298,6.047057835e-05,0.004298,1.2,1200.0
2022-01-06 10:00:00+00:00,0.0290538951,4.158,0.06047057835,4.158,2.90538951e-05,0.004158,6.047057835e-05,0.004158,1.2,1200.0
2022-01-06 11:00:00+00:00,0.0290538951,4.1000000000000005,0.06047057835,4.1000000000000005,2.90538951e-05,0.0041,6.047057835e-05,0.0041,1.2,1200.0
2022-01-06 12:00:00+00:00,0.0290538951,4.0886,0.06047057835,4.0886,2.90538951e-05,0.0040885999999999995,6.047057835e-05,0.0040885999999999995,1.2,1200.0
2022-01-06 13:00:00+00:00,0.0290538951,3.9368000000000003,0.06047057835,3.9368000000000003,2.90538951e-05,0.003936800000000001,6.047057835e-05,0.003936800000000001,1.2,1200.0
2022-01-06 14:00:00+00:00,0.0290538951,3.7978,0.06047057835,3.7978,2.90538951e-05,0.0037978,6.047057835e-05,0.0037978,1.2,1200.0
2022-01-06 15:00:00+00:00,0.0290538951,4.0434,0.06047057835,4.0434,2.90538951e-05,0.0040434,6.047057835e-05,0.0040434,1.2,1200.0
2022-01-06 16:00:00+00:00,0.0290538951,4.4462,0.06047057835,4.4462,2.90538951e-05,0.0044462,6.047057835e-05,0.0044462,1.2,1200.0
2022-01-06 17:00:00+00:00,0.0290538951,5.4688,0.06047057835,5.4688,2.90538951e-05,0.0054688,6.047057835e-05,0.0054688,1.2,1200.0
2022-01-06 18:00:00+00:00,0.0290538951,5.5672,0.06047057835,5.5672,2.90538951e-05,0.0055672,6.047057835e-05,0.0055672,1.2,1200.0
2022-01-06 19:00:00+00:00,0.0290538951,5.0342,0.06047057835,5.0342,2.90538951e-05,0.0050342,6.047057835e-05,0.0050342,1.2,1200.0
2022-01-06 20:00:00+00:00,0.0290538951,4.599200000000001,0.06047057835,4.599200000000001,2.90538951e-05,0.0045992,6.047057835e-05,0.0045992,1.2,1200.0
2022-01-06 21:00:00+00:00,0.0290538951,4.3288,0.06047057835,4.3288,2.90538951e-05,0.0043288,6.047057835e-05,0.0043288,1.2,1200.0
2022-01-06 22:00:00+00:00,0.0290538951,4.2,0.06047057835,4.2,2.90538951e-05,0.004200000000000001,6.047057835e-05,0.004200000000000001,1.2,1200.0
2022-01-06 23:00:00+00:00,0.0290538951,4.2694,0.06047057835,4.2694,2.90538951e-05,0.0042694000000000005,6.047057835e-05,0.0042694000000000005,1.2,1200.0
2022-01-07 00:00:00+00:00,0.0290538951,3.7800000000000002,0.06047057835,3.7800000000000002,2.90538951e-05,0.0037800000000000004,6.047057835e-05,0.0037800000000000004,0.0,0.0
2022-01-07 01:00:00+00:00,0.0290538951,3.5999999999999996,0.06047057835,3.5999999999999996,2.90538951e-05,0.0035999999999999995,6.047057835e-05,0.0035999999999999995,0.0,0.0
2022-01-07 02:00:00+00:00,0.0290538951,3.2980000000000005,0.06047057835,3.2980000000000005,2.90538951e-05,0.0032980000000000006,6.047057835e-05,0.0032980000000000006,0.0,0.0
2022-01-07 03:00:00+00:00,0.0290538951,3.2560000000000007,0.06047057835,3.2560000000000007,2.90538951e-05,0.0032560000000000006,6.047057835e-05,0.0032560000000000006,0.0,0.0
2022-01-07 04:00:00+00:00,0.0290538951,3.3000000000000003,0.06047057835,3.3000000000000003,2.90538951e-05,0.0033000000000000004,6.047057835e-05,0.0033000000000000004,0.0,0.0
2022-01-07 05:00:00+00:00,0.0290538951,3.304,0.06047057835,3.304,2.90538951e-05,0.0033039999999999996,6.047057835e-05,0.0033039999999999996,0.0,0.0
2022-01-07 06:00:00+00:00,0.0290538951,4.3178,0.06047057835,4.3178,2.90538951e-05,0.0043178,6.047057835e-05,0.0043178,0.0,0.0
2022-01-07 07:00:00+00:00,0.0290538951,4.8768,0.06047057835,4.8768,2.90538951e-05,0.004876800000000001,6.047057835e-05,0.004876800000000001,0.0,0.0
2022-01-07 08:00:00+00:00,0.0290538951,5.0002,0.06047057835,5.0002,2.90538951e-05,0.005000200000000001,6.047057835e-05,0.005000200000000001,1.2,1200.0
2022-01-07 09:00:00+00:00,0.0290538951,4.8,0.06047057835,4.8,2.90538951e-05,0.0048,6.047057835e-05,0.0048,1.2,1200.0
2022-01-07 10:00:00+00:00,0.0290538951,4.650600000000001,0.06047057835,4.650600000000001,2.90538951e-05,0.0046506,6.047057835e-05,0.0046506,1.2,1200.0
2022-01-07 11:00:00+00:00,0.0290538951,4.3256,0.06047057835,4.3256,2.90538951e-05,0.0043256,6.047057835e-05,0.0043256,1.2,1200.0
2022-01-07 12:00:00+00:00,0.0290538951,4.2387999999999995,0.06047057835,4.2387999999999995,2.90538951e-05,0.004238799999999999,6.047057835e-05,0.004238799999999999,1.2,1200.0
2022-01-07 13:00:00+00:00,0.0290538951,4.141,0.06047057835,4.141,2.90538951e-05,0.004141,6.047057835e-05,0.004141,1.2,1200.0
2022-01-07 14:00:00+00:00,0.0290538951,4.2022,0.06047057835,4.2022,2.90538951e-05,0.0042022000000000006,6.047057835e-05,0.0042022000000000006,1.2,1200.0
2022-01-07 15:00:00+00:00,0.0290538951,4.4042,0.06047057835,4.4042,2.90538951e-05,0.0044042000000000005,6.047057835e-05,0.0044042000000000005,1.2,1200.0
2022-01-07 16:00:00+00:00,0.0290538951,4.8768,0.06047057835,4.8768,2.90538951e-05,0.004876800000000001,6.047057835e-05,0.004876800000000001,1.2,1200.0
2022-01-07 17:00:00+00:00,0.0290538951,5.2,0.06047057835,5.2,2.90538951e-05,0.0052,6.047057835e-05,0.0052,1.2,1200.0
2022-01-07 18:00:00+00:00,0.0290538951,5.0,0.06047057835,5.0,2.90538951e-05,0.005,6.047057835e-05,0.005,1.2,1200.0
2022-01-07 19:00:00+00:00,0.0290538951,4.8768,0.06047057835,4.8768,2.90538951e-05,0.004876800000000001,6.047057835e-05,0.004876800000000001,1.2,1200.0
2022-01-07 20:00:00+00:00,0.0290538951,4.8768,0.06047057835,4.8768,2.90538951e-05,0.004876800000000001,6.047057835e-05,0.004876800000000001,1.2,1200.0
