Tamb,Tdc_in,qdc,wdc,Tdc_out
25,32.5,18,46.272,30.015701072942
25,32.5,18,63.908,29.3674715694195
25,32.5,18,81.544,28.8525390625
25,32.5,18,99.18,28.431396484375
25,32.5,21,11,31.9949881553681
25,32.5,21,28.636,31.0475478467318
25,32.5,21,46.272,30.2955972895378
25,32.5,21,63.908,29.6897084035268
25,32.5,21,81.544,29.1941535609834
25,32.5,21,99.18,28.779296875
25,32.5,24,11,32.0559626488069
25,32.5,24,28.636,31.2087435172912
25,32.5,24,46.272,30.5210454055811
25,32.5,24,63.908,29.9532836832865
25,32.5,24,81.544,29.4784532962085
25,32.5,24,99.18,29.07958984375
25,37,6,11,34.4179952618313
25,37,6,28.636,30.953125
25,37,6,46.272,29.154296875
25,37,6,63.908,28.111328125
25,37,6,81.544,27.44921875
25,37,6,99.18,26.9921875
25,37,9,11,35.2010294677996
25,37,9,28.636,32.3795155598516
25,37,9,46.272,30.625
25,37,9,63.908,29.458984375
25,37,9,81.544,28.650390625
25,37,9,99.18,28.05859375
25,37,12,11,35.6211393691463
25,37,12,28.636,33.2801075802166
25,37,12,46.272,31.6673971111013
25,37,12,63.908,30.513671875
25,37,12,81.544,29.658203125
25,37,12,99.18,29.001953125
25,37,15,11,35.8826800231525
25,37,15,28.636,33.893441365228
25,37,15,46.272,32.4326843295124
25,37,15,63.908,31.328125
25,37,15,81.544,30.47265625
25,37,15,99.18,29.798828125
25,37,18,11,36.0609907912554
25,37,18,28.636,34.3349477808914
25,37,18,46.272,33.009209138743
25,37,18,63.908,31.97214624347
25,37,18,81.544,31.140625
25,37,18,99.18,30.4609375
25,37,21,11,36.1894907294121
25,37,21,28.636,34.6689535942472
25,37,21,46.272,33.4620935664594
25,37,21,63.908,32.4894454942414
25,37,21,81.544,31.6879006888986
25,37,21,99.18,31.0234375
25,37,24,11,36.2878353087567
25,37,24,28.636,34.9292558616274
25,37,24,46.272,33.8239014267648
25,37,24,63.908,32.912524398548
25,37,24,81.544,32.15012186533
25,37,24,99.18,31.50390625
25,41.5,6,11,37.9367770402363
25,41.5,6,28.636,33.145263671875
25,41.5,6,46.272,30.663818359375
25,41.5,6,63.908,29.213623046875
25,41.5,6,81.544,28.295166015625
25,41.5,6,99.18,27.6748046875
25,41.5,9,11,39.019122449849
25,41.5,9,28.636,35.1221786690181
25,41.5,9,46.272,32.694091796875
25,41.5,9,63.908,31.0908203125
25,41.5,9,81.544,29.970947265625
25,41.5,9,99.18,29.1572265625
25,41.5,12,11,39.5984115579206
25,41.5,12,28.636,36.3656086832583
25,41.5,12,46.272,34.1378357426163
25,41.5,12,63.908,32.541015625
25,41.5,12,81.544,31.36474609375
25,41.5,12,99.18,30.46240234375
25,41.5,15,11,39.9590667884636
25,41.5,15,28.636,37.2158170355356
25,41.5,15,46.272,35.1949867157716
25,41.5,15,63.908,33.6689453125
25,41.5,15,81.544,32.49267578125
25,41.5,15,99.18,31.55810546875
25,41.5,18,11,40.2049596963652
25,41.5,18,28.636,37.8246190896759
25,41.5,18,46.272,35.9961872204445
25,41.5,18,63.908,34.5583275543067
25,41.5,18,81.544,33.4111328125
25,41.5,18,99.18,32.4765625
25,41.5,21,11,40.383712651402
25,41.5,21,28.636,38.2851882137407
25,41.5,21,46.272,36.6207459390048
25,41.5,21,63.908,35.2729282739054
25,41.5,21,81.544,34.1729938626956
25,41.5,21,99.18,33.258056640625
25,41.5,24,11,40.5184686301294
25,41.5,24,28.636,38.6441322207754
25,41.5,24,46.272,37.1196898143691
25,41.5,24,63.908,35.8625871506163
25,41.5,24,81.544,34.8038009770568
25,41.5,24,99.18,33.918701171875
32.3333333333333,35.3333333333333,6,11,34.687187048135
32.3333333333333,35.3333333333333,6,28.636,33.8172200520833
32.3333333333333,35.3333333333333,6,46.272,33.3645833333333
32.3333333333333,35.3333333333333,6,63.908,33.1009114583333
32.3333333333333,35.3333333333333,6,81.544,32.9339192708333
32.3333333333333,35.3333333333333,6,99.18,32.8196614583333
32.3333333333333,35.3333333333333,9,11,34.8829261591323
32.3333333333333,35.3333333333333,9,28.636,34.176211351655
32.3333333333333,35.3333333333333,9,46.272,33.7351888020833
32.3333333333333,35.3333333333333,9,63.908,33.4422200520833
32.3333333333333,35.3333333333333,9,81.544,33.2386067708333
32.3333333333333,35.3333333333333,9,99.18,33.0891927083333
32.3333333333333,35.3333333333333,12,11,34.9881600698804
32.3333333333333,35.3333333333333,12,28.636,34.402031754879
32.3333333333333,35.3333333333333,12,46.272,33.9974921244736
32.3333333333333,35.3333333333333,12,63.908,33.7073567708333
32.3333333333333,35.3333333333333,12,81.544,33.4920247395833
32.3333333333333,35.3333333333333,12,99.18,33.3264973958333
32.3333333333333,35.3333333333333,15,11,35.0536576667377
32.3333333333333,35.3333333333333,15,28.636,34.5557412042671
32.3333333333333,35.3333333333333,15,46.272,34.1895064332131
32.3333333333333,35.3333333333333,15,63.908,33.9124348958333
32.3333333333333,35.3333333333333,15,81.544,33.6971028645833
32.3333333333333,35.3333333333333,15,99.18,33.5271809895833
32.3333333333333,35.3333333333333,18,11,35.0983050768207
32.3333333333333,35.3333333333333,18,28.636,34.6663492136819
32.3333333333333,35.3333333333333,18,46.272,34.3340869661555
32.3333333333333,35.3333333333333,18,63.908,34.0739332090592
32.3333333333333,35.3333333333333,18,81.544,33.8640950520833
32.3333333333333,35.3333333333333,18,99.18,33.6956380208333
32.3333333333333,35.3333333333333,21,11,35.1307573372944
32.3333333333333,35.3333333333333,21,28.636,34.7500039221946
32.3333333333333,35.3333333333333,21,46.272,34.4476180521904
32.3333333333333,35.3333333333333,21,63.908,34.2037134474991
32.3333333333333,35.3333333333333,21,81.544,34.0025685887854
32.3333333333333,35.3333333333333,21,99.18,33.8362630208333
32.3333333333333,35.3333333333333,24,11,35.1552196204365
32.3333333333333,35.3333333333333,24,28.636,34.8147798970107
32.3333333333333,35.3333333333333,24,46.272,34.5382921268741
32.3333333333333,35.3333333333333,24,63.908,34.3098183954355
32.3333333333333,35.3333333333333,24,81.544,34.1185626208905
32.3333333333333,35.3333333333333,24,99.18,33.9563802083333
32.3333333333333,39.8333333333333,6,11,38.2132273690179
32.3333333333333,39.8333333333333,6,28.636,36.0247395833333
32.3333333333333,39.8333333333333,6,46.272,34.8894856770833
32.3333333333333,39.8333333333333,6,63.908,34.2266438802083
32.3333333333333,39.8333333333333,6,81.544,33.8055013020833
32.3333333333333,39.8333333333333,6,99.18,33.5198567708333
32.3333333333333,39.8333333333333,9,11,38.7047733307807
32.3333333333333,39.8333333333333,9,28.636,36.9291717622877
32.3333333333333,39.8333333333333,9,46.272,35.8196614583333
32.3333333333333,39.8333333333333,9,63.908,35.0872395833333
32.3333333333333,39.8333333333333,9,81.544,34.5745442708333
32.3333333333333,39.8333333333333,9,99.18,34.2010091145833
32.3333333333333,39.8333333333333,12,11,38.9684115878288
32.3333333333333,39.8333333333333,12,28.636,37.4981123652994
32.3333333333333,39.8333333333333,12,46.272,36.4799978431412
32.3333333333333,39.8333333333333,12,63.908,35.7537434895833
32.3333333333333,39.8333333333333,12,81.544,35.2117513020833
32.3333333333333,39.8333333333333,12,99.18,34.7979329427083
32.3333333333333,39.8333333333333,15,11,39.1325119625447
32.3333333333333,39.8333333333333,15,28.636,37.8835038924892
32.3333333333333,39.8333333333333,15,46.272,36.9622744484838
32.3333333333333,39.8333333333333,15,63.908,36.2664388020833
32.3333333333333,39.8333333333333,15,81.544,35.7281087239583
32.3333333333333,39.8333333333333,15,99.18,35.2996419270833
32.3333333333333,39.8333333333333,18,11,39.2443788643821
32.3333333333333,39.8333333333333,18,28.636,38.1621836523662
32.3333333333333,39.8333333333333,18,46.272,37.3276038722769
32.3333333333333,39.8333333333333,18,63.908,36.6717726648038
32.3333333333333,39.8333333333333,18,81.544,36.1492513020833
32.3333333333333,39.8333333333333,18,99.18,35.7207845052083
32.3333333333333,39.8333333333333,21,11,39.3253419538278
32.3333333333333,39.8333333333333,21,28.636,38.3705727805491
32.3333333333333,39.8333333333333,21,46.272,37.6122853650972
32.3333333333333,39.8333333333333,21,63.908,36.9977463134424
32.3333333333333,39.8333333333333,21,81.544,36.4958631653104
32.3333333333333,39.8333333333333,21,99.18,36.0760091145833
32.3333333333333,39.8333333333333,24,11,39.3869884003382
32.3333333333333,39.8333333333333,24,28.636,38.5340052648026
32.3333333333333,39.8333333333333,24,46.272,37.8396468105692
32.3333333333333,39.8333333333333,24,63.908,37.2641942969587
32.3333333333333,39.8333333333333,24,81.544,36.7836958055616
32.3333333333333,39.8333333333333,24,99.18,36.3799641927083
32.3333333333333,44.3333333333333,6,11,41.7337115651404
32.3333333333333,44.3333333333333,6,28.636,38.2161458333333
32.3333333333333,44.3333333333333,6,46.272,36.3880208333333
32.3333333333333,44.3333333333333,6,63.908,35.3216145833333
32.3333333333333,44.3333333333333,6,81.544,34.6477864583333
32.3333333333333,44.3333333333333,6,99.18,34.1907552083333
32.3333333333333,44.3333333333333,9,11,42.5236552650952
32.3333333333333,44.3333333333333,9,28.636,39.6688010884329
32.3333333333333,44.3333333333333,9,46.272,37.8880208333333
32.3333333333333,44.3333333333333,9,63.908,36.7102864583333
32.3333333333333,44.3333333333333,9,81.544,35.8841145833333
32.3333333333333,44.3333333333333,9,99.18,35.2864583333333
32.3333333333333,44.3333333333333,12,11,42.9463363881901
32.3333333333333,44.3333333333333,12,28.636,40.5860559588928
32.3333333333333,44.3333333333333,12,46.272,38.951908078742
32.3333333333333,44.3333333333333,12,63.908,37.7825520833333
32.3333333333333,44.3333333333333,12,81.544,36.9095052083333
32.3333333333333,44.3333333333333,12,99.18,36.2473958333333
32.3333333333333,44.3333333333333,15,11,43.209453122677
32.3333333333333,44.3333333333333,15,28.636,41.2044212221185
32.3333333333333,44.3333333333333,15,46.272,39.7259643655739
32.3333333333333,44.3333333333333,15,63.908,38.6087239583333
32.3333333333333,44.3333333333333,15,81.544,37.7415364583333
32.3333333333333,44.3333333333333,15,99.18,37.0559895833333
32.3333333333333,44.3333333333333,18,11,43.3888286567948
32.3333333333333,44.3333333333333,18,28.636,41.6515619069121
32.3333333333333,44.3333333333333,18,46.272,40.3122310319119
32.3333333333333,44.3333333333333,18,63.908,39.2594695411686
32.3333333333333,44.3333333333333,18,81.544,38.4153645833333
32.3333333333333,44.3333333333333,18,99.18,37.7298177083333
32.3333333333333,44.3333333333333,21,11,43.5192179388113
32.3333333333333,44.3333333333333,21,28.636,41.9859321735319
32.3333333333333,44.3333333333333,21,46.272,40.7690493477105
32.3333333333333,44.3333333333333,21,63.908,39.7826760577478
32.3333333333333,44.3333333333333,21,81.544,38.9768518059978
32.3333333333333,44.3333333333333,21,99.18,38.3040364583333
32.3333333333333,44.3333333333333,24,11,43.6175104976806
32.3333333333333,44.3333333333333,24,28.636,42.2481697095028
32.3333333333333,44.3333333333333,24,46.272,41.133880420288
32.3333333333333,44.3333333333333,24,63.908,40.21029748439
32.3333333333333,44.3333333333333,24,81.544,39.4389260049296
32.3333333333333,44.3333333333333,24,99.18,38.7845052083333
39.6666666666667,42.6666666666667,6,11,42.0160491999873
39.6666666666667,42.6666666666667,6,28.636,41.1344401041667
39.6666666666667,42.6666666666667,6,46.272,40.6730143229167
39.6666666666667,42.6666666666667,6,63.908,40.4049479166667
39.6666666666667,42.6666666666667,6,81.544,40.2350260416667
39.6666666666667,42.6666666666667,6,99.18,40.1207682291667
39.6666666666667,42.6666666666667,9,11,42.2135429335413
39.6666666666667,42.6666666666667,9,28.636,41.4994371143923
39.6666666666667,42.6666666666667,9,46.272,41.0524088541667
39.6666666666667,42.6666666666667,9,63.908,40.7550455729167
39.6666666666667,42.6666666666667,9,81.544,40.5470377604167
39.6666666666667,42.6666666666667,9,99.18,40.3961588541667
39.6666666666667,42.6666666666667,12,11,42.3196779203196
39.6666666666667,42.6666666666667,12,28.636,41.7275814328143
39.6666666666667,42.6666666666667,12,46.272,41.3183863133917
39.6666666666667,42.6666666666667,12,63.908,41.0245768229167
39.6666666666667,42.6666666666667,12,81.544,40.8048502604167
39.6666666666667,42.6666666666667,12,99.18,40.6378580729167
39.6666666666667,42.6666666666667,15,11,42.3855270901301
39.6666666666667,42.6666666666667,15,28.636,41.8833950213235
39.6666666666667,42.6666666666667,15,46.272,41.512649130845
39.6666666666667,42.6666666666667,15,63.908,41.2325846354167
39.6666666666667,42.6666666666667,15,81.544,41.0143229166667
39.6666666666667,42.6666666666667,15,99.18,40.8414713541667
39.6666666666667,42.6666666666667,18,11,42.4304120736933
39.6666666666667,42.6666666666667,18,28.636,41.9948884597301
39.6666666666667,42.6666666666667,18,46.272,41.6597036192321
39.6666666666667,42.6666666666667,18,63.908,41.3955528256082
39.6666666666667,42.6666666666667,18,81.544,41.1842447916667
39.6666666666667,42.6666666666667,18,99.18,41.0113932291667
39.6666666666667,42.6666666666667,21,11,42.462895317352
39.6666666666667,42.6666666666667,21,28.636,42.0796562677449
39.6666666666667,42.6666666666667,21,46.272,41.7742434823687
39.6666666666667,42.6666666666667,21,63.908,41.5268468845785
39.6666666666667,42.6666666666667,21,81.544,41.3245759218484
39.6666666666667,42.6666666666667,21,99.18,41.1549479166667
39.6666666666667,42.6666666666667,24,11,42.4876271811091
39.6666666666667,42.6666666666667,24,28.636,42.1448660883343
39.6666666666667,42.6666666666667,24,46.272,41.8656917093741
39.6666666666667,42.6666666666667,24,63.908,41.6350910844056
39.6666666666667,42.6666666666667,24,81.544,41.4405649803975
39.6666666666667,42.6666666666667,24,99.18,41.2765299479167
