Tamb,Tin,w_fan,q,Tout
25,32.5,63.908,18,29.8367860200328
25,32.5,81.544,18,29.453125
25,32.5,99.18,18,29.1455078125
25,32.5,11,21,32.0257620496119
25,32.5,28.636,21,31.1877542600084
25,32.5,46.272,21,30.5670462757125
25,32.5,63.908,21,30.0892828521863
25,32.5,81.544,21,29.7135855104697
25,32.5,99.18,21,29.412841796875
25,32.5,11,24,32.0825849660509
25,32.5,28.636,24,31.3283956176148
25,32.5,46.272,24,30.7534335074758
25,32.5,63.908,24,30.3005405885048
25,32.5,81.544,24,29.9361703999139
25,32.5,99.18,24,29.639892578125
25,37,11,6,34.6511305240793
25,37,28.636,6,31.8671875
25,37,46.272,6,30.54296875
25,37,63.908,6,29.78125
25,37,81.544,6,29.2890625
25,37,99.18,6,28.943359375
25,37,11,9,35.3395484121227
25,37,28.636,9,32.9763252761956
25,37,46.272,9,31.6328125
25,37,63.908,9,30.77734375
25,37,81.544,9,30.19140625
25,37,99.18,9,29.763671875
25,37,11,12,35.7172163785526
25,37,28.636,12,33.7117446959443
25,37,46.272,12,32.4438003218961
25,37,63.908,12,31.57421875
25,37,81.544,12,30.953125
25,37,99.18,12,30.478515625
25,37,11,15,35.9564182882485
25,37,28.636,15,34.2259030461206
25,37,46.272,15,33.0496929038235
25,37,63.908,15,32.201171875
25,37,81.544,15,31.568359375
25,37,99.18,15,31.08203125
25,37,11,18,36.1198319723362
25,37,28.636,18,34.6034205765604
25,37,46.272,18,33.5162224691402
25,37,63.908,18,32.7079110977329
25,37,81.544,18,32.083984375
25,37,99.18,18,31.5859375
25,37,11,21,36.2388098442183
25,37,28.636,21,34.8898439320335
25,37,46.272,21,33.8873528406473
25,37,63.908,21,33.1158601395085
25,37,81.544,21,32.50791776986
25,37,99.18,21,32.013671875
25,37,11,24,36.3300117636409
25,37,28.636,24,35.1176959408325
25,37,46.272,24,34.1878203384754
25,37,63.908,24,33.4568951579624
25,37,81.544,24,32.8678391279655
25,37,99.18,24,32.3828125
25,41.5,11,6,38.2522892061439
25,41.5,28.636,6,34.369873046875
25,41.5,46.272,6,32.516845703125
25,41.5,63.908,6,31.453369140625
25,41.5,81.544,6,30.7685546875
25,41.5,99.18,6,30.28515625
25,41.5,11,9,39.2062350723288
25,41.5,28.636,9,35.9313354281647
25,41.5,46.272,9,34.0556640625
25,41.5,63.908,9,32.86328125
25,41.5,81.544,9,32.04150390625
25,41.5,99.18,9,31.4453125
25,41.5,11,12,39.7307052808933
25,41.5,28.636,12,36.9506323194554
25,41.5,46.272,12,35.1830604455672
25,41.5,63.908,12,33.97509765625
25,41.5,81.544,12,33.10498046875
25,41.5,99.18,12,32.452392578125
25,41.5,11,15,40.0595285925497
25,41.5,28.636,15,37.6662270731729
25,41.5,46.272,15,36.0317155419855
25,41.5,63.908,15,34.853271484375
25,41.5,81.544,15,33.97509765625
25,41.5,99.18,15,33.290283203125
25,41.5,11,18,40.2859920393037
25,41.5,28.636,18,38.1881959144773
25,41.5,46.272,18,36.6786508025545
25,41.5,63.908,18,35.5561958354793
25,41.5,81.544,18,34.68408203125
25,41.5,99.18,18,33.999267578125
25,41.5,11,21,40.4508626638991
25,41.5,28.636,21,38.5867038458727
25,41.5,46.272,21,37.1972838751941
25,41.5,63.908,21,36.1225116320442
25,41.5,81.544,21,35.2772803834337
25,41.5,99.18,21,34.595458984375
25,41.5,11,24,40.5758799773517
25,41.5,28.636,24,38.8990791001485
25,41.5,46.272,24,37.6129446270204
25,41.5,63.908,24,36.6009014077886
25,41.5,81.544,24,35.7807846393317
25,41.5,99.18,24,35.111083984375
32.3333333333333,35.3333333333333,11,6,34.7460062697283
32.3333333333333,35.3333333333333,28.636,6,34.0472005208333
32.3333333333333,35.3333333333333,46.272,6,33.7117513020833
32.3333333333333,35.3333333333333,63.908,6,33.5183919270833
32.3333333333333,35.3333333333333,81.544,6,33.3924153645833
32.3333333333333,35.3333333333333,99.18,6,33.3059895833333
32.3333333333333,35.3333333333333,11,9,34.9178957559907
32.3333333333333,35.3333333333333,28.636,9,34.3267598361857
32.3333333333333,35.3333333333333,46.272,9,33.9886067708333
32.3333333333333,35.3333333333333,63.908,9,33.7732747395833
32.3333333333333,35.3333333333333,81.544,9,33.6238606770833
32.3333333333333,35.3333333333333,99.18,9,33.5154622395833
32.3333333333333,35.3333333333333,11,12,35.0126733099387
32.3333333333333,35.3333333333333,28.636,12,34.5108980769538
32.3333333333333,35.3333333333333,46.272,12,34.1919966009469
32.3333333333333,35.3333333333333,63.908,12,33.9739583333333
32.3333333333333,35.3333333333333,81.544,12,33.8157552083333
32.3333333333333,35.3333333333333,99.18,12,33.6971028645833
32.3333333333333,35.3333333333333,11,15,35.0720924864199
32.3333333333333,35.3333333333333,28.636,15,34.6389433826305
32.3333333333333,35.3333333333333,46.272,15,34.3440263312913
32.3333333333333,35.3333333333333,63.908,15,34.1321614583333
32.3333333333333,35.3333333333333,81.544,15,33.9724934895833
32.3333333333333,35.3333333333333,99.18,15,33.8494466145833
32.3333333333333,35.3333333333333,11,18,35.1131776191783
32.3333333333333,35.3333333333333,28.636,18,34.7335228300315
32.3333333333333,35.3333333333333,46.272,18,34.4610263903071
32.3333333333333,35.3333333333333,63.908,18,34.2582316408395
32.3333333333333,35.3333333333333,81.544,18,34.1013997395833
32.3333333333333,35.3333333333333,99.18,18,33.9768880208333
32.3333333333333,35.3333333333333,11,21,35.1430852604971
32.3333333333333,35.3333333333333,28.636,21,34.8057271972162
32.3333333333333,35.3333333333333,46.272,21,34.5540661408029
32.3333333333333,35.3333333333333,63.908,21,34.3616974118921
32.3333333333333,35.3333333333333,81.544,21,34.2079966006939
32.3333333333333,35.3333333333333,99.18,21,34.0852864583333
32.3333333333333,35.3333333333333,11,24,35.1657615831606
32.3333333333333,35.3333333333333,28.636,24,34.8623209816578
32.3333333333333,35.3333333333333,46.272,24,34.6300599896109
32.3333333333333,35.3333333333333,63.908,24,34.4470905124324
32.3333333333333,35.3333333333333,81.544,24,34.2989549078125
32.3333333333333,35.3333333333333,99.18,24,34.1775716145833
32.3333333333333,39.8333333333333,11,6,38.3555350209212
32.3333333333333,39.8333333333333,28.636,6,36.5850423177083
32.3333333333333,39.8333333333333,46.272,6,35.7354329427083
32.3333333333333,39.8333333333333,63.908,6,35.2447102864583
32.3333333333333,39.8333333333333,81.544,6,34.9261067708333
32.3333333333333,39.8333333333333,99.18,6,34.7027180989583
32.3333333333333,39.8333333333333,11,9,38.7906792872976
32.3333333333333,39.8333333333333,28.636,9,37.2976375832323
32.3333333333333,39.8333333333333,46.272,9,36.4422200520833
32.3333333333333,39.8333333333333,63.908,9,35.8965657552083
32.3333333333333,39.8333333333333,81.544,9,35.5193684895833
32.3333333333333,39.8333333333333,99.18,9,35.2410481770833
32.3333333333333,39.8333333333333,11,12,39.0285573385647
32.3333333333333,39.8333333333333,28.636,12,37.7644049630385
32.3333333333333,39.8333333333333,46.272,12,36.9595599269723
32.3333333333333,39.8333333333333,63.908,12,36.4055989583333
32.3333333333333,39.8333333333333,81.544,12,36.0064290364583
32.3333333333333,39.8333333333333,99.18,12,35.7061360677083
32.3333333333333,39.8333333333333,11,15,39.1781791345266
32.3333333333333,39.8333333333333,28.636,15,38.0884617576351
32.3333333333333,39.8333333333333,46.272,15,37.3432863074884
32.3333333333333,39.8333333333333,63.908,15,36.8084309895833
32.3333333333333,39.8333333333333,81.544,15,36.4055989583333
32.3333333333333,39.8333333333333,99.18,15,36.0906575520833
32.3333333333333,39.8333333333333,11,18,39.2812102939411
32.3333333333333,39.8333333333333,28.636,18,38.3262361589544
32.3333333333333,39.8333333333333,46.272,18,37.6405895788036
32.3333333333333,39.8333333333333,63.908,18,37.1262521189957
32.3333333333333,39.8333333333333,81.544,18,36.7296956380208
32.3333333333333,39.8333333333333,99.18,18,36.4129231770833
32.3333333333333,39.8333333333333,11,21,39.3562120754044
32.3333333333333,39.8333333333333,28.636,21,38.5077232731742
32.3333333333333,39.8333333333333,46.272,21,37.8746921669575
32.3333333333333,39.8333333333333,63.908,21,37.3873850226231
32.3333333333333,39.8333333333333,81.544,21,37.0024639318265
32.3333333333333,39.8333333333333,99.18,21,36.6875813802083
32.3333333333333,39.8333333333333,11,24,39.4133870770884
32.3333333333333,39.8333333333333,28.636,24,38.6509746539384
32.3333333333333,39.8333333333333,46.272,24,38.0641089925956
32.3333333333333,39.8333333333333,63.908,24,37.6027538149849
32.3333333333333,39.8333333333333,81.544,24,37.2302004310445
32.3333333333333,39.8333333333333,99.18,24,36.9219563802083
32.3333333333333,44.3333333333333,11,6,41.9577161012979
32.3333333333333,44.3333333333333,28.636,6,39.0950520833333
32.3333333333333,44.3333333333333,46.272,6,37.7122395833333
32.3333333333333,44.3333333333333,63.908,6,36.9153645833333
32.3333333333333,44.3333333333333,81.544,6,36.3997395833333
32.3333333333333,44.3333333333333,99.18,6,36.0364583333333
32.3333333333333,44.3333333333333,11,9,42.6573490122023
32.3333333333333,44.3333333333333,28.636,9,40.2499675278706
32.3333333333333,44.3333333333333,46.272,9,38.8665364583333
32.3333333333333,44.3333333333333,63.908,9,37.9817708333333
32.3333333333333,44.3333333333333,81.544,9,37.3665364583333
32.3333333333333,44.3333333333333,99.18,9,36.9212239583333
32.3333333333333,44.3333333333333,11,12,43.040738916197
32.3333333333333,44.3333333333333,28.636,12,41.0026756402856
32.3333333333333,44.3333333333333,46.272,12,39.7028872482106
32.3333333333333,44.3333333333333,63.908,12,38.8079427083333
32.3333333333333,44.3333333333333,81.544,12,38.1634114583333
32.3333333333333,44.3333333333333,99.18,12,37.6712239583333
32.3333333333333,44.3333333333333,11,15,43.2818428638107
32.3333333333333,44.3333333333333,28.636,15,41.527442324195
32.3333333333333,44.3333333333333,46.272,15,40.327059034138
32.3333333333333,44.3333333333333,63.908,15,39.4583333333333
32.3333333333333,44.3333333333333,81.544,15,38.8079427083333
32.3333333333333,44.3333333333333,99.18,15,38.2981770833333
32.3333333333333,44.3333333333333,11,18,43.4471943356591
32.3333333333333,44.3333333333333,28.636,18,41.9121462330652
32.3333333333333,44.3333333333333,46.272,18,40.8059742520734
32.3333333333333,44.3333333333333,63.908,18,39.9765346209397
32.3333333333333,44.3333333333333,81.544,18,39.3352864583333
32.3333333333333,44.3333333333333,99.18,18,38.8255208333333
32.3333333333333,44.3333333333333,11,21,43.567564170449
32.3333333333333,44.3333333333333,28.636,21,42.2037591310046
32.3333333333333,44.3333333333333,46.272,21,41.182913792089
32.3333333333333,44.3333333333333,63.908,21,40.3975190489734
32.3333333333333,44.3333333333333,81.544,21,39.7704268330116
32.3333333333333,44.3333333333333,99.18,21,39.2649739583333
32.3333333333333,44.3333333333333,11,24,43.659324734973
32.3333333333333,44.3333333333333,28.636,24,42.4322873483963
32.3333333333333,44.3333333333333,46.272,24,41.4905746480807
32.3333333333333,44.3333333333333,63.908,24,40.7445419201435
32.3333333333333,44.3333333333333,81.544,24,40.1435850160296
32.3333333333333,44.3333333333333,99.18,24,39.6458333333333
39.6666666666667,42.6666666666667,11,6,42.0725926467725
39.6666666666667,42.6666666666667,28.636,6,41.3541666666667
39.6666666666667,42.6666666666667,46.272,6,41.0055338541667
39.6666666666667,42.6666666666667,63.908,6,40.8033854166667
39.6666666666667,42.6666666666667,81.544,6,40.6715494791667
39.6666666666667,42.6666666666667,99.18,6,40.5807291666667
39.6666666666667,42.6666666666667,11,9,42.2476379597884
39.6666666666667,42.6666666666667,28.636,9,41.6439303734187
39.6666666666667,42.6666666666667,46.272,9,41.2955729166667
39.6666666666667,42.6666666666667,63.908,9,41.0729166666667
39.6666666666667,42.6666666666667,81.544,9,40.9176432291667
39.6666666666667,42.6666666666667,99.18,9,40.8063151041667
39.6666666666667,42.6666666666667,11,12,42.3435299690819
39.6666666666667,42.6666666666667,28.636,12,41.8335243269742
39.6666666666667,42.6666666666667,46.272,12,41.5065688804003
39.6666666666667,42.6666666666667,63.908,12,41.2823893229167
39.6666666666667,42.6666666666667,81.544,12,41.1197916666667
39.6666666666667,42.6666666666667,99.18,12,40.9952799479167
39.6666666666667,42.6666666666667,11,15,42.403626049002
39.6666666666667,42.6666666666667,28.636,15,41.9648988474827
39.6666666666667,42.6666666666667,46.272,15,41.6632160714099
39.6666666666667,42.6666666666667,63.908,15,41.4449869791667
39.6666666666667,42.6666666666667,81.544,15,41.2809244791667
39.6666666666667,42.6666666666667,99.18,15,41.1534830729167
39.6666666666667,42.6666666666667,11,18,42.4450032240613
39.6666666666667,42.6666666666667,28.636,18,42.0606403388649
39.6666666666667,42.6666666666667,46.272,18,41.7833439693937
39.6666666666667,42.6666666666667,63.908,18,41.5752098594455
39.6666666666667,42.6666666666667,81.544,18,41.4142252604167
39.6666666666667,42.6666666666667,99.18,18,41.2853190104167
39.6666666666667,42.6666666666667,11,21,42.4751212740647
39.6666666666667,42.6666666666667,28.636,21,42.1336895080914
39.6666666666667,42.6666666666667,46.272,21,41.8786478595452
39.6666666666667,42.6666666666667,63.908,21,41.6808530554803
39.6666666666667,42.6666666666667,81.544,21,41.5248699933672
39.6666666666667,42.6666666666667,99.18,21,41.3981119791667
39.6666666666667,42.6666666666667,11,24,42.4980791682242
39.6666666666667,42.6666666666667,28.636,24,42.191332292055
39.6666666666667,42.6666666666667,46.272,24,41.954975267065
39.6666666666667,42.6666666666667,63.908,24,41.767903773695
39.6666666666667,42.6666666666667,81.544,24,41.6170978464935
39.6666666666667,42.6666666666667,99.18,24,41.4933268229167
