Tamb,Tdc_in,qdc,wdc,Tdc_out
10.3333333333333,31.3333333333333,5190,99.18,99.18
10.3333333333333,31.3333333333333,6228,11,11
10.3333333333333,31.3333333333333,6228,28.636,28.636
10.3333333333333,31.3333333333333,6228,46.272,46.272
10.3333333333333,31.3333333333333,6228,63.908,63.908
10.3333333333333,31.3333333333333,6228,81.544,81.544
10.3333333333333,31.3333333333333,6228,99.18,99.18
10.3333333333333,31.3333333333333,7266,11,11
10.3333333333333,31.3333333333333,7266,28.636,28.636
10.3333333333333,31.3333333333333,7266,46.272,46.272
10.3333333333333,31.3333333333333,7266,63.908,63.908
10.3333333333333,31.3333333333333,7266,81.544,81.544
10.3333333333333,31.3333333333333,7266,99.18,99.18
10.3333333333333,31.3333333333333,8304,11,11
10.3333333333333,31.3333333333333,8304,28.636,28.636
10.3333333333333,31.3333333333333,8304,46.272,46.272
10.3333333333333,31.3333333333333,8304,63.908,63.908
10.3333333333333,31.3333333333333,8304,81.544,81.544
10.3333333333333,31.3333333333333,8304,99.18,99.18
10.3333333333333,35.8333333333333,2076,11,11
10.3333333333333,35.8333333333333,2076,28.636,28.636
10.3333333333333,35.8333333333333,2076,46.272,46.272
10.3333333333333,35.8333333333333,2076,63.908,63.908
10.3333333333333,35.8333333333333,2076,81.544,81.544
10.3333333333333,35.8333333333333,2076,99.18,99.18
10.3333333333333,35.8333333333333,3114,11,11
10.3333333333333,35.8333333333333,3114,28.636,28.636
10.3333333333333,35.8333333333333,3114,46.272,46.272
10.3333333333333,35.8333333333333,3114,63.908,63.908
10.3333333333333,35.8333333333333,3114,81.544,81.544
10.3333333333333,35.8333333333333,3114,99.18,99.18
10.3333333333333,35.8333333333333,4152,11,11
10.3333333333333,35.8333333333333,4152,28.636,28.636
10.3333333333333,35.8333333333333,4152,46.272,46.272
10.3333333333333,35.8333333333333,4152,63.908,63.908
10.3333333333333,35.8333333333333,4152,81.544,81.544
10.3333333333333,35.8333333333333,4152,99.18,99.18
10.3333333333333,35.8333333333333,5190,11,11
10.3333333333333,35.8333333333333,5190,28.636,28.636
10.3333333333333,35.8333333333333,5190,46.272,46.272
10.3333333333333,35.8333333333333,5190,63.908,63.908
10.3333333333333,35.8333333333333,5190,81.544,81.544
10.3333333333333,35.8333333333333,5190,99.18,99.18
10.3333333333333,35.8333333333333,6228,11,11
10.3333333333333,35.8333333333333,6228,28.636,28.636
10.3333333333333,35.8333333333333,6228,46.272,46.272
10.3333333333333,35.8333333333333,6228,63.908,63.908
10.3333333333333,35.8333333333333,6228,81.544,81.544
10.3333333333333,35.8333333333333,6228,99.18,99.18
10.3333333333333,35.8333333333333,7266,11,11
10.3333333333333,35.8333333333333,7266,28.636,28.636
10.3333333333333,35.8333333333333,7266,46.272,46.272
10.3333333333333,35.8333333333333,7266,63.908,63.908
10.3333333333333,35.8333333333333,7266,81.544,81.544
10.3333333333333,35.8333333333333,7266,99.18,99.18
10.3333333333333,35.8333333333333,8304,11,11
10.3333333333333,35.8333333333333,8304,28.636,28.636
10.3333333333333,35.8333333333333,8304,46.272,46.272
10.3333333333333,35.8333333333333,8304,63.908,63.908
10.3333333333333,35.8333333333333,8304,81.544,81.544
10.3333333333333,35.8333333333333,8304,99.18,99.18
10.3333333333333,40.3333333333333,2076,11,11
10.3333333333333,40.3333333333333,2076,28.636,28.636
10.3333333333333,40.3333333333333,2076,46.272,46.272
10.3333333333333,40.3333333333333,2076,63.908,63.908
10.3333333333333,40.3333333333333,2076,81.544,81.544
10.3333333333333,40.3333333333333,2076,99.18,99.18
10.3333333333333,40.3333333333333,3114,11,11
10.3333333333333,40.3333333333333,3114,28.636,28.636
10.3333333333333,40.3333333333333,3114,46.272,46.272
10.3333333333333,40.3333333333333,3114,63.908,63.908
10.3333333333333,40.3333333333333,3114,81.544,81.544
10.3333333333333,40.3333333333333,3114,99.18,99.18
10.3333333333333,40.3333333333333,4152,11,11
10.3333333333333,40.3333333333333,4152,28.636,28.636
10.3333333333333,40.3333333333333,4152,46.272,46.272
10.3333333333333,40.3333333333333,4152,63.908,63.908
10.3333333333333,40.3333333333333,4152,81.544,81.544
10.3333333333333,40.3333333333333,4152,99.18,99.18
10.3333333333333,40.3333333333333,5190,11,11
10.3333333333333,40.3333333333333,5190,28.636,28.636
10.3333333333333,40.3333333333333,5190,46.272,46.272
10.3333333333333,40.3333333333333,5190,63.908,63.908
10.3333333333333,40.3333333333333,5190,81.544,81.544
10.3333333333333,40.3333333333333,5190,99.18,99.18
10.3333333333333,40.3333333333333,6228,11,11
10.3333333333333,40.3333333333333,6228,28.636,28.636
10.3333333333333,40.3333333333333,6228,46.272,46.272
10.3333333333333,40.3333333333333,6228,63.908,63.908
10.3333333333333,40.3333333333333,6228,81.544,81.544
10.3333333333333,40.3333333333333,6228,99.18,99.18
10.3333333333333,40.3333333333333,7266,11,11
10.3333333333333,40.3333333333333,7266,28.636,28.636
10.3333333333333,40.3333333333333,7266,46.272,46.272
10.3333333333333,40.3333333333333,7266,63.908,63.908
10.3333333333333,40.3333333333333,7266,81.544,81.544
10.3333333333333,40.3333333333333,7266,99.18,99.18
10.3333333333333,40.3333333333333,8304,11,11
10.3333333333333,40.3333333333333,8304,28.636,28.636
10.3333333333333,40.3333333333333,8304,46.272,46.272
10.3333333333333,40.3333333333333,8304,63.908,63.908
10.3333333333333,40.3333333333333,8304,81.544,81.544
10.3333333333333,40.3333333333333,8304,99.18,99.18
17.6666666666667,25.1666666666667,2076,11,11
17.6666666666667,25.1666666666667,2076,28.636,28.636
17.6666666666667,25.1666666666667,2076,46.272,46.272
17.6666666666667,25.1666666666667,2076,63.908,63.908
17.6666666666667,25.1666666666667,2076,81.544,81.544
17.6666666666667,25.1666666666667,2076,99.18,99.18
17.6666666666667,25.1666666666667,3114,11,11
17.6666666666667,25.1666666666667,3114,28.636,28.636
17.6666666666667,25.1666666666667,3114,46.272,46.272
17.6666666666667,25.1666666666667,3114,63.908,63.908
17.6666666666667,25.1666666666667,3114,81.544,81.544
17.6666666666667,25.1666666666667,3114,99.18,99.18
17.6666666666667,25.1666666666667,4152,11,11
17.6666666666667,25.1666666666667,4152,28.636,28.636
17.6666666666667,25.1666666666667,4152,46.272,46.272
17.6666666666667,25.1666666666667,4152,63.908,63.908
17.6666666666667,25.1666666666667,4152,81.544,81.544
17.6666666666667,25.1666666666667,4152,99.18,99.18
17.6666666666667,25.1666666666667,5190,11,11
17.6666666666667,25.1666666666667,5190,28.636,28.636
17.6666666666667,25.1666666666667,5190,46.272,46.272
17.6666666666667,25.1666666666667,5190,63.908,63.908
17.6666666666667,25.1666666666667,5190,81.544,81.544
17.6666666666667,25.1666666666667,5190,99.18,99.18
17.6666666666667,25.1666666666667,6228,11,11
17.6666666666667,25.1666666666667,6228,28.636,28.636
17.6666666666667,25.1666666666667,6228,46.272,46.272
17.6666666666667,25.1666666666667,6228,63.908,63.908
17.6666666666667,25.1666666666667,6228,81.544,81.544
17.6666666666667,25.1666666666667,6228,99.18,99.18
17.6666666666667,25.1666666666667,7266,11,11
17.6666666666667,25.1666666666667,7266,28.636,28.636
17.6666666666667,25.1666666666667,7266,46.272,46.272
17.6666666666667,25.1666666666667,7266,63.908,63.908
17.6666666666667,25.1666666666667,7266,81.544,81.544
17.6666666666667,25.1666666666667,7266,99.18,99.18
17.6666666666667,25.1666666666667,8304,11,11
17.6666666666667,25.1666666666667,8304,28.636,28.636
17.6666666666667,25.1666666666667,8304,46.272,46.272
17.6666666666667,25.1666666666667,8304,63.908,63.908
17.6666666666667,25.1666666666667,8304,81.544,81.544
17.6666666666667,25.1666666666667,8304,99.18,99.18
17.6666666666667,29.6666666666667,2076,11,11
17.6666666666667,29.6666666666667,2076,28.636,28.636
17.6666666666667,29.6666666666667,2076,46.272,46.272
17.6666666666667,29.6666666666667,2076,63.908,63.908
17.6666666666667,29.6666666666667,2076,81.544,81.544
17.6666666666667,29.6666666666667,2076,99.18,99.18
17.6666666666667,29.6666666666667,3114,11,11
17.6666666666667,29.6666666666667,3114,28.636,28.636
17.6666666666667,29.6666666666667,3114,46.272,46.272
17.6666666666667,29.6666666666667,3114,63.908,63.908
17.6666666666667,29.6666666666667,3114,81.544,81.544
17.6666666666667,29.6666666666667,3114,99.18,99.18
17.6666666666667,29.6666666666667,4152,11,11
17.6666666666667,29.6666666666667,4152,28.636,28.636
17.6666666666667,29.6666666666667,4152,46.272,46.272
17.6666666666667,29.6666666666667,4152,63.908,63.908
17.6666666666667,29.6666666666667,4152,81.544,81.544
17.6666666666667,29.6666666666667,4152,99.18,99.18
17.6666666666667,29.6666666666667,5190,11,11
17.6666666666667,29.6666666666667,5190,28.636,28.636
17.6666666666667,29.6666666666667,5190,46.272,46.272
17.6666666666667,29.6666666666667,5190,63.908,63.908
17.6666666666667,29.6666666666667,5190,81.544,81.544
17.6666666666667,29.6666666666667,5190,99.18,99.18
17.6666666666667,29.6666666666667,6228,11,11
17.6666666666667,29.6666666666667,6228,28.636,28.636
17.6666666666667,29.6666666666667,6228,46.272,46.272
17.6666666666667,29.6666666666667,6228,63.908,63.908
17.6666666666667,29.6666666666667,6228,81.544,81.544
17.6666666666667,29.6666666666667,6228,99.18,99.18
17.6666666666667,29.6666666666667,7266,11,11
17.6666666666667,29.6666666666667,7266,28.636,28.636
17.6666666666667,29.6666666666667,7266,46.272,46.272
17.6666666666667,29.6666666666667,7266,63.908,63.908
17.6666666666667,29.6666666666667,7266,81.544,81.544
17.6666666666667,29.6666666666667,7266,99.18,99.18
17.6666666666667,29.6666666666667,8304,11,11
17.6666666666667,29.6666666666667,8304,28.636,28.636
17.6666666666667,29.6666666666667,8304,46.272,46.272
17.6666666666667,29.6666666666667,8304,63.908,63.908
17.6666666666667,29.6666666666667,8304,81.544,81.544
17.6666666666667,29.6666666666667,8304,99.18,99.18
17.6666666666667,34.1666666666667,2076,11,11
17.6666666666667,34.1666666666667,2076,28.636,28.636
17.6666666666667,34.1666666666667,2076,46.272,46.272
17.6666666666667,34.1666666666667,2076,63.908,63.908
17.6666666666667,34.1666666666667,2076,81.544,81.544
17.6666666666667,34.1666666666667,2076,99.18,99.18
17.6666666666667,34.1666666666667,3114,11,11
17.6666666666667,34.1666666666667,3114,28.636,28.636
17.6666666666667,34.1666666666667,3114,46.272,46.272
17.6666666666667,34.1666666666667,3114,63.908,63.908
17.6666666666667,34.1666666666667,3114,81.544,81.544
17.6666666666667,34.1666666666667,3114,99.18,99.18
17.6666666666667,34.1666666666667,4152,11,11
17.6666666666667,34.1666666666667,4152,28.636,28.636
17.6666666666667,34.1666666666667,4152,46.272,46.272
17.6666666666667,34.1666666666667,4152,63.908,63.908
17.6666666666667,34.1666666666667,4152,81.544,81.544
17.6666666666667,34.1666666666667,4152,99.18,99.18
17.6666666666667,34.1666666666667,5190,11,11
17.6666666666667,34.1666666666667,5190,28.636,28.636
17.6666666666667,34.1666666666667,5190,46.272,46.272
17.6666666666667,34.1666666666667,5190,63.908,63.908
17.6666666666667,34.1666666666667,5190,81.544,81.544
17.6666666666667,34.1666666666667,5190,99.18,99.18
17.6666666666667,34.1666666666667,6228,11,11
17.6666666666667,34.1666666666667,6228,28.636,28.636
17.6666666666667,34.1666666666667,6228,46.272,46.272
17.6666666666667,34.1666666666667,6228,63.908,63.908
17.6666666666667,34.1666666666667,6228,81.544,81.544
17.6666666666667,34.1666666666667,6228,99.18,99.18
17.6666666666667,34.1666666666667,7266,11,11
17.6666666666667,34.1666666666667,7266,28.636,28.636
17.6666666666667,34.1666666666667,7266,46.272,46.272
17.6666666666667,34.1666666666667,7266,63.908,63.908
17.6666666666667,34.1666666666667,7266,81.544,81.544
17.6666666666667,34.1666666666667,7266,99.18,99.18
17.6666666666667,34.1666666666667,8304,11,11
17.6666666666667,34.1666666666667,8304,28.636,28.636
17.6666666666667,34.1666666666667,8304,46.272,46.272
17.6666666666667,34.1666666666667,8304,63.908,63.908
17.6666666666667,34.1666666666667,8304,81.544,81.544
17.6666666666667,34.1666666666667,8304,99.18,99.18
17.6666666666667,38.6666666666667,2076,11,11
17.6666666666667,38.6666666666667,2076,28.636,28.636
17.6666666666667,38.6666666666667,2076,46.272,46.272
17.6666666666667,38.6666666666667,2076,63.908,63.908
17.6666666666667,38.6666666666667,2076,81.544,81.544
17.6666666666667,38.6666666666667,2076,99.18,99.18
17.6666666666667,38.6666666666667,3114,11,11
17.6666666666667,38.6666666666667,3114,28.636,28.636
17.6666666666667,38.6666666666667,3114,46.272,46.272
17.6666666666667,38.6666666666667,3114,63.908,63.908
17.6666666666667,38.6666666666667,3114,81.544,81.544
17.6666666666667,38.6666666666667,3114,99.18,99.18
17.6666666666667,38.6666666666667,4152,11,11
17.6666666666667,38.6666666666667,4152,28.636,28.636
17.6666666666667,38.6666666666667,4152,46.272,46.272
17.6666666666667,38.6666666666667,4152,63.908,63.908
17.6666666666667,38.6666666666667,4152,81.544,81.544
17.6666666666667,38.6666666666667,4152,99.18,99.18
17.6666666666667,38.6666666666667,5190,11,11
17.6666666666667,38.6666666666667,5190,28.636,28.636
17.6666666666667,38.6666666666667,5190,46.272,46.272
17.6666666666667,38.6666666666667,5190,63.908,63.908
17.6666666666667,38.6666666666667,5190,81.544,81.544
17.6666666666667,38.6666666666667,5190,99.18,99.18
17.6666666666667,38.6666666666667,6228,11,11
17.6666666666667,38.6666666666667,6228,28.636,28.636
17.6666666666667,38.6666666666667,6228,46.272,46.272
17.6666666666667,38.6666666666667,6228,63.908,63.908
17.6666666666667,38.6666666666667,6228,81.544,81.544
17.6666666666667,38.6666666666667,6228,99.18,99.18
17.6666666666667,38.6666666666667,7266,11,11
17.6666666666667,38.6666666666667,7266,28.636,28.636
17.6666666666667,38.6666666666667,7266,46.272,46.272
17.6666666666667,38.6666666666667,7266,63.908,63.908
17.6666666666667,38.6666666666667,7266,81.544,81.544
17.6666666666667,38.6666666666667,7266,99.18,99.18
17.6666666666667,38.6666666666667,8304,11,11
17.6666666666667,38.6666666666667,8304,28.636,28.636
17.6666666666667,38.6666666666667,8304,46.272,46.272
17.6666666666667,38.6666666666667,8304,63.908,63.908
17.6666666666667,38.6666666666667,8304,81.544,81.544
17.6666666666667,38.6666666666667,8304,99.18,99.18
17.6666666666667,43.1666666666667,2076,11,11
17.6666666666667,43.1666666666667,2076,28.636,28.636
17.6666666666667,43.1666666666667,2076,46.272,46.272
17.6666666666667,43.1666666666667,2076,63.908,63.908
17.6666666666667,43.1666666666667,2076,81.544,81.544
17.6666666666667,43.1666666666667,2076,99.18,99.18
17.6666666666667,43.1666666666667,3114,11,11
17.6666666666667,43.1666666666667,3114,28.636,28.636
17.6666666666667,43.1666666666667,3114,46.272,46.272
17.6666666666667,43.1666666666667,3114,63.908,63.908
17.6666666666667,43.1666666666667,3114,81.544,81.544
17.6666666666667,43.1666666666667,3114,99.18,99.18
17.6666666666667,43.1666666666667,4152,11,11
17.6666666666667,43.1666666666667,4152,28.636,28.636
17.6666666666667,43.1666666666667,4152,46.272,46.272
17.6666666666667,43.1666666666667,4152,63.908,63.908
17.6666666666667,43.1666666666667,4152,81.544,81.544
17.6666666666667,43.1666666666667,4152,99.18,99.18
17.6666666666667,43.1666666666667,5190,11,11
17.6666666666667,43.1666666666667,5190,28.636,28.636
17.6666666666667,43.1666666666667,5190,46.272,46.272
17.6666666666667,43.1666666666667,5190,63.908,63.908
17.6666666666667,43.1666666666667,5190,81.544,81.544
17.6666666666667,43.1666666666667,5190,99.18,99.18
17.6666666666667,43.1666666666667,6228,11,11
17.6666666666667,43.1666666666667,6228,28.636,28.636
17.6666666666667,43.1666666666667,6228,46.272,46.272
17.6666666666667,43.1666666666667,6228,63.908,63.908
17.6666666666667,43.1666666666667,6228,81.544,81.544
17.6666666666667,43.1666666666667,6228,99.18,99.18
17.6666666666667,43.1666666666667,7266,11,11
17.6666666666667,43.1666666666667,7266,28.636,28.636
17.6666666666667,43.1666666666667,7266,46.272,46.272
17.6666666666667,43.1666666666667,7266,63.908,63.908
17.6666666666667,43.1666666666667,7266,81.544,81.544
17.6666666666667,43.1666666666667,7266,99.18,99.18
17.6666666666667,43.1666666666667,8304,11,11
17.6666666666667,43.1666666666667,8304,28.636,28.636
17.6666666666667,43.1666666666667,8304,46.272,46.272
17.6666666666667,43.1666666666667,8304,63.908,63.908
17.6666666666667,43.1666666666667,8304,81.544,81.544
17.6666666666667,43.1666666666667,8304,99.18,99.18
25,28,2076,11,11
25,28,2076,28.636,28.636
25,28,2076,46.272,46.272
25,28,2076,63.908,63.908
25,28,2076,81.544,81.544
25,28,2076,99.18,99.18
25,28,3114,11,11
25,28,3114,28.636,28.636
25,28,3114,46.272,46.272
25,28,3114,63.908,63.908
25,28,3114,81.544,81.544
25,28,3114,99.18,99.18
25,28,4152,11,11
25,28,4152,28.636,28.636
25,28,4152,46.272,46.272
25,28,4152,63.908,63.908
25,28,4152,81.544,81.544
25,28,4152,99.18,99.18
25,28,5190,11,11
25,28,5190,28.636,28.636
25,28,5190,46.272,46.272
25,28,5190,63.908,63.908
25,28,5190,81.544,81.544
25,28,5190,99.18,99.18
25,28,6228,11,11
25,28,6228,28.636,28.636
25,28,6228,46.272,46.272
25,28,6228,63.908,63.908
25,28,6228,81.544,81.544
25,28,6228,99.18,99.18
25,28,7266,11,11
25,28,7266,28.636,28.636
25,28,7266,46.272,46.272
25,28,7266,63.908,63.908
25,28,7266,81.544,81.544
25,28,7266,99.18,99.18
25,28,8304,11,11
25,28,8304,28.636,28.636
25,28,8304,46.272,46.272
25,28,8304,63.908,63.908
25,28,8304,81.544,81.544
25,28,8304,99.18,99.18
25,32.5,2076,11,11
25,32.5,2076,28.636,28.636
25,32.5,2076,46.272,46.272
25,32.5,2076,63.908,63.908
25,32.5,2076,81.544,81.544
25,32.5,2076,99.18,99.18
25,32.5,3114,11,11
25,32.5,3114,28.636,28.636
25,32.5,3114,46.272,46.272
25,32.5,3114,63.908,63.908
25,32.5,3114,81.544,81.544
25,32.5,3114,99.18,99.18
25,32.5,4152,11,11
25,32.5,4152,28.636,28.636
25,32.5,4152,46.272,46.272
25,32.5,4152,63.908,63.908
25,32.5,4152,81.544,81.544
25,32.5,4152,99.18,99.18
25,32.5,5190,11,11
25,32.5,5190,28.636,28.636
25,32.5,5190,46.272,46.272
25,32.5,5190,63.908,63.908
25,32.5,5190,81.544,81.544
25,32.5,5190,99.18,99.18
25,32.5,6228,11,11
25,32.5,6228,28.636,28.636
25,32.5,6228,46.272,46.272
25,32.5,6228,63.908,63.908
25,32.5,6228,81.544,81.544
25,32.5,6228,99.18,99.18
25,32.5,7266,11,11
25,32.5,7266,28.636,28.636
25,32.5,7266,46.272,46.272
25,32.5,7266,63.908,63.908
25,32.5,7266,81.544,81.544
25,32.5,7266,99.18,99.18
25,32.5,8304,11,11
25,32.5,8304,28.636,28.636
25,32.5,8304,46.272,46.272
25,32.5,8304,63.908,63.908
25,32.5,8304,81.544,81.544
25,32.5,8304,99.18,99.18
25,37,2076,11,11
25,37,2076,28.636,28.636
25,37,2076,46.272,46.272
25,37,2076,63.908,63.908
25,37,2076,81.544,81.544
25,37,2076,99.18,99.18
25,37,3114,11,11
25,37,3114,28.636,28.636
25,37,3114,46.272,46.272
25,37,3114,63.908,63.908
25,37,3114,81.544,81.544
25,37,3114,99.18,99.18
25,37,4152,11,11
25,37,4152,28.636,28.636
25,37,4152,46.272,46.272
25,37,4152,63.908,63.908
25,37,4152,81.544,81.544
25,37,4152,99.18,99.18
25,37,5190,11,11
25,37,5190,28.636,28.636
25,37,5190,46.272,46.272
25,37,5190,63.908,63.908
25,37,5190,81.544,81.544
25,37,5190,99.18,99.18
25,37,6228,11,11
25,37,6228,28.636,28.636
25,37,6228,46.272,46.272
25,37,6228,63.908,63.908
25,37,6228,81.544,81.544
25,37,6228,99.18,99.18
25,37,7266,11,11
25,37,7266,28.636,28.636
25,37,7266,46.272,46.272
25,37,7266,63.908,63.908
25,37,7266,81.544,81.544
25,37,7266,99.18,99.18
25,37,8304,11,11
25,37,8304,28.636,28.636
25,37,8304,46.272,46.272
25,37,8304,63.908,63.908
25,37,8304,81.544,81.544
25,37,8304,99.18,99.18
25,41.5,2076,11,11
25,41.5,2076,28.636,28.636
25,41.5,2076,46.272,46.272
25,41.5,2076,63.908,63.908
25,41.5,2076,81.544,81.544
25,41.5,2076,99.18,99.18
25,41.5,3114,11,11
25,41.5,3114,28.636,28.636
25,41.5,3114,46.272,46.272
25,41.5,3114,63.908,63.908
25,41.5,3114,81.544,81.544
25,41.5,3114,99.18,99.18
25,41.5,4152,11,11
25,41.5,4152,28.636,28.636
25,41.5,4152,46.272,46.272
25,41.5,4152,63.908,63.908
25,41.5,4152,81.544,81.544
25,41.5,4152,99.18,99.18
25,41.5,5190,11,11
25,41.5,5190,28.636,28.636
25,41.5,5190,46.272,46.272
25,41.5,5190,63.908,63.908
25,41.5,5190,81.544,81.544
25,41.5,5190,99.18,99.18
25,41.5,6228,11,11
25,41.5,6228,28.636,28.636
25,41.5,6228,46.272,46.272
25,41.5,6228,63.908,63.908
25,41.5,6228,81.544,81.544
25,41.5,6228,99.18,99.18
25,41.5,7266,11,11
25,41.5,7266,28.636,28.636
25,41.5,7266,46.272,46.272
25,41.5,7266,63.908,63.908
25,41.5,7266,81.544,81.544
25,41.5,7266,99.18,99.18
25,41.5,8304,11,11
25,41.5,8304,28.636,28.636
25,41.5,8304,46.272,46.272
25,41.5,8304,63.908,63.908
25,41.5,8304,81.544,81.544
25,41.5,8304,99.18,99.18
32.3333333333333,35.3333333333333,2076,11,11
32.3333333333333,35.3333333333333,2076,28.636,28.636
32.3333333333333,35.3333333333333,2076,46.272,46.272
32.3333333333333,35.3333333333333,2076,63.908,63.908
