Tamb,HR,mv,qc,Rp,Rs,wdc,wwct,Ce,Cw,Tv,Qc_released,Qc_absorbed,Qc_transfered,Tc_in,Tc_out,Tcond,Ce_c,Uc,qcc,Tcc_in,Tcc_out,Ce_cc,Cw_cc,qwct_p,qwct_s,Qcc,qdc,Tdc_in,Tdc_out,Ce_dc,Qdc,qwct,Twct_in,Twct_out,Ce_wct,Cw_wct,Qwct
20.5224580567773,22.6894544582167,219.734941770145,23.6539352259096,0.009,0.986,11.0,22.4186342662934,4.649999236322124,141.9292941652965,43.0823670531784,146.4056380215004,146.40550478712458,146.4056650109017,35.547621776013,40.880346980790634,43.0823670531784,4.479401904992903,1.7498845368246585,23.6539352259096,40.880346980790634,36.988265101689024,0.17059733132922075,141.9292941652965,0.21288541703318636,23.112875111552142,177.62643896273826,23.441049808876414,40.880346980790634,39.62636147546316,0.03293968289999998,34.116726799822175,23.325760528585327,39.6378061281221,34.3371297433168,0.13765764842922076,141.9292941652965,143.5097121629161
20.4866866755496,52.0559261159227,310.063340308731,17.9991543637575,0.631,0.0,34.7015310459693,30.1141615589607,2.8520605502195453,161.32078820969028,42.86982011992,206.6338074639388,206.6545283730022,206.63383049008797,29.439201618248518,39.330317615920514,42.86982011992,2.257044083957318,1.4434721638094832,17.9991543637575,39.330317615920514,29.262873015125393,0.5950164662622272,161.32078820969028,11.357466403530983,0.0,210.33925887667152,6.641687960226518,39.330317615920514,29.22571203830619,0.3796878199214486,77.90173537490499,11.357466403530983,39.330317615920514,29.28460423611792,0.2153286463407785,161.32078820969028,132.43752350176655
34.5810110386789,14.2310380269448,211.182200105908,23.9998264667536,0.25,0.333,100.0,30.0,10.728429236481357,165.56602847269087,42.5005649717509,140.7889252343179,140.79060280141346,140.78895360633933,35.31291453880901,40.367183203230475,42.5005649717509,4.647209236481356,1.7530981176287517,23.9998264667536,40.367183203230475,34.53202200040607,6.08122,165.56602847269087,5.9999566166884,5.993956660071712,180.96831239398267,17.9998698500652,40.367183203230475,37.179254945038956,5.8674,66.6008422904151,11.99391327676011,38.77401645488965,30.559186165539323,0.21382,165.56602847269087,114.36747010356758
30.7,22.61,265.176333869338,23.496164007658,0.01,0.887,78.7361039778771,43.0689554137417,8.651361229842253,209.64807809046752,39.8546054031053,177.25190212451542,177.27928931879825,177.25193251370925,30.13475463440847,36.63448966027045,39.8546054031053,4.404143991908046,1.5610010388829036,23.496164007658,36.63448966027045,31.65766790821324,4.2472172379342075,209.64807809046752,0.23496164007658,20.63268650004472,197.38860865622027,23.26120236758142,36.63448966027045,34.23122970552384,3.790970783175354,64.88805750876705,20.8676481401213,34.25828948229916,28.788914258029727,0.4562464547588533,209.64807809046752,132.50055114745322
27.2751998236332,62.124991005291,200.822004346166,24.0000487948266,0.995,0.0,0.0,39.8466994121105,5.030726778779626,233.36762653706674,42.3995884773662,133.89559124124156,133.89702932568176,133.89561976522316,35.57846645733924,40.385227623728554,42.3995884773662,4.647318346822085,1.7604244171139696,24.0000487948266,40.385227623728554,34.353069231971425,0.38340843195754104,233.36762653706674,23.880048550852468,0.0,168.03348318154417,0.12000024397413311,40.385227623728554,,0.0,0.0,23.880048550852468,40.385227623728554,34.322756878244,0.38340843195754104,233.36762653706674,168.03348318154417
29.2404223650386,17.7138412739217,245.83517905021,23.2427009997144,0.009,0.986,20.0033860039988,28.6484808054842,4.620706318638183,236.19830582775458,45.425107112254,163.41169467245354,163.40116866870855,163.4117236514228,36.99276118495515,43.049941651765685,45.425107112254,4.284913125168944,1.7710658797057768,23.2427009997144,43.049941651765685,38.177320212619094,0.3357931934692384,236.19830582775458,0.2091843089974296,22.711047457046934,214.49993276552019,23.033516690716972,43.049941651765685,41.328037454650875,0.13901780264059352,46.03307698072242,22.920231766044363,41.34375262469409,35.01103031979252,0.19677539082864492,236.19830582775458,168.46685578479776
15.5932472663139,49.3349725455614,240.173450346453,24.0003956496179,0.988,0.0,0.0,43.3573639623751,5.110671357150175,129.30238296277085,36.7345091122872,161.03651268958782,161.08000569224833,161.03654427721565,27.600373834904527,33.381192943522734,36.7345091122872,4.647488573454401,1.4463562607898008,24.0003956496179,33.381192943522734,27.28465610182393,0.46318278369577387,129.30238296277085,23.712390901822484,0.0,169.87951407393402,0.2880047477954151,33.381192943522734,,0.0,0.0,23.712390901822484,33.381192943522734,27.210609095649453,0.46318278369577387,129.30238296277085,169.87951407393402
26.4239009995002,56.5435191404298,262.62215853065,24.000492203898,0.333,0.0,14.6253263368316,21.000308095952,4.859069365190292,164.91004426835562,56.2155422288856,172.66789038365727,172.60276882226532,172.66792391654874,47.672772162880506,53.86727016305131,56.2155422288856,4.64753596029218,1.8651376567608307,24.000492203898,53.86727016305131,45.74041804819209,0.21153340489811137,164.91004426835562,7.992163903898034,0.0,226.41384668100932,16.008328299999967,53.86727016305131,50.42071735133384,0.08286783158196068,64.06008138326843,7.992163903898034,53.86727016305131,36.365764489046306,0.1286655733161507,164.91004426835562,162.3537652977409
20.2185105723569,25.3482664333916,268.731484928019,23.4859276930767,0.009,0.986,21.0,37.5345351412142,4.884769063656553,168.4661291368101,37.4899775056238,180.0500909894167,180.10306673800136,180.05012397244116,27.05694223238173,33.66198761893419,37.4899775056238,4.399288861305797,1.4161335561335755,23.4859276930767,33.66198761893419,29.398688364551294,0.48548020235075673,168.4661291368101,0.2113733492376903,22.948710583025264,183.5813701204276,23.27455434383901,33.66198761893419,31.925704622894663,0.14906787889999998,46.911485483760394,23.160083932262953,31.941551022811467,26.85918214321824,0.3364123234507567,168.4661291368101,136.6698846366672
21.026417715769,33.6453554185594,262.587107229644,24.0029304347826,0.363,0.978,25.0,38.2605527579494,5.193522851465671,161.69737944776708,37.5859182349126,175.9166490160006,175.96409275774624,175.91668091084819,27.610218035860385,33.92464003193294,37.5859182349126,4.648732694066219,1.4468752926611748,24.0029304347826,33.92464003193294,28.78155442144104,0.5447901573994529,161.69737944776708,8.713063747826084,14.953489619843472,182.86475764543852,15.289866686956515,33.92464003193294,31.058988170602497,0.19409531249999992,50.86404766914845,23.666553367669557,32.11400479930001,27.31020969827474,0.35069484489945296,161.69737944776708,132.00070997629007
36.6771415049971,14.3165049970606,239.540016502322,24.0006883597884,0.009,0.756,11.0031205173427,21.0,4.809286314594915,219.32700508479311,54.6482069370958,157.7452711296486,157.69642443396293,157.74530283179672,46.8575971991275,52.517399732517624,54.6482069370958,4.647632230469074,1.872160097009878,24.0006883597884,52.517399732517624,47.41887982111231,0.16165408412584095,219.32700508479311,0.21600619523809558,17.98121971640003,225.87245265137136,23.784682164550304,52.517399732517624,51.43500774815646,0.0329902841258409,29.890554696454863,18.197225911638125,51.44785604577245,42.16960024735996,0.12866380000000005,219.32700508479311,195.9818979549165
33.8426835082458,31.5521027486257,274.686934396633,24.0000544727636,0.25,0.0,26.4421291354323,21.0,4.989426186532595,144.46262560262394,56.6084957521242,180.52727246589336,180.4546651859653,180.52730606474364,47.67679177487357,54.15315048014113,56.6084957521242,4.647321133363248,1.8650704185675133,24.0000544727636,54.15315048014113,46.09826931956605,0.3421050531693465,144.46262560262394,6.0000136181909,0.0,224.40987143450673,18.000040854572703,54.15315048014113,49.87232156233829,0.21344125316934645,89.46525295766565,6.0000136181909,54.15315048014113,34.776112591249294,0.12866380000000005,144.46262560262394,134.94461847684107
32.536466920514,21.3975230366492,229.925264742294,23.9992743455497,1.0,0.0,0.0,21.0005652546406,4.775605336423748,199.765168020458,54.6740123750598,151.40962905792804,151.3641178046387,151.40966135531826,47.19079900290543,52.623592185459856,54.6740123750598,4.646938282912563,1.8694531999169195,23.9992743455497,52.623592185459856,44.14147659687111,0.12866705351118485,199.765168020458,23.9992743455497,0.0,236.30506716692435,0.0,52.623592185459856,,0.0,0.0,23.9992743455497,52.623592185459856,44.14147659687111,0.12866705351118485,199.765168020458,236.30506716692435
27.9372770135215,31.4457555555556,298.85148608979,23.9999512051734,0.75,0.0,11.0,21.0,4.80887393615545,228.35690396903365,54.3625514403289,196.86143960175568,196.7912462776202,196.86145778817823,44.66184577666874,51.725478966810314,54.3625514403289,4.64727045325545,1.8808871141042447,23.9999512051734,51.725478966810314,43.09776289669402,0.16160348290000004,228.35690396903365,17.99996340388005,0.0,240.35721957256158,5.99998780129335,51.725478966810314,46.5238237854416,0.03293968289999998,36.23072690509947,17.99996340388005,51.725478966810314,41.95574260044483,0.12866380000000005,228.35690396903365,204.12649266746212
