w_fan
43.9207077653439
25.9375582368405
32.3298383386166
22.3458972604306
44.6583915383847
28.8929057748349
22.0803599984677
61.2908635766538
37.5643487603696
27.0574851663144
21.2653890283139
80.7167516381772
47.3934140832456
32.3604207665952
23.9293237359555
62.636196765426
35.1609679193528
37.3997826011212
26.718563589576
44.8355662257703
31.2827452154191
25.4986171753438
59.1506408782037
36.9613721699746
27.7387845249207
22.8317371041806
83.7039052875073
47.1393663318189
31.6778752834828
23.320601794246
58.6401915513737
27.1206113014662
34.2631562052587
22.3359685804056
44.0877013796301
30.0368651592465
23.4992930645415
56.2559455715412
38.323423705838
30.1403778668785
25.4944765100548
71.4527711973818
47.971749106265
37.3415323093826
31.3218875884371
64.1573672921689
21.1848340661557
28.3566909463437
19.7631831796201
42.7025743157895
27.8426757485898
24.7359433801206
61.9159265191586
36.5848289163144
28.8589502007993
25.9659324319394
84.3959222466977
45.4398875863583
31.2890916497739
24.6664558084042
59.3365987570317
23.3051263124974
34.4016453654797
17.2195231051476
47.2942394049199
27.3276771039994
19.251374843839
64.5459853143723
35.1658644707234
24.2708538801701
19.0711622865231
91.9956305952103
46.2128535838158
47.6435775191815
20.810719969991
65.3099689803378
24.7219619628334
36.3001585568594
18.9772323936516
49.014705366298
28.9450139415743
19.78836617184
62.5499773992518
37.730179848458
26.8452104319179
20.8580877476664
78.4093644663984
46.8476624883072
33.2874245153101
25.914870864089
54.9920936257871
27.7438378961118
35.8648067147763
19.7984977395566
48.7392316491635
27.6571660668881
17.4890018136533
64.0412336022885
36.4160142571957
23.2463956506284
15.6486821801694
80.2249904305966
44.8105512292416
28.05961186004
18.398518148187
55.1872416169675
26.2995024354489
33.815124574426
21.7148881585629
45.2496600778134
29.329610410455
22.3647328050168
61.4515047700436
36.4751034410031
25.7592607171567
19.9872761399777
84.3368220956357
45.2813439996274
28.375545087579
35.2629948289426
60.290660503629
23.1676822335751
33.5259526701005
21.4526283175977
45.6132098169358
30.0140221745999
23.7841634781392
62.7598770291837
36.5410095484288
26.0700157315762
20.6624066264661
89.4330124886067
45.7715099484952
27.7211482555898
18.1141908199819
63.9142636166246
21.7815545642109
33.8635714606674
19.5318478600414
46.7392940142484
28.8819259361656
21.2234051333101
62.6071815708013
36.5338626683982
25.5000110597642
19.5447526158126
84.4444365010889
45.7770466537507
29.2320356623562
38.3902031065257
60.9023229706393
19.4460973593699
31.2143737499894
16.3580751748116
44.3467848639296
25.7787850111084
17.460291321698
59.7712699131401
34.8288649826603
23.7566693540023
17.5817741391541
78.7367466197641
45.0964571147518
39.8127195316659
21.7822670976923
62.0753108931997
23.5596684793302
34.5753770804325
20.2814816716885
47.3973435702095
29.3111464791758
26.3595747031098
62.2756633710408
38.8075151977421
28.1225388991473
22.0641616215756
79.4880509805692
49.3948795197824
35.6985020004971
27.9160029870284
61.4886756570371
27.0204330117734
34.1362157495053
