Tout,Mlost
15.2643899307537,21464.4929308275
19.0015219120389,15760.0698988928
19.4953551734759,14581.9527558398
19.6720558276602,14093.5329060776
12.1839720331348,32774.9609963116
19.2840446455914,20892.6022508525
19.6332715271022,19899.238939926
14.3182989439006,29204.408567689
20.7549563972428,18579.8293124986
21.0016710780342,17716.1481632959
21.1208066143519,17249.4654002194
13.406071848701,31062.3534122974
18.6664406954241,21623.2880281245
19.1589234638579,21839.282008674
19.2912372837635,22297.890877584
19.3435535782655,22647.0885185463
11.0805325789525,46690.9554358963
17.4806835686331,33910.3292726854
18.2009165967219,30263.5649013102
18.4175354694718,28936.8932102894
18.5126361103227,28276.6827474675
20.2892004941461,21234.2355209251
21.3332481614977,18066.165439119
21.8303082798921,17615.3653855494
20.239438064064,38552.1326732944
19.509735512708,33650.8719682294
11.8180540507509,72118.384893843
19.1913951827193,36240.0166084078
19.424757686071,39924.3251385309
19.334571160271,43163.7830834616
11.4873224775179,62922.4786991422
19.3854359657218,50072.396601229
20.0863807642903,42634.7225306169
20.1500227048162,40090.3978154478
20.1212281660181,38878.3724196804
11.7800020546373,76386.0304676167
21.0283445139944,31905.2104578435
21.7988195453771,28308.137712263
22.1185872042294,26714.8655601541
11.6325082524805,95019.8012634923
18.6987599031115,56868.8334962655
20.3741530342654,51465.8261424156
20.7804756518847,47778.9901101957
16.538817880854,23262.1927780474
20.4975898603736,17030.7872051498
21.0094577159398,15736.5772088381
21.1906432776179,15199.1020188393
13.565634563885,33953.7068525253
20.1961756263889,23897.3276606357
21.178091109647,21464.8364426783
21.542815255281,20436.4248346291
21.7296831411459,19872.0994612994
15.3567324153508,31161.120619682
21.5217562046419,21609.4503843074
22.2948450971848,19284.4054784851
22.5553410281472,18328.5836560189
22.680465172808,17812.8039258286
14.4718523939164,36730.7157061512
20.2131797141008,25985.3267376592
20.732719995078,25928.8560758527
20.8680052843629,26291.4338772492
20.9197142247952,26593.2298601202
12.934084543181,51989.1484088041
20.5301349018774,34019.4820697925
21.3168606419394,29591.474389542
21.5399118029838,28055.3974600596
21.6328501222215,27312.6197394236
13.9582755481813,61441.0161735378
21.7868838257576,27850.447298808
22.9221812550952,24472.4441151876
23.2887470314633,23970.7340034059
23.4569603595894,23942.3147584292
13.1307207108492,70031.8009880704
20.8828786114359,44518.3424309667
22.2195092064078,38580.8406673371
22.6549679501511,36396.5068938786
22.8545059556349,35285.4030315737
11.3800021963424,65811.3486493893
18.4217717852849,48511.7573604859
20.6116249986263,41856.2228013164
21.4148613747716,39658.4921229377
21.811695405194,38698.7320143458
12.2794107273336,81595.7757395231
20.4284974399593,41059.7601261079
20.7199774449727,43707.0439904035
20.6363539432997,46674.8486882377
20.5361316716797,48716.2032430115
12.0262670967229,79568.8522585572
21.457044353806,49367.8429697647
22.1977669480884,40063.0224828379
22.2402649885455,37144.544456804
22.1905145516906,35819.4711742068
12.1256848221226,82644.0573514071
20.2117703720751,45780.9943512889
22.9315084249476,34264.621765665
23.7070025324256,30534.155382617
24.0189381828739,28920.7680950517
11.8962501863099,98927.990439605
20.6925294039033,55686.4232433011
22.528755085267,48380.6566408476
22.8703118776885,45443.4054915927
22.9398543829151,43968.3823344775
17.6947687951769,24999.0090834822
21.8113370721646,18356.6472794664
22.3316021649849,16972.3328806648
22.5136142030514,16396.6642078452
14.8620390737136,34839.7508553781
21.8626782428579,24476.5730121248
22.8792920967712,22006.3107977608
23.253807503764,20965.6051839403
23.4447479989416,20395.3176860404
16.2573458633359,33006.6549786486
22.7864932368183,22607.0492718893
23.5936069676258,20093.4452878233
23.8634765519236,19062.5332448847
23.992406078266,18506.7207225469
15.4115664838665,42310.0106950506
21.552397467242,30733.3189287145
22.0903664615164,30424.0264701316
22.2260650440544,30685.5319553008
22.2760556306742,30933.5761372704
14.6256877169144,56866.5161226088
23.2651562509976,34329.9595617503
