Tout,Mlost
11.775878819207,109.128277892719
18.8463466199257,81.9633701947224
19.2469767239809,113.776706460604
20.5273453256301,92.0259060062519
19.3331271407481,149.344032807905
22.0896064572455,114.523538586321
22.1973263834262,102.434441132217
18.950150468306,166.899978662358
21.84602885106,134.745039953166
23.0009808328581,117.89896951623
23.0076421519937,109.775356995305
26.0266933090336,308.530343389529
21.1234888350228,146.210550900271
22.8081270399806,131.753410446514
23.5415989924204,122.249003462036
11.8187228942271,121.997242709985
19.2678755094561,82.0840632285654
19.4977836025284,111.262646715508
20.8458283617687,89.5803804930426
22.1998672838,177.346147486406
21.3167565643765,107.446828072221
22.2218187235462,97.0656409859863
22.4637529605331,247.703631514215
21.8940233980988,139.022506692364
22.4775999742023,112.680396777667
22.9523551824286,104.480400997792
19.6910390616796,243.896403858186
21.9531417161179,167.271758661075
22.6684571313658,137.130400946191
23.3639912495139,121.922926813277
11.9807421452966,139.490798588068
19.6268854300745,86.2346911171567
19.944698640099,120.668648980774
21.0414991548324,96.313439444618
19.7218777409209,166.894917697615
22.0096893585943,117.885124344719
22.8575251019351,107.20898749163
19.7288619684996,213.446305652267
22.1857733921604,141.659181439631
23.0104174834488,118.747960398535
23.4546428952972,111.927878559336
19.8186806063738,262.645035607205
22.0268584390369,171.236289745833
22.9812338162035,132.613091840413
23.1846255053117,118.686629502754
12.8162857614241,123.034776973125
21.1778297495846,98.3619599754995
21.8794922200876,135.324897431543
23.2657433248764,112.508525436645
21.620984603949,175.825491161041
24.7440840984352,137.50178551377
25.2015478313418,125.599375979588
20.2046147617225,181.577471594502
24.7043331836775,159.244418830071
26.0236518034314,142.67813733669
26.210001641738,134.739131096092
26.1626260983802,334.438685604833
22.2277580695998,162.632513634796
25.9665014150217,157.679973449998
26.7198097916157,148.290830712015
12.8348494445375,137.205053357932
21.6060937625678,96.0963798563362
21.5096000049483,131.30105175527
23.5242013651373,105.619696064369
22.4602133926231,197.166869973953
23.6839185302866,128.575651221747
25.334228841397,116.766326336722
22.5343282986003,256.955826550606
24.6734572802043,173.521180407142
25.880802235221,140.507797549865
26.4130420377402,129.007191696463
22.1224756101586,287.401819676458
24.8432128217193,201.502887821446
25.3775605808642,172.331154923524
26.8360685530191,152.560867419975
13.0289624365939,153.957894716336
22.1527285270158,101.212428742127
22.4636127097884,140.196257418657
24.1429055765287,114.229923891648
22.169847625959,193.75839387869
25.0577420882214,138.082932182802
26.0238819546195,125.682805577487
22.176766881377,247.756367658555
25.2266604823143,167.95471395163
26.1509393412224,140.079623908594
26.6733482929227,131.345653172998
22.2866042041726,304.393055524622
25.037202674178,202.121825710373
26.1335893174155,159.306384852634
26.1659986908042,141.093444387465
17.0685547807736,103.189346146845
22.6743578002811,79.9940116604026
23.2934298965528,105.219303598841
24.6161806641034,90.0923450071126
22.9832406547237,145.215650770568
25.1463544830158,103.381414624207
25.8778744961046,96.4029359622044
23.1624683815202,176.603163808306
24.6966618973906,117.081935992228
25.8863236543299,103.829785805268
26.1817370920551,99.2905106050279
26.2176590997911,269.283887690728
24.4817062658729,134.731550656703
25.4766372517294,111.37080637202
26.0425672680232,104.378118324471
16.1659278556172,204.013246260444
23.1893846107846,70.4342050715868
23.1929765124056,95.9884973939102
24.6474469985344,80.384423378289
22.728445256692,128.512845908572
25.285151243923,98.5084445699877
25.8000343516185,89.3980843443368
23.2719048437343,188.875000026722
26.5470022236526,128.03277500557
25.9660231454553,102.666866086756
26.2235899016153,96.0497233569852
26.1792397284903,299.071095588786
27.76015077894,172.800841532743
26.1598406967951,118.830040503295
25.8446683305671,106.455837745157
17.0622271715865,117.217278600922
23.319129493432,74.6049411220814
23.630380199036,107.924668941095
24.3415693574141,81.3970971914624
22.8948463518858,143.043670944332
25.3438048336442,103.531693682841
25.5863293311634,89.8037414598254
22.8261091516723,178.078964247588
26.5438577180088,136.044307888265
26.3202206349035,107.154822510765
26.4534344546796,98.0416047976739
23.3936699222258,243.014042417899
25.3554756891907,161.618400564006
26.6053395890775,127.967871099403
27.0555714867384,113.838534055222
17.1057059224704,131.611101204447
23.8147187379964,79.0064209252254
23.3052007658605,107.556604643018
25.003346840876,86.0259298278438
23.4052661943686,164.643368672714
25.2754170163,105.491406865848
26.0603434234862,94.8379517209837
23.4280974945939,214.664934029179
25.5733901960912,133.190138511258
26.2255835144881,111.603012339776
26.5366189181227,103.999620451154
23.4582024337787,266.095462222721
24.7807843396398,157.898544615663
26.2485539913506,128.832950700642
26.3805307643819,118.203451236846
17.1366963341083,145.294223033133
23.9689539984613,83.3893874753597
23.5074765610355,119.704317979913
25.1099126490197,90.3956155790789
23.5389756910054,178.270649085076
25.6569631087666,111.589057227446
26.0987848993909,98.1413462619731
23.4820784176398,229.570463047183
25.6789530920832,145.912837880922
26.491435079989,114.809516507758
26.4746282639599,105.206187618078
23.5373410089375,289.766482010355
25.423354778481,180.987180081312
26.3177010350635,136.855788550741
26.712595106678,119.773198116694
17.1496145753037,152.904634283686
23.8496229661569,85.7507765973276
23.7593176691583,123.456726742555
24.8326761547783,93.9150688465444
23.5653000110505,181.807999839662
25.1956642554206,113.856124900049
25.9016711563854,101.824964382082
23.512010663911,236.327624385809
25.2427535679926,142.182799530191
26.0988186774758,114.583725189919
26.474956340515,106.992344120599
25.4399980932499,336.151840518922
24.8952280872964,174.995324025975
26.2428638319404,133.129588596054
26.4210947993078,117.289934235656
17.8939633000585,120.106340177714
25.6755370160845,102.078219068534
25.8399925743664,130.524588563267
27.7815789236814,116.771393998266
25.7195442788483,194.577982743672
28.4467013123448,135.801082830964
29.1617136822038,127.49742271143
25.943246289163,243.031235102827
28.051624977222,157.79587251166
29.3932331810281,141.032579347012
29.6607844828229,134.82590295077
26.5690646179323,326.599962674574
28.3061738334652,198.052874278764
28.3867536110563,149.487597163676
29.5289309966901,145.546287945168
13.5254404625778,357.505305342509
26.7159098743011,101.672063385761
27.1340908574794,145.733544879653
28.20180224845,114.516492649425
24.2077137611036,157.072332917982
29.031507294488,143.388867836407
29.5178718302968,127.493664005334
25.971930364737,258.844913769291
29.4522609562788,178.636327479571
29.9241118227526,148.030015818659
30.2734013379995,137.708812396791
26.5862257768159,344.028944856822
