Tamb,Tdc_in,qdc,wdc,Tdc_out
10.3333333333333,26.8333333333333,1386,99.18,99.18
10.3333333333333,26.8333333333333,2079,11,11
10.3333333333333,26.8333333333333,2079,28.636,28.636
10.3333333333333,26.8333333333333,2079,46.272,46.272
10.3333333333333,26.8333333333333,2079,63.908,63.908
10.3333333333333,26.8333333333333,2079,81.544,81.544
10.3333333333333,26.8333333333333,2079,99.18,99.18
10.3333333333333,26.8333333333333,2772,11,11
10.3333333333333,26.8333333333333,2772,28.636,28.636
10.3333333333333,26.8333333333333,2772,46.272,46.272
10.3333333333333,26.8333333333333,2772,63.908,63.908
10.3333333333333,26.8333333333333,2772,81.544,81.544
10.3333333333333,26.8333333333333,2772,99.18,99.18
10.3333333333333,26.8333333333333,3465,11,11
10.3333333333333,26.8333333333333,3465,28.636,28.636
10.3333333333333,26.8333333333333,3465,46.272,46.272
10.3333333333333,26.8333333333333,3465,63.908,63.908
10.3333333333333,26.8333333333333,3465,81.544,81.544
10.3333333333333,26.8333333333333,3465,99.18,99.18
10.3333333333333,26.8333333333333,4158,11,11
10.3333333333333,26.8333333333333,4158,28.636,28.636
10.3333333333333,26.8333333333333,4158,46.272,46.272
10.3333333333333,26.8333333333333,4158,63.908,63.908
10.3333333333333,26.8333333333333,4158,81.544,81.544
10.3333333333333,26.8333333333333,4158,99.18,99.18
10.3333333333333,26.8333333333333,4851,11,11
10.3333333333333,26.8333333333333,4851,28.636,28.636
10.3333333333333,26.8333333333333,4851,46.272,46.272
10.3333333333333,26.8333333333333,4851,63.908,63.908
10.3333333333333,26.8333333333333,4851,81.544,81.544
10.3333333333333,26.8333333333333,4851,99.18,99.18
10.3333333333333,26.8333333333333,5544,11,11
10.3333333333333,26.8333333333333,5544,28.636,28.636
10.3333333333333,26.8333333333333,5544,46.272,46.272
10.3333333333333,26.8333333333333,5544,63.908,63.908
10.3333333333333,26.8333333333333,5544,81.544,81.544
10.3333333333333,26.8333333333333,5544,99.18,99.18
10.3333333333333,31.3333333333333,1386,11,11
10.3333333333333,31.3333333333333,1386,28.636,28.636
10.3333333333333,31.3333333333333,1386,46.272,46.272
10.3333333333333,31.3333333333333,1386,63.908,63.908
10.3333333333333,31.3333333333333,1386,81.544,81.544
10.3333333333333,31.3333333333333,1386,99.18,99.18
10.3333333333333,31.3333333333333,2079,11,11
10.3333333333333,31.3333333333333,2079,28.636,28.636
10.3333333333333,31.3333333333333,2079,46.272,46.272
10.3333333333333,31.3333333333333,2079,63.908,63.908
10.3333333333333,31.3333333333333,2079,81.544,81.544
10.3333333333333,31.3333333333333,2079,99.18,99.18
10.3333333333333,31.3333333333333,2772,11,11
10.3333333333333,31.3333333333333,2772,28.636,28.636
10.3333333333333,31.3333333333333,2772,46.272,46.272
10.3333333333333,31.3333333333333,2772,63.908,63.908
10.3333333333333,31.3333333333333,2772,81.544,81.544
10.3333333333333,31.3333333333333,2772,99.18,99.18
10.3333333333333,31.3333333333333,3465,11,11
10.3333333333333,31.3333333333333,3465,28.636,28.636
10.3333333333333,31.3333333333333,3465,46.272,46.272
10.3333333333333,31.3333333333333,3465,63.908,63.908
10.3333333333333,31.3333333333333,3465,81.544,81.544
10.3333333333333,31.3333333333333,3465,99.18,99.18
10.3333333333333,31.3333333333333,4158,11,11
10.3333333333333,31.3333333333333,4158,28.636,28.636
10.3333333333333,31.3333333333333,4158,46.272,46.272
10.3333333333333,31.3333333333333,4158,63.908,63.908
10.3333333333333,31.3333333333333,4158,81.544,81.544
10.3333333333333,31.3333333333333,4158,99.18,99.18
10.3333333333333,31.3333333333333,4851,11,11
10.3333333333333,31.3333333333333,4851,28.636,28.636
10.3333333333333,31.3333333333333,4851,46.272,46.272
10.3333333333333,31.3333333333333,4851,63.908,63.908
10.3333333333333,31.3333333333333,4851,81.544,81.544
10.3333333333333,31.3333333333333,4851,99.18,99.18
10.3333333333333,31.3333333333333,5544,11,11
10.3333333333333,31.3333333333333,5544,28.636,28.636
10.3333333333333,31.3333333333333,5544,46.272,46.272
10.3333333333333,31.3333333333333,5544,63.908,63.908
10.3333333333333,31.3333333333333,5544,81.544,81.544
10.3333333333333,31.3333333333333,5544,99.18,99.18
10.3333333333333,35.8333333333333,1386,11,11
10.3333333333333,35.8333333333333,1386,28.636,28.636
10.3333333333333,35.8333333333333,1386,46.272,46.272
10.3333333333333,35.8333333333333,1386,63.908,63.908
10.3333333333333,35.8333333333333,1386,81.544,81.544
10.3333333333333,35.8333333333333,1386,99.18,99.18
10.3333333333333,35.8333333333333,2079,11,11
10.3333333333333,35.8333333333333,2079,28.636,28.636
10.3333333333333,35.8333333333333,2079,46.272,46.272
10.3333333333333,35.8333333333333,2079,63.908,63.908
10.3333333333333,35.8333333333333,2079,81.544,81.544
10.3333333333333,35.8333333333333,2079,99.18,99.18
10.3333333333333,35.8333333333333,2772,11,11
10.3333333333333,35.8333333333333,2772,28.636,28.636
10.3333333333333,35.8333333333333,2772,46.272,46.272
10.3333333333333,35.8333333333333,2772,63.908,63.908
10.3333333333333,35.8333333333333,2772,81.544,81.544
10.3333333333333,35.8333333333333,2772,99.18,99.18
10.3333333333333,35.8333333333333,3465,11,11
10.3333333333333,35.8333333333333,3465,28.636,28.636
10.3333333333333,35.8333333333333,3465,46.272,46.272
10.3333333333333,35.8333333333333,3465,63.908,63.908
10.3333333333333,35.8333333333333,3465,81.544,81.544
10.3333333333333,35.8333333333333,3465,99.18,99.18
10.3333333333333,35.8333333333333,4158,11,11
10.3333333333333,35.8333333333333,4158,28.636,28.636
10.3333333333333,35.8333333333333,4158,46.272,46.272
10.3333333333333,35.8333333333333,4158,63.908,63.908
10.3333333333333,35.8333333333333,4158,81.544,81.544
10.3333333333333,35.8333333333333,4158,99.18,99.18
10.3333333333333,35.8333333333333,4851,11,11
10.3333333333333,35.8333333333333,4851,28.636,28.636
10.3333333333333,35.8333333333333,4851,46.272,46.272
10.3333333333333,35.8333333333333,4851,63.908,63.908
10.3333333333333,35.8333333333333,4851,81.544,81.544
10.3333333333333,35.8333333333333,4851,99.18,99.18
10.3333333333333,35.8333333333333,5544,11,11
10.3333333333333,35.8333333333333,5544,28.636,28.636
10.3333333333333,35.8333333333333,5544,46.272,46.272
10.3333333333333,35.8333333333333,5544,63.908,63.908
10.3333333333333,35.8333333333333,5544,81.544,81.544
10.3333333333333,35.8333333333333,5544,99.18,99.18
10.3333333333333,40.3333333333333,1386,11,11
10.3333333333333,40.3333333333333,1386,28.636,28.636
10.3333333333333,40.3333333333333,1386,46.272,46.272
10.3333333333333,40.3333333333333,1386,63.908,63.908
10.3333333333333,40.3333333333333,1386,81.544,81.544
10.3333333333333,40.3333333333333,1386,99.18,99.18
10.3333333333333,40.3333333333333,2079,11,11
10.3333333333333,40.3333333333333,2079,28.636,28.636
10.3333333333333,40.3333333333333,2079,46.272,46.272
10.3333333333333,40.3333333333333,2079,63.908,63.908
10.3333333333333,40.3333333333333,2079,81.544,81.544
10.3333333333333,40.3333333333333,2079,99.18,99.18
10.3333333333333,40.3333333333333,2772,11,11
10.3333333333333,40.3333333333333,2772,28.636,28.636
10.3333333333333,40.3333333333333,2772,46.272,46.272
10.3333333333333,40.3333333333333,2772,63.908,63.908
10.3333333333333,40.3333333333333,2772,81.544,81.544
10.3333333333333,40.3333333333333,2772,99.18,99.18
10.3333333333333,40.3333333333333,3465,11,11
10.3333333333333,40.3333333333333,3465,28.636,28.636
10.3333333333333,40.3333333333333,3465,46.272,46.272
10.3333333333333,40.3333333333333,3465,63.908,63.908
10.3333333333333,40.3333333333333,3465,81.544,81.544
10.3333333333333,40.3333333333333,3465,99.18,99.18
10.3333333333333,40.3333333333333,4158,11,11
10.3333333333333,40.3333333333333,4158,28.636,28.636
10.3333333333333,40.3333333333333,4158,46.272,46.272
10.3333333333333,40.3333333333333,4158,63.908,63.908
10.3333333333333,40.3333333333333,4158,81.544,81.544
10.3333333333333,40.3333333333333,4158,99.18,99.18
10.3333333333333,40.3333333333333,4851,11,11
10.3333333333333,40.3333333333333,4851,28.636,28.636
10.3333333333333,40.3333333333333,4851,46.272,46.272
10.3333333333333,40.3333333333333,4851,63.908,63.908
10.3333333333333,40.3333333333333,4851,81.544,81.544
10.3333333333333,40.3333333333333,4851,99.18,99.18
10.3333333333333,40.3333333333333,5544,11,11
10.3333333333333,40.3333333333333,5544,28.636,28.636
10.3333333333333,40.3333333333333,5544,46.272,46.272
10.3333333333333,40.3333333333333,5544,63.908,63.908
10.3333333333333,40.3333333333333,5544,81.544,81.544
10.3333333333333,40.3333333333333,5544,99.18,99.18
17.6666666666667,25.1666666666667,1386,11,11
17.6666666666667,25.1666666666667,1386,28.636,28.636
17.6666666666667,25.1666666666667,1386,46.272,46.272
17.6666666666667,25.1666666666667,1386,63.908,63.908
17.6666666666667,25.1666666666667,1386,81.544,81.544
17.6666666666667,25.1666666666667,1386,99.18,99.18
17.6666666666667,25.1666666666667,2079,11,11
17.6666666666667,25.1666666666667,2079,28.636,28.636
17.6666666666667,25.1666666666667,2079,46.272,46.272
17.6666666666667,25.1666666666667,2079,63.908,63.908
17.6666666666667,25.1666666666667,2079,81.544,81.544
17.6666666666667,25.1666666666667,2079,99.18,99.18
17.6666666666667,25.1666666666667,2772,11,11
17.6666666666667,25.1666666666667,2772,28.636,28.636
17.6666666666667,25.1666666666667,2772,46.272,46.272
17.6666666666667,25.1666666666667,2772,63.908,63.908
17.6666666666667,25.1666666666667,2772,81.544,81.544
17.6666666666667,25.1666666666667,2772,99.18,99.18
17.6666666666667,25.1666666666667,3465,11,11
17.6666666666667,25.1666666666667,3465,28.636,28.636
17.6666666666667,25.1666666666667,3465,46.272,46.272
17.6666666666667,25.1666666666667,3465,63.908,63.908
17.6666666666667,25.1666666666667,3465,81.544,81.544
17.6666666666667,25.1666666666667,3465,99.18,99.18
17.6666666666667,25.1666666666667,4158,11,11
17.6666666666667,25.1666666666667,4158,28.636,28.636
17.6666666666667,25.1666666666667,4158,46.272,46.272
17.6666666666667,25.1666666666667,4158,63.908,63.908
17.6666666666667,25.1666666666667,4158,81.544,81.544
17.6666666666667,25.1666666666667,4158,99.18,99.18
17.6666666666667,25.1666666666667,4851,11,11
17.6666666666667,25.1666666666667,4851,28.636,28.636
17.6666666666667,25.1666666666667,4851,46.272,46.272
17.6666666666667,25.1666666666667,4851,63.908,63.908
17.6666666666667,25.1666666666667,4851,81.544,81.544
17.6666666666667,25.1666666666667,4851,99.18,99.18
17.6666666666667,25.1666666666667,5544,11,11
17.6666666666667,25.1666666666667,5544,28.636,28.636
17.6666666666667,25.1666666666667,5544,46.272,46.272
17.6666666666667,25.1666666666667,5544,63.908,63.908
17.6666666666667,25.1666666666667,5544,81.544,81.544
17.6666666666667,25.1666666666667,5544,99.18,99.18
17.6666666666667,29.6666666666667,1386,11,11
17.6666666666667,29.6666666666667,1386,28.636,28.636
17.6666666666667,29.6666666666667,1386,46.272,46.272
17.6666666666667,29.6666666666667,1386,63.908,63.908
17.6666666666667,29.6666666666667,1386,81.544,81.544
17.6666666666667,29.6666666666667,1386,99.18,99.18
17.6666666666667,29.6666666666667,2079,11,11
17.6666666666667,29.6666666666667,2079,28.636,28.636
17.6666666666667,29.6666666666667,2079,46.272,46.272
17.6666666666667,29.6666666666667,2079,63.908,63.908
17.6666666666667,29.6666666666667,2079,81.544,81.544
17.6666666666667,29.6666666666667,2079,99.18,99.18
17.6666666666667,29.6666666666667,2772,11,11
17.6666666666667,29.6666666666667,2772,28.636,28.636
17.6666666666667,29.6666666666667,2772,46.272,46.272
17.6666666666667,29.6666666666667,2772,63.908,63.908
17.6666666666667,29.6666666666667,2772,81.544,81.544
17.6666666666667,29.6666666666667,2772,99.18,99.18
17.6666666666667,29.6666666666667,3465,11,11
17.6666666666667,29.6666666666667,3465,28.636,28.636
17.6666666666667,29.6666666666667,3465,46.272,46.272
17.6666666666667,29.6666666666667,3465,63.908,63.908
17.6666666666667,29.6666666666667,3465,81.544,81.544
17.6666666666667,29.6666666666667,3465,99.18,99.18
17.6666666666667,29.6666666666667,4158,11,11
17.6666666666667,29.6666666666667,4158,28.636,28.636
17.6666666666667,29.6666666666667,4158,46.272,46.272
17.6666666666667,29.6666666666667,4158,63.908,63.908
17.6666666666667,29.6666666666667,4158,81.544,81.544
17.6666666666667,29.6666666666667,4158,99.18,99.18
17.6666666666667,29.6666666666667,4851,11,11
17.6666666666667,29.6666666666667,4851,28.636,28.636
17.6666666666667,29.6666666666667,4851,46.272,46.272
17.6666666666667,29.6666666666667,4851,63.908,63.908
17.6666666666667,29.6666666666667,4851,81.544,81.544
17.6666666666667,29.6666666666667,4851,99.18,99.18
17.6666666666667,29.6666666666667,5544,11,11
17.6666666666667,29.6666666666667,5544,28.636,28.636
17.6666666666667,29.6666666666667,5544,46.272,46.272
17.6666666666667,29.6666666666667,5544,63.908,63.908
17.6666666666667,29.6666666666667,5544,81.544,81.544
17.6666666666667,29.6666666666667,5544,99.18,99.18
17.6666666666667,34.1666666666667,1386,11,11
17.6666666666667,34.1666666666667,1386,28.636,28.636
17.6666666666667,34.1666666666667,1386,46.272,46.272
17.6666666666667,34.1666666666667,1386,63.908,63.908
17.6666666666667,34.1666666666667,1386,81.544,81.544
17.6666666666667,34.1666666666667,1386,99.18,99.18
17.6666666666667,34.1666666666667,2079,11,11
17.6666666666667,34.1666666666667,2079,28.636,28.636
17.6666666666667,34.1666666666667,2079,46.272,46.272
17.6666666666667,34.1666666666667,2079,63.908,63.908
17.6666666666667,34.1666666666667,2079,81.544,81.544
17.6666666666667,34.1666666666667,2079,99.18,99.18
17.6666666666667,34.1666666666667,2772,11,11
17.6666666666667,34.1666666666667,2772,28.636,28.636
17.6666666666667,34.1666666666667,2772,46.272,46.272
17.6666666666667,34.1666666666667,2772,63.908,63.908
17.6666666666667,34.1666666666667,2772,81.544,81.544
17.6666666666667,34.1666666666667,2772,99.18,99.18
17.6666666666667,34.1666666666667,3465,11,11
17.6666666666667,34.1666666666667,3465,28.636,28.636
17.6666666666667,34.1666666666667,3465,46.272,46.272
17.6666666666667,34.1666666666667,3465,63.908,63.908
17.6666666666667,34.1666666666667,3465,81.544,81.544
17.6666666666667,34.1666666666667,3465,99.18,99.18
17.6666666666667,34.1666666666667,4158,11,11
17.6666666666667,34.1666666666667,4158,28.636,28.636
17.6666666666667,34.1666666666667,4158,46.272,46.272
17.6666666666667,34.1666666666667,4158,63.908,63.908
17.6666666666667,34.1666666666667,4158,81.544,81.544
17.6666666666667,34.1666666666667,4158,99.18,99.18
17.6666666666667,34.1666666666667,4851,11,11
17.6666666666667,34.1666666666667,4851,28.636,28.636
17.6666666666667,34.1666666666667,4851,46.272,46.272
17.6666666666667,34.1666666666667,4851,63.908,63.908
17.6666666666667,34.1666666666667,4851,81.544,81.544
17.6666666666667,34.1666666666667,4851,99.18,99.18
17.6666666666667,34.1666666666667,5544,11,11
17.6666666666667,34.1666666666667,5544,28.636,28.636
17.6666666666667,34.1666666666667,5544,46.272,46.272
17.6666666666667,34.1666666666667,5544,63.908,63.908
17.6666666666667,34.1666666666667,5544,81.544,81.544
17.6666666666667,34.1666666666667,5544,99.18,99.18
17.6666666666667,38.6666666666667,1386,11,11
17.6666666666667,38.6666666666667,1386,28.636,28.636
17.6666666666667,38.6666666666667,1386,46.272,46.272
17.6666666666667,38.6666666666667,1386,63.908,63.908
17.6666666666667,38.6666666666667,1386,81.544,81.544
17.6666666666667,38.6666666666667,1386,99.18,99.18
17.6666666666667,38.6666666666667,2079,11,11
17.6666666666667,38.6666666666667,2079,28.636,28.636
17.6666666666667,38.6666666666667,2079,46.272,46.272
17.6666666666667,38.6666666666667,2079,63.908,63.908
17.6666666666667,38.6666666666667,2079,81.544,81.544
17.6666666666667,38.6666666666667,2079,99.18,99.18
17.6666666666667,38.6666666666667,2772,11,11
17.6666666666667,38.6666666666667,2772,28.636,28.636
17.6666666666667,38.6666666666667,2772,46.272,46.272
17.6666666666667,38.6666666666667,2772,63.908,63.908
17.6666666666667,38.6666666666667,2772,81.544,81.544
17.6666666666667,38.6666666666667,2772,99.18,99.18
17.6666666666667,38.6666666666667,3465,11,11
17.6666666666667,38.6666666666667,3465,28.636,28.636
17.6666666666667,38.6666666666667,3465,46.272,46.272
17.6666666666667,38.6666666666667,3465,63.908,63.908
17.6666666666667,38.6666666666667,3465,81.544,81.544
17.6666666666667,38.6666666666667,3465,99.18,99.18
17.6666666666667,38.6666666666667,4158,11,11
17.6666666666667,38.6666666666667,4158,28.636,28.636
17.6666666666667,38.6666666666667,4158,46.272,46.272
17.6666666666667,38.6666666666667,4158,63.908,63.908
17.6666666666667,38.6666666666667,4158,81.544,81.544
17.6666666666667,38.6666666666667,4158,99.18,99.18
17.6666666666667,38.6666666666667,4851,11,11
17.6666666666667,38.6666666666667,4851,28.636,28.636
17.6666666666667,38.6666666666667,4851,46.272,46.272
17.6666666666667,38.6666666666667,4851,63.908,63.908
17.6666666666667,38.6666666666667,4851,81.544,81.544
17.6666666666667,38.6666666666667,4851,99.18,99.18
17.6666666666667,38.6666666666667,5544,11,11
17.6666666666667,38.6666666666667,5544,28.636,28.636
17.6666666666667,38.6666666666667,5544,46.272,46.272
17.6666666666667,38.6666666666667,5544,63.908,63.908
17.6666666666667,38.6666666666667,5544,81.544,81.544
17.6666666666667,38.6666666666667,5544,99.18,99.18
17.6666666666667,43.1666666666667,1386,11,11
17.6666666666667,43.1666666666667,1386,28.636,28.636
17.6666666666667,43.1666666666667,1386,46.272,46.272
17.6666666666667,43.1666666666667,1386,63.908,63.908
17.6666666666667,43.1666666666667,1386,81.544,81.544
17.6666666666667,43.1666666666667,1386,99.18,99.18
17.6666666666667,43.1666666666667,2079,11,11
17.6666666666667,43.1666666666667,2079,28.636,28.636
17.6666666666667,43.1666666666667,2079,46.272,46.272
17.6666666666667,43.1666666666667,2079,63.908,63.908
17.6666666666667,43.1666666666667,2079,81.544,81.544
17.6666666666667,43.1666666666667,2079,99.18,99.18
17.6666666666667,43.1666666666667,2772,11,11
17.6666666666667,43.1666666666667,2772,28.636,28.636
17.6666666666667,43.1666666666667,2772,46.272,46.272
17.6666666666667,43.1666666666667,2772,63.908,63.908
17.6666666666667,43.1666666666667,2772,81.544,81.544
17.6666666666667,43.1666666666667,2772,99.18,99.18
17.6666666666667,43.1666666666667,3465,11,11
17.6666666666667,43.1666666666667,3465,28.636,28.636
17.6666666666667,43.1666666666667,3465,46.272,46.272
17.6666666666667,43.1666666666667,3465,63.908,63.908
17.6666666666667,43.1666666666667,3465,81.544,81.544
17.6666666666667,43.1666666666667,3465,99.18,99.18
17.6666666666667,43.1666666666667,4158,11,11
17.6666666666667,43.1666666666667,4158,28.636,28.636
17.6666666666667,43.1666666666667,4158,46.272,46.272
17.6666666666667,43.1666666666667,4158,63.908,63.908
17.6666666666667,43.1666666666667,4158,81.544,81.544
17.6666666666667,43.1666666666667,4158,99.18,99.18
17.6666666666667,43.1666666666667,4851,11,11
17.6666666666667,43.1666666666667,4851,28.636,28.636
17.6666666666667,43.1666666666667,4851,46.272,46.272
17.6666666666667,43.1666666666667,4851,63.908,63.908
17.6666666666667,43.1666666666667,4851,81.544,81.544
17.6666666666667,43.1666666666667,4851,99.18,99.18
17.6666666666667,43.1666666666667,5544,11,11
17.6666666666667,43.1666666666667,5544,28.636,28.636
17.6666666666667,43.1666666666667,5544,46.272,46.272
17.6666666666667,43.1666666666667,5544,63.908,63.908
17.6666666666667,43.1666666666667,5544,81.544,81.544
17.6666666666667,43.1666666666667,5544,99.18,99.18
25,28,1386,11,11
25,28,1386,28.636,28.636
25,28,1386,46.272,46.272
25,28,1386,63.908,63.908
25,28,1386,81.544,81.544
25,28,1386,99.18,99.18
25,28,2079,11,11
25,28,2079,28.636,28.636
25,28,2079,46.272,46.272
25,28,2079,63.908,63.908
25,28,2079,81.544,81.544
25,28,2079,99.18,99.18
25,28,2772,11,11
25,28,2772,28.636,28.636
25,28,2772,46.272,46.272
25,28,2772,63.908,63.908
25,28,2772,81.544,81.544
25,28,2772,99.18,99.18
25,28,3465,11,11
25,28,3465,28.636,28.636
25,28,3465,46.272,46.272
25,28,3465,63.908,63.908
25,28,3465,81.544,81.544
25,28,3465,99.18,99.18
25,28,4158,11,11
25,28,4158,28.636,28.636
25,28,4158,46.272,46.272
25,28,4158,63.908,63.908
25,28,4158,81.544,81.544
25,28,4158,99.18,99.18
25,28,4851,11,11
25,28,4851,28.636,28.636
25,28,4851,46.272,46.272
25,28,4851,63.908,63.908
25,28,4851,81.544,81.544
25,28,4851,99.18,99.18
25,28,5544,11,11
25,28,5544,28.636,28.636
25,28,5544,46.272,46.272
25,28,5544,63.908,63.908
25,28,5544,81.544,81.544
25,28,5544,99.18,99.18
25,32.5,1386,11,11
25,32.5,1386,28.636,28.636
25,32.5,1386,46.272,46.272
25,32.5,1386,63.908,63.908
25,32.5,1386,81.544,81.544
25,32.5,1386,99.18,99.18
25,32.5,2079,11,11
25,32.5,2079,28.636,28.636
25,32.5,2079,46.272,46.272
25,32.5,2079,63.908,63.908
25,32.5,2079,81.544,81.544
25,32.5,2079,99.18,99.18
25,32.5,2772,11,11
25,32.5,2772,28.636,28.636
25,32.5,2772,46.272,46.272
25,32.5,2772,63.908,63.908
25,32.5,2772,81.544,81.544
25,32.5,2772,99.18,99.18
25,32.5,3465,11,11
25,32.5,3465,28.636,28.636
25,32.5,3465,46.272,46.272
25,32.5,3465,63.908,63.908
25,32.5,3465,81.544,81.544
25,32.5,3465,99.18,99.18
25,32.5,4158,11,11
25,32.5,4158,28.636,28.636
25,32.5,4158,46.272,46.272
25,32.5,4158,63.908,63.908
25,32.5,4158,81.544,81.544
25,32.5,4158,99.18,99.18
25,32.5,4851,11,11
25,32.5,4851,28.636,28.636
25,32.5,4851,46.272,46.272
25,32.5,4851,63.908,63.908
25,32.5,4851,81.544,81.544
25,32.5,4851,99.18,99.18
25,32.5,5544,11,11
25,32.5,5544,28.636,28.636
25,32.5,5544,46.272,46.272
25,32.5,5544,63.908,63.908
25,32.5,5544,81.544,81.544
25,32.5,5544,99.18,99.18
25,37,1386,11,11
25,37,1386,28.636,28.636
25,37,1386,46.272,46.272
25,37,1386,63.908,63.908
25,37,1386,81.544,81.544
25,37,1386,99.18,99.18
25,37,2079,11,11
25,37,2079,28.636,28.636
25,37,2079,46.272,46.272
25,37,2079,63.908,63.908
25,37,2079,81.544,81.544
25,37,2079,99.18,99.18
25,37,2772,11,11
25,37,2772,28.636,28.636
25,37,2772,46.272,46.272
25,37,2772,63.908,63.908
25,37,2772,81.544,81.544
25,37,2772,99.18,99.18
25,37,3465,11,11
25,37,3465,28.636,28.636
25,37,3465,46.272,46.272
25,37,3465,63.908,63.908
25,37,3465,81.544,81.544
25,37,3465,99.18,99.18
25,37,4158,11,11
25,37,4158,28.636,28.636
25,37,4158,46.272,46.272
25,37,4158,63.908,63.908
25,37,4158,81.544,81.544
25,37,4158,99.18,99.18
25,37,4851,11,11
25,37,4851,28.636,28.636
25,37,4851,46.272,46.272
25,37,4851,63.908,63.908
25,37,4851,81.544,81.544
25,37,4851,99.18,99.18
25,37,5544,11,11
25,37,5544,28.636,28.636
25,37,5544,46.272,46.272
25,37,5544,63.908,63.908
25,37,5544,81.544,81.544
25,37,5544,99.18,99.18
25,41.5,1386,11,11
25,41.5,1386,28.636,28.636
25,41.5,1386,46.272,46.272
25,41.5,1386,63.908,63.908
25,41.5,1386,81.544,81.544
25,41.5,1386,99.18,99.18
25,41.5,2079,11,11
25,41.5,2079,28.636,28.636
25,41.5,2079,46.272,46.272
25,41.5,2079,63.908,63.908
25,41.5,2079,81.544,81.544
25,41.5,2079,99.18,99.18
25,41.5,2772,11,11
25,41.5,2772,28.636,28.636
25,41.5,2772,46.272,46.272
25,41.5,2772,63.908,63.908
25,41.5,2772,81.544,81.544
25,41.5,2772,99.18,99.18
25,41.5,3465,11,11
25,41.5,3465,28.636,28.636
25,41.5,3465,46.272,46.272
25,41.5,3465,63.908,63.908
25,41.5,3465,81.544,81.544
25,41.5,3465,99.18,99.18
25,41.5,4158,11,11
25,41.5,4158,28.636,28.636
25,41.5,4158,46.272,46.272
25,41.5,4158,63.908,63.908
25,41.5,4158,81.544,81.544
25,41.5,4158,99.18,99.18
25,41.5,4851,11,11
25,41.5,4851,28.636,28.636
25,41.5,4851,46.272,46.272
25,41.5,4851,63.908,63.908
25,41.5,4851,81.544,81.544
25,41.5,4851,99.18,99.18
25,41.5,5544,11,11
25,41.5,5544,28.636,28.636
25,41.5,5544,46.272,46.272
25,41.5,5544,63.908,63.908
25,41.5,5544,81.544,81.544
25,41.5,5544,99.18,99.18
32.3333333333333,35.3333333333333,1386,11,11
32.3333333333333,35.3333333333333,1386,28.636,28.636
32.3333333333333,35.3333333333333,1386,46.272,46.272
32.3333333333333,35.3333333333333,1386,63.908,63.908
